"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:apr08_g1ice1.CR1","16968","HalfHour"
"TIMESTAMP","RECORD","DT","BP"
"TS","RN","m","hPa(mb)"
"","","Smp","Smp"
"2009-05-14 02:00:00",256,1.176,763.0076
"2009-05-14 02:30:00",257,1.176,763.0113
"2009-05-14 03:00:00",258,1.177,762.8795
"2009-05-14 03:30:00",259,1.18,762.7612
"2009-05-14 04:00:00",260,1.178,762.7712
"2009-05-14 04:30:00",261,1.184,762.661
"2009-05-14 05:00:00",262,1.182,762.6946
"2009-05-14 05:30:00",263,1.183,762.555
"2009-05-14 06:00:00",264,1.184,762.5313
"2009-05-14 06:30:00",265,1.187,762.3932
"2009-05-14 07:00:00",266,1.189,762.3932
"2009-05-14 07:30:00",267,1.178,762.2565
"2009-05-14 08:00:00",268,1.181,762.2565
"2009-05-14 08:30:00",269,1.177,762.2578
"2009-05-14 09:00:00",270,1.183,762.1881
"2009-05-14 09:30:00",271,1.181,762.1673
"2009-05-14 10:00:00",272,1.176,762.1945
"2009-05-14 10:30:00",273,1.175,762.1707
"2009-05-14 11:00:00",274,1.174,762.055
"2009-05-14 11:30:00",275,1.179,762.1459
"2009-05-14 12:00:00",276,1.201,762.1542
"2009-05-14 12:30:00",277,1.19,762.2527
"2009-05-14 13:00:00",278,1.191,762.3892
"2009-05-14 13:30:00",279,1.192,762.5294
"2009-05-14 14:00:00",280,1.209,762.5291
"2009-05-14 14:30:00",281,1.214,762.5258
"2009-05-14 15:00:00",282,1.215,762.6635
"2009-05-14 15:30:00",283,1.222,762.6878
"2009-05-14 16:00:00",284,1.218,762.6898
"2009-05-14 16:30:00",285,1.217,762.6216
"2009-05-14 17:00:00",286,1.224,762.4292
"2009-05-14 17:30:00",287,1.208,762.5124
"2009-05-14 18:00:00",288,1.194,762.6058
"2009-05-14 18:30:00",289,1.196,762.7454
"2009-05-14 19:00:00",290,1.198,762.7454
"2009-05-14 19:30:00",291,1.204,762.7706
"2009-05-14 20:00:00",292,1.194,762.9133
"2009-05-14 20:30:00",293,1.194,762.865
"2009-05-14 21:00:00",294,1.198,762.88
"2009-05-14 21:30:00",295,1.197,763.1011
"2009-05-14 22:00:00",296,1.198,763.1094
"2009-05-14 22:30:00",297,1.197,763.2608
"2009-05-14 23:00:00",298,1.196,763.4059
"2009-05-14 23:30:00",299,1.198,763.4944
"2009-05-15 00:00:00",300,1.196,763.5679
"2009-05-15 00:30:00",301,1.196,763.7047
"2009-05-15 01:00:00",302,1.198,763.7249
"2009-05-15 01:30:00",303,1.195,763.7332
"2009-05-15 02:00:00",304,1.197,763.733
"2009-05-15 02:30:00",305,1.199,763.7327
"2009-05-15 03:00:00",306,1.2,763.8695
"2009-05-15 03:30:00",307,1.206,763.7373
"2009-05-15 04:00:00",308,1.209,763.7759
"2009-05-15 04:30:00",309,1.209,763.5982
"2009-05-15 05:00:00",310,1.208,763.5427
"2009-05-15 05:30:00",311,1.208,763.4807
"2009-05-15 06:00:00",312,1.209,763.5986
"2009-05-15 06:30:00",313,1.206,763.6392
"2009-05-15 07:00:00",314,1.209,763.5026
"2009-05-15 07:30:00",315,1.208,763.5038
"2009-05-15 08:00:00",316,1.206,763.5027
"2009-05-15 08:30:00",317,1.205,763.5183
"2009-05-15 09:00:00",318,1.204,763.5091
"2009-05-15 09:30:00",319,1.203,763.531
"2009-05-15 10:00:00",320,1.201,763.6254
"2009-05-15 10:30:00",321,1.2,763.6467
"2009-05-15 11:00:00",322,1.199,763.6985
"2009-05-15 11:30:00",323,1.198,763.6512
"2009-05-15 12:00:00",324,1.198,763.7582
"2009-05-15 12:30:00",325,1.198,763.8904
"2009-05-15 13:00:00",326,1.199,763.8915
"2009-05-15 13:30:00",327,1.198,764.0273
"2009-05-15 14:00:00",328,1.199,764.1323
"2009-05-15 14:30:00",329,1.199,764.3687
"2009-05-15 15:00:00",330,1.209,764.3687
"2009-05-15 15:30:00",331,1.204,764.3652
"2009-05-15 16:00:00",332,1.204,764.3674
"2009-05-15 16:30:00",333,1.205,764.2867
"2009-05-15 17:00:00",334,1.206,764.2739
"2009-05-15 17:30:00",335,1.205,764.0962
"2009-05-15 18:00:00",336,1.205,764.1234
"2009-05-15 18:30:00",337,1.205,764.0825
"2009-05-15 19:00:00",338,1.205,764.1186
"2009-05-15 19:30:00",339,1.205,763.9739
"2009-05-15 20:00:00",340,1.206,763.9447
"2009-05-15 20:30:00",341,1.211,763.972
"2009-05-15 21:00:00",342,1.209,764.0015
"2009-05-15 21:30:00",343,1.21,763.9905
"2009-05-15 22:00:00",344,1.211,763.9485
"2009-05-15 22:30:00",345,1.213,764.2497
"2009-05-15 23:00:00",346,1.211,764.2719
"2009-05-15 23:30:00",347,1.215,764.4409
"2009-05-16 00:00:00",348,1.217,764.5811
"2009-05-16 00:30:00",349,1.209,764.5812
"2009-05-16 01:00:00",350,1.208,764.5993
"2009-05-16 01:30:00",351,1.2,764.6218
"2009-05-16 02:00:00",352,1.201,764.4595
"2009-05-16 02:30:00",353,1.21,764.4567
"2009-05-16 03:00:00",354,1.21,764.5934
"2009-05-16 03:30:00",355,1.21,764.6686
"2009-05-16 04:00:00",356,1.211,764.6863
"2009-05-16 04:30:00",357,1.212,764.8223
"2009-05-16 05:00:00",358,1.212,764.6897
"2009-05-16 05:30:00",359,1.198,764.8265
"2009-05-16 06:00:00",360,1.213,764.6911
"2009-05-16 06:30:00",361,1.2,764.6898
"2009-05-16 07:00:00",362,1.209,764.826
"2009-05-16 07:30:00",363,1.212,764.9633
"2009-05-16 08:00:00",364,1.212,765.084
"2009-05-16 08:30:00",365,1.212,765.2112
"2009-05-16 09:00:00",366,1.176,765.3453
"2009-05-16 09:30:00",367,1.176,765.3452
"2009-05-16 10:00:00",368,1.175,765.4371
"2009-05-16 10:30:00",369,1.174,765.6014
"2009-05-16 11:00:00",370,1.175,765.6796
"2009-05-16 11:30:00",371,1.176,765.7083
"2009-05-16 12:00:00",372,1.175,765.7313
"2009-05-16 12:30:00",373,1.177,765.8306
"2009-05-16 13:00:00",374,1.177,765.8029
"2009-05-16 13:30:00",375,1.181,765.8026
"2009-05-16 14:00:00",376,1.179,765.9252
"2009-05-16 14:30:00",377,1.181,765.9344
"2009-05-16 15:00:00",378,1.178,765.7854
"2009-05-16 15:30:00",379,1.185,765.9363
"2009-05-16 16:00:00",380,1.177,765.9357
"2009-05-16 16:30:00",381,1.182,765.9793
"2009-05-16 17:00:00",382,1.182,765.7267
"2009-05-16 17:30:00",383,1.179,765.7203
"2009-05-16 18:00:00",384,1.177,765.6947
"2009-05-16 18:30:00",385,1.181,765.6888
"2009-05-16 19:00:00",386,1.17,765.4243
"2009-05-16 19:30:00",387,1.17,765.1995
"2009-05-16 20:00:00",388,1.175,765.2307
"2009-05-16 20:30:00",389,1.176,765.3203
"2009-05-16 21:00:00",390,1.176,765.197
"2009-05-16 21:30:00",391,1.177,765.0829
"2009-05-16 22:00:00",392,1.176,765.1769
"2009-05-16 22:30:00",393,1.192,765.0776
"2009-05-16 23:00:00",394,1.172,765.0616
"2009-05-16 23:30:00",395,1.176,765.0715
"2009-05-17 00:00:00",396,1.182,765.0718
"2009-05-17 00:30:00",397,1.175,765.0718
"2009-05-17 01:00:00",398,1.182,764.9568
