"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:july12_06_OnIce1.CR1","48250","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC","NR_Wm2_Avg","CNR_Wm2_Avg","RH"
"2006-07-14 21:45:00",97,1.149,324.6,6.158,1.333,4.793,15.29,15.29,65.83
"2006-07-14 21:50:00",98,0.577,279.8,20.76,1.016,4.806,20.83,20.83,66.07
"2006-07-14 21:55:00",99,0,0,0,0,4.931,22.7,22.7,65.73
"2006-07-14 22:00:00",100,0.039,6.47,1.163,0.127,4.834,21.47,21.47,66.34
"2006-07-14 22:05:00",101,0.01,22.04,0,0.101,4.838,21.5,21.5,66.79
"2006-07-14 22:10:00",102,0.482,332.5,11.19,1.085,4.449,17.47,17.47,69.62
"2006-07-14 22:15:00",103,0.682,334.8,8.65,0.921,4.156,9.31,9.31,70.65
"2006-07-14 22:20:00",104,1.075,319.6,15.17,1.333,4.205,-0.975,-0.975,70.51
"2006-07-14 22:25:00",105,0.828,305.2,20.48,1.444,3.864,-9.67,-9.67,72.86
"2006-07-14 22:30:00",106,1.103,308,4.787,1.3,3.937,-23.06,-23.06,72.11
"2006-07-14 22:35:00",107,0.696,312,6.132,1.14,3.961,-32.96,-32.96,71.77
"2006-07-14 22:40:00",108,1.03,333,8.36,1.352,3.912,-36.58,-36.58,72.08
"2006-07-14 22:45:00",109,0.327,313,21.97,0.562,3.865,-30.91,-30.91,72.35
"2006-07-14 22:50:00",110,0.236,300.1,30.11,0.369,3.636,-30.53,-30.53,73.89
"2006-07-14 22:55:00",111,0.592,350.3,6.237,0.787,3.53,-30.6,-30.6,74.61
"2006-07-14 23:00:00",112,0.267,358.8,3.487,0.624,3.68,-34.71,-34.71,74.07
"2006-07-14 23:05:00",113,0.673,332.9,13.4,0.944,3.755,-44.07,-44.07,73.73
"2006-07-14 23:10:00",114,0.685,340.5,10.34,1.336,3.736,-48.23,-48.23,74.01
"2006-07-14 23:15:00",115,1.478,350.1,1.753,1.535,3.69,-53.69,-53.69,73.98
"2006-07-14 23:20:00",116,1.517,351.1,3.834,1.65,3.789,-55.67,-55.67,73.6
"2006-07-14 23:25:00",117,1.713,344.3,4.638,2.28,3.593,-58.47,-58.47,74.18
"2006-07-14 23:30:00",118,1.881,338.9,2.364,2.179,3.742,-57.34,-57.34,73.67
"2006-07-14 23:35:00",119,1.699,336.9,3.786,1.986,3.84,-41.38,-41.38,72.92
"2006-07-14 23:40:00",120,1.057,332.6,5.886,1.431,3.84,-23.01,-23.01,73.06
"2006-07-14 23:45:00",121,0.367,276.5,91.3,1.202,3.609,-17.91,-17.91,74.49
"2006-07-14 23:50:00",122,0.307,278.5,75.35,0.689,3.401,-29.12,-29.12,75.75
"2006-07-14 23:55:00",123,0.837,332,5.134,1.071,3.096,-41.72,-41.72,77.56
"2006-07-15 00:00:00",124,0.63,340.4,4.667,0.892,3.109,-46.09,-46.09,77.12
"2006-07-15 00:05:00",125,0.763,349.4,6.872,1.183,3.206,-46.75,-46.75,76.57
"2006-07-15 00:10:00",126,1.71,323,3.175,1.901,3.17,-45.34,-45.34,76.98
"2006-07-15 00:15:00",127,1.389,331.9,4.992,1.499,3.304,-36.39,-36.39,76.47
"2006-07-15 00:20:00",128,1.175,355,20.09,1.398,3.597,-41.88,-41.88,74.97
"2006-07-15 00:25:00",129,0.694,10.54,8.24,0.951,3.499,-41.67,-41.67,74.87
"2006-07-15 00:30:00",130,0.528,30.02,8.99,0.758,3.451,-42.72,-42.72,74.9
"2006-07-15 00:35:00",131,0.455,10.29,6.855,0.784,3.353,-52.01,-52.01,75.69
"2006-07-15 00:40:00",132,0.046,325,20.11,0.167,3.087,-54.53,-54.53,77.12
"2006-07-15 00:45:00",133,0.009,332.2,0.009,0.075,3.017,-54.53,-54.53,77.57
"2006-07-15 00:50:00",134,0.518,332.3,4.829,0.941,2.91,-56.94,-56.94,77.88
"2006-07-15 00:55:00",135,1.181,346.8,12.4,1.682,2.912,-59.53,-59.53,77.27
"2006-07-15 01:00:00",136,2.272,9.81,1.971,2.414,2.779,-51.45,-51.45,77.82
"2006-07-15 01:05:00",137,2.353,6.906,3.617,2.577,2.828,-47.94,-47.94,78.16
"2006-07-15 01:10:00",138,2.274,355.4,3.342,2.417,3.292,-47.45,-47.45,76.18
"2006-07-15 01:15:00",139,2.464,346.3,3.415,2.62,3.634,-47.61,-47.61,74.2
"2006-07-15 01:20:00",140,2.287,333.1,4.823,2.391,3.659,-41.63,-41.63,74.16
"2006-07-15 01:25:00",141,2.397,324.7,4.743,2.568,3.292,-37.45,-37.45,76.28
"2006-07-15 01:30:00",142,2.254,319.6,4.302,2.46,3.366,-35.14,-35.14,76.28
"2006-07-15 01:35:00",143,1.747,321.4,5.399,1.986,3.366,-32.24,-32.24,76.42
"2006-07-15 01:40:00",144,0.756,291,26.03,1.251,3.329,-32.62,-32.62,76.59
"2006-07-15 01:45:00",145,1.205,291.6,13.41,1.447,3.109,-41.96,-41.96,77.54
"2006-07-15 01:50:00",146,1.425,316.4,13.77,1.741,3.073,-48.04,-48.04,77.44
"2006-07-15 01:55:00",147,1.108,338.3,1.558,1.558,3.207,-43.07,-43.07,76.66
"2006-07-15 02:00:00",148,1.08,334.7,5.419,1.392,3.17,-46.09,-46.09,76.86
"2006-07-15 02:05:00",149,0.323,270.2,58,0.987,3.122,-46.68,-46.68,77.27
"2006-07-15 02:10:00",150,0.508,227.9,23.48,0.898,2.78,-43.99,-43.99,79.04
"2006-07-15 02:15:00",151,0.209,315.9,31.03,0.774,2.462,-38.98,-38.98,80.6
"2006-07-15 02:20:00",152,0.685,332.7,10.4,0.931,2.389,-29.52,-29.52,81.7
"2006-07-15 02:25:00",153,0.786,312.8,17.04,1.467,2.633,-20.76,-20.76,80.4
"2006-07-15 02:30:00",154,1.416,302.4,8.92,1.712,2.731,-15.58,-15.58,80.1
"2006-07-15 02:35:00",155,0.999,313.9,10.89,1.398,2.78,-11.52,-11.52,79.76
"2006-07-15 02:40:00",156,0.942,344,6.368,1.689,2.877,-11.22,-11.22,79.39
"2006-07-15 02:45:00",157,1.667,339.7,2.282,1.983,3.17,-15.12,-15.12,77.75
"2006-07-15 02:50:00",158,0.631,344.6,9.19,1.12,3.292,-13.3,-13.3,76.76
"2006-07-15 02:55:00",159,0.167,1.567,0.051,0.63,3.317,-14.53,-14.53,76.59
"2006-07-15 03:00:00",160,0.133,289.9,33.32,0.451,3.195,-15.43,-15.43,77.44
"2006-07-15 03:05:00",161,0.199,276.2,12.18,0.399,2.731,-13.68,-13.68,80.2
"2006-07-15 03:10:00",162,0,0,0,0,2.487,-11.37,-11.37,81.5
"2006-07-15 03:15:00",163,0.226,349.6,4.646,0.637,2.511,-12.55,-12.55,81.5
"2006-07-15 03:20:00",164,0.304,0.914,0.586,0.591,2.536,-13.53,-13.53,81.3
"2006-07-15 03:25:00",165,0.366,342.5,3.842,0.712,2.633,-17.48,-17.48,80.5
"2006-07-15 03:30:00",166,0.349,340,0.109,0.49,2.804,-18.97,-18.97,79.76
"2006-07-15 03:35:00",167,0.449,343.4,3.422,0.715,2.865,-16.63,-16.63,79.42
"2006-07-15 03:40:00",168,0.644,342.2,3.341,1.009,2.987,-14.45,-14.45,78.67
"2006-07-15 03:45:00",169,0.463,340.6,2.315,0.65,3.024,-15.2,-15.2,78.4
"2006-07-15 03:50:00",170,0.661,330.4,3.076,0.921,3.048,-23.33,-23.33,78.29
"2006-07-15 03:55:00",171,1.468,328.7,2.534,1.594,3.073,-30.54,-30.54,78.09
"2006-07-15 04:00:00",172,1.563,329.3,2.481,1.725,3.073,-32.55,-32.55,77.92
"2006-07-15 04:05:00",173,1.331,334.4,4.026,1.548,3.097,-32.06,-32.06,77.78
"2006-07-15 04:10:00",174,0.836,349.3,5.099,0.947,3.122,-30.44,-30.44,77.65
"2006-07-15 04:15:00",175,0.523,339,6.584,0.908,3.122,-33.5,-33.5,77.58
"2006-07-15 04:20:00",176,0.38,249.5,2.247,0.745,2.34,-35.29,-35.29,82.2
"2006-07-15 04:25:00",177,0.604,298.2,27.17,0.941,2.047,-30.24,-30.24,83.5
"2006-07-15 04:30:00",178,1.246,317.2,4.301,1.535,2.243,-27.72,-27.72,82.7
"2006-07-15 04:35:00",179,1.377,323.2,1.899,1.45,2.34,-30.98,-30.98,82.2
"2006-07-15 04:40:00",180,1.387,319.9,4.971,1.503,2.341,-31.24,-31.24,82.3
"2006-07-15 04:45:00",181,1.128,308.4,7.934,1.388,2.511,-26.11,-26.11,81.4
"2006-07-15 04:50:00",182,0.65,249.9,28.74,1.016,2.34,-22.69,-22.69,82.9
"2006-07-15 04:55:00",183,0,0,0,0,2.195,-25.18,-25.18,84
"2006-07-15 05:00:00",184,0.233,324.9,1.368,0.415,2.049,-28.39,-28.39,84.3
"2006-07-15 05:05:00",185,0.392,311.5,5.64,0.663,2.025,-35.58,-35.58,84.6
"2006-07-15 05:10:00",186,0.827,323.3,9.95,1.183,2.051,-43.05,-43.05,84.3
"2006-07-15 05:15:00",187,1.053,332.8,4.765,1.516,2.147,-53.26,-53.26,82.9
"2006-07-15 05:20:00",188,1.788,337.6,3.022,2.293,2.341,-65.46,-65.46,82.3
"2006-07-15 05:25:00",189,2.134,334.6,2.199,2.506,2.438,-69.64,-69.64,81.6
"2006-07-15 05:30:00",190,1.885,329.1,5.755,2.261,2.292,-68.92,-68.92,81.6
"2006-07-15 05:35:00",191,1.258,320.2,4.182,1.588,2.343,-65.74,-65.74,81.2
"2006-07-15 05:40:00",192,1.612,311.6,6.392,1.931,2.134,-65.76,-65.76,82
"2006-07-15 05:45:00",193,1.415,318.5,8.56,1.604,2.151,-65.51,-65.51,82.2
"2006-07-15 05:50:00",194,1.327,329.2,10.73,1.659,2.203,-64.87,-64.87,81.9
"2006-07-15 05:55:00",195,1.561,331.7,1.539,1.865,2.01,-65.05,-65.05,82
"2006-07-15 06:00:00",196,1.866,334.3,2.652,2.074,2.059,-66.38,-66.38,82.4
"2006-07-15 06:05:00",197,1.368,343.7,4.732,1.64,2.353,-61.3,-61.3,81.1
"2006-07-15 06:10:00",198,1.291,353.5,6.128,1.385,2.451,-58.01,-58.01,80.4
"2006-07-15 06:15:00",199,1.161,349.3,6.117,1.264,2.524,-57.45,-57.45,80.4
"2006-07-15 06:20:00",200,1.171,340.3,2.312,1.31,2.646,-57.24,-57.24,79.91
"2006-07-15 06:25:00",201,1.469,338.4,1.869,2.019,2.426,-58.68,-58.68,79.88
"2006-07-15 06:30:00",202,1.913,335,2.429,2.091,2.255,-61.43,-61.43,80
"2006-07-15 06:35:00",203,1.416,335.8,4.042,1.836,2.304,-59.17,-59.17,80.4
"2006-07-15 06:40:00",204,1.33,319.4,16.22,1.558,2.011,-58.81,-58.81,81.4
"2006-07-15 06:45:00",205,0.812,331.2,11.52,1.13,1.987,-55.58,-55.58,82
"2006-07-15 06:50:00",206,1.147,327.2,4.085,1.408,2.011,-58.04,-58.04,82.4
"2006-07-15 06:55:00",207,0.934,326.1,6.901,1.189,1.962,-56.01,-56.01,82.1
"2006-07-15 07:00:00",208,0.343,316.8,10.92,0.644,1.913,-53.63,-53.63,81.9
"2006-07-15 07:05:00",209,0.957,329.5,17.24,1.588,1.841,-54.63,-54.63,82.2
"2006-07-15 07:10:00",210,0.711,0.401,14.62,1.245,2.061,-51.19,-51.19,80.6
"2006-07-15 07:15:00",211,0.492,354.2,13.37,1.026,1.987,-50.6,-50.6,80.5
"2006-07-15 07:20:00",212,1.181,338.7,7.63,1.712,1.877,-52.78,-52.78,81
"2006-07-15 07:25:00",213,1.36,346.2,4.394,1.731,2.062,-52.37,-52.37,80.7
"2006-07-15 07:30:00",214,0.834,349.9,4.725,1.016,2.324,-49.09,-49.09,80
"2006-07-15 07:35:00",215,1.059,353.3,2.814,1.179,2.26,-48.86,-48.86,80.2
"2006-07-15 07:40:00",216,1.168,351.1,6.501,1.303,2.212,-48.8,-48.8,80.2
"2006-07-15 07:45:00",217,1.664,337.7,3.749,2.012,2.113,-51.5,-51.5,80.1
"2006-07-15 07:50:00",218,1.325,337.6,3.937,1.695,2.308,-40.54,-40.54,79.16
"2006-07-15 07:55:00",219,0.862,341.4,5.565,1.039,2.796,9.63,9.63,75.99
"2006-07-15 08:00:00",220,1.458,333.6,5.034,1.64,2.55,-26.44,-26.44,77.66
"2006-07-15 08:05:00",221,1.83,320.3,6.318,2.182,2.451,17.89,17.89,78.1
"2006-07-15 08:10:00",222,1.629,318.2,4.107,1.777,2.671,39.9,39.9,76.77
"2006-07-15 08:15:00",223,2.032,337.5,5.528,2.264,3.083,46.8,46.8,73.97
"2006-07-15 08:20:00",224,1.833,341.5,4.735,2.293,3.175,51.24,51.24,73.32
"2006-07-15 08:25:00",225,0.368,341.4,13.01,1.12,4.137,48.46,48.46,68.02
"2006-07-15 08:30:00",226,0.056,335.8,6.157,0.519,4.636,55.16,55.16,64.57
"2006-07-15 08:35:00",227,1.231,336.9,8.28,1.682,3.853,67.51,67.51,69.62
"2006-07-15 08:40:00",228,1.426,331.9,4.472,1.692,3.663,79.07,79.07,69.96
"2006-07-15 08:45:00",229,1.026,333.8,6.776,1.241,3.794,77.4,77.4,68.86
"2006-07-15 08:50:00",230,0.71,328.8,2.638,0.947,4.184,80.2,80.2,66.64
"2006-07-15 08:55:00",231,0.968,337.3,3.994,1.228,4.085,89.3,89.3,67.67
"2006-07-15 09:00:00",232,0.712,339.3,4.722,1.13,4.275,91.8,91.8,66.26
"2006-07-15 09:05:00",233,1.023,345.7,4.351,1.47,4.087,105.6,105.6,66.87
"2006-07-15 09:10:00",234,1.177,349.7,2.714,1.369,4.164,113.3,113.3,66.42
"2006-07-15 09:15:00",235,1.18,351.3,9.16,1.584,4.013,119.7,119.7,69.35
"2006-07-15 09:20:00",236,1.566,359.1,12.36,2.002,3.719,128.1,128.1,69.97
"2006-07-15 09:25:00",237,1.065,25.53,13.24,1.493,4.206,127.6,127.6,68.94
"2006-07-15 09:30:00",238,1.384,11.97,8.89,1.715,4.007,134.4,134.4,66.72
"2006-07-15 09:35:00",239,0.804,24.25,15.98,1.32,4.492,142.5,142.5,64.81
"2006-07-15 09:40:00",240,0.476,29.78,16.07,1.003,4.927,152,152,61.73
"2006-07-15 09:45:00",241,1.216,20,16.75,1.846,4.242,156.6,156.6,64.6
"2006-07-15 09:50:00",242,0.866,63.03,35.19,1.797,4.583,167.5,167.5,62.18
"2006-07-15 09:55:00",243,0.955,141.3,23.73,1.581,4.68,164.7,164.7,63.34
"2006-07-15 10:00:00",244,0.681,135,64.5,1.761,4.827,179.5,179.5,62.55
"2006-07-15 10:05:00",245,0.188,278.7,66.47,0.617,5.655,198.6,198.6,57.84
"2006-07-15 10:10:00",246,0.542,40.89,47.41,1.036,5.504,210.2,210.2,59.99
"2006-07-15 10:15:00",247,0.234,221,50.62,0.67,5.548,217,217,57.12
"2006-07-15 10:20:00",248,1.082,166.4,13.21,1.751,5.059,202.4,202.4,60.05
"2006-07-15 10:25:00",249,0.781,126.8,64.98,1.346,5.058,218.2,218.2,61.62
"2006-07-15 10:30:00",250,0.781,358.4,12.77,1.379,4.984,240.3,240.3,61.42
"2006-07-15 10:35:00",251,1.085,83.2,77.07,1.473,4.996,241.4,241.4,60.6
"2006-07-15 10:40:00",252,0.45,136.7,33.04,1.356,5.765,249.5,249.5,59.06
"2006-07-15 10:45:00",253,2.062,160.2,7.815,2.607,4.472,202.1,202.1,63.5
"2006-07-15 10:50:00",254,2.756,151,7.356,3.355,4.277,197.8,197.8,64.04
"2006-07-15 10:55:00",255,2.735,149.9,8.15,3.002,4.228,205.1,205.1,64.28
"2006-07-15 11:00:00",256,3.374,152,9.71,3.655,3.996,195.8,195.8,65.58
"2006-07-15 11:05:00",257,2.263,157.6,6.37,3.492,4.179,239.8,239.8,66.09
"2006-07-15 11:10:00",258,2.676,160.5,7.627,3.469,3.898,211.4,211.4,66.39
"2006-07-15 11:15:00",259,3.142,150.6,3.04,3.58,3.935,217.6,217.6,65.3
"2006-07-15 11:20:00",260,2.21,161.1,4.356,2.675,4.325,256.7,256.7,64.72
"2006-07-15 11:25:00",261,1.857,160.8,21.08,3.012,4.789,281.4,281.4,62.61
"2006-07-15 11:30:00",262,2.193,152.7,8.61,3.205,4.716,265.3,265.3,61.14
"2006-07-15 11:35:00",263,2.135,169.9,17.98,2.95,4.618,274.6,274.6,63.73
"2006-07-15 11:40:00",264,0.862,165.9,44.16,1.735,5.399,327.2,327.2,60.87
"2006-07-15 11:45:00",265,2.702,145.4,8.05,3.486,4.679,259.7,259.7,62.71
"2006-07-15 11:50:00",266,3.05,156.4,8.35,4.56,4.716,269,269,61.14
"2006-07-15 11:55:00",267,1.971,187.9,33.89,3.688,5.374,323.6,323.6,56.23
"2006-07-15 12:00:00",268,0.789,180.6,14.03,1.614,5.887,362.8,362.8,59.34
"2006-07-15 12:05:00",269,1.758,196.3,46.08,3.002,5.069,347.7,347.7,59.78
"2006-07-15 12:10:00",270,1.995,168.2,10.07,2.61,5.301,353.7,353.7,59.64
"2006-07-15 12:15:00",271,2.204,168.7,10.86,3.43,4.911,319.3,319.3,61.65
"2006-07-15 12:20:00",272,2.205,158.5,7.732,3.051,4.911,349.9,349.9,60.39
"2006-07-15 12:25:00",273,2.452,161.1,10.16,3.58,5.106,326.9,326.9,59.27
"2006-07-15 12:30:00",274,2.915,157.6,11.47,4.43,4.765,319.6,319.6,61.65
"2006-07-15 12:35:00",275,2.803,162,10.23,3.829,4.96,346.7,346.7,61.48
"2006-07-15 12:40:00",276,2.506,168.9,18.97,4.746,5.509,362.4,362.4,56.91
"2006-07-15 12:45:00",277,1.618,164.7,14.85,1.931,5.301,401.4,401.4,61.45
"2006-07-15 12:50:00",278,2.035,160.3,18.26,2.767,5.106,383.2,383.2,61.86
"2006-07-15 12:55:00",279,2.639,158.9,5.598,3.682,4.862,366.5,366.5,64.08
"2006-07-15 13:00:00",280,2.706,161.9,22.45,4.018,4.911,397.4,397.4,61.72
