"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2008-06-18 19:15:00",313,2.282,298.7,18.66,3.136,2.702,148.4,0.68
"2008-06-18 19:20:00",314,2.457,296.3,12.38,3.08,2.704,156,0.68
"2008-06-18 19:25:00",315,2.227,290.5,7.606,2.698,2.812,171,0.68
"2008-06-18 19:30:00",316,1.87,298,12.46,2.381,2.891,158.1,0.68
"2008-06-18 19:35:00",317,2.371,320.1,17.98,2.94,2.931,120.8,0.68
"2008-06-18 19:40:00",318,6.358,343.3,8.11,9.49,2.612,68.1,0.68
"2008-06-18 19:45:00",319,8.17,338.3,3.818,9.35,2.052,81.3,0.68
"2008-06-18 19:50:00",320,8.4,332.1,4.84,9.51,2.005,70.66,0.68
"2008-06-18 19:55:00",321,8.36,333.8,5.005,9.44,1.894,35.27,0.68
"2008-06-18 20:00:00",322,7.228,333.5,4.76,7.706,1.753,2.284,0.68
"2008-06-18 20:05:00",323,6.838,320.2,5.832,7.386,1.577,-11.25,0.68
"2008-06-18 20:10:00",324,4.782,317.7,6.44,6.043,1.379,-19.93,0.68
"2008-06-18 20:15:00",325,3.554,313.8,9.78,4.207,1.337,36.4,0.68
"2008-06-18 20:20:00",326,2.591,294.8,13.22,3.322,1.412,64.98,0.68
"2008-06-18 20:25:00",327,2.877,277.4,22.24,3.626,1.355,60.46,0.68
"2008-06-18 20:30:00",328,3.04,296.9,5.255,4.041,1.492,66.14,0.68
"2008-06-18 20:35:00",329,3.052,301.5,10.65,3.6,1.642,74.78,0.68
"2008-06-18 20:40:00",330,3.267,298,21.29,4.312,1.739,66.84,0.68
"2008-06-18 20:45:00",331,2.73,288.6,15.38,3.515,1.82,69.05,0.68
"2008-06-18 20:50:00",332,2.739,308.2,17.49,4.005,1.865,63.3,0.68
"2008-06-18 20:55:00",333,3.505,320.8,8.08,4.596,1.936,56.5,0.68
"2008-06-18 21:00:00",334,2.422,298.3,13.83,2.979,1.93,50.77,0.68
"2008-06-18 21:05:00",335,1.928,279.4,8.64,2.62,1.999,50.85,0.68
"2008-06-18 21:10:00",336,1.899,274.3,15.89,2.362,2.11,34.1,0.68
"2008-06-18 21:15:00",337,1.687,281.1,18.12,2.058,2.152,26.77,0.68
"2008-06-18 21:20:00",338,1.886,271.5,7.686,2.404,2.121,17.93,0.68
"2008-06-18 21:25:00",339,1.606,274.4,22.39,2.087,2.199,11.4,0.68
"2008-06-18 21:30:00",340,1.828,285.4,16.87,2.319,2.236,6.252,0.68
"2008-06-18 21:35:00",341,1.777,285.6,10.8,2.401,2.173,1.13,0.68
"2008-06-18 21:40:00",342,1.707,300.7,21.41,2.604,2.157,2.385,0.68
"2008-06-18 21:45:00",343,1.658,283.3,12.15,2.104,2.128,4.595,0.68
"2008-06-18 21:50:00",344,2.015,288.1,9.16,2.976,2.139,0.703,0.68
"2008-06-18 21:55:00",345,1.765,286.1,14.72,2.029,2.125,0.778,0.68
"2008-06-18 22:00:00",346,1.667,286.8,10.3,2.006,2.152,0.552,0.68
"2008-06-18 22:05:00",347,1.669,280.9,9.8,1.996,2.146,-4.244,0.68
"2008-06-18 22:10:00",348,1.42,289.9,16.02,2.097,2.168,-3.767,0.68
"2008-06-18 22:15:00",349,0.967,261.4,13.16,1.205,2.142,-1.532,0.68
"2008-06-18 22:20:00",350,1.141,265.4,8.24,1.833,2.137,-3.39,0.68
"2008-06-18 22:25:00",351,1.501,263.8,4.816,1.79,2.132,-6.026,0.68
"2008-06-18 22:30:00",352,1.234,268,13.21,1.673,2.123,-8.76,0.68
"2008-06-18 22:35:00",353,2.019,298.3,3.944,2.29,2.072,-8.91,0.68
"2008-06-18 22:40:00",354,1.753,289.8,10.93,2.153,1.976,-7.734,0.68
"2008-06-18 22:45:00",355,1.606,276.4,2.541,1.97,1.938,-9.12,0.68
"2008-06-18 22:50:00",356,2.591,298,9.96,2.956,2.001,-15.02,0.68
"2008-06-18 22:55:00",357,2.507,296.9,13.91,3.048,2.079,-14.39,0.68
"2008-06-18 23:00:00",358,2.747,305.2,8.44,3.283,2.106,-17.58,0.68
"2008-06-18 23:05:00",359,2.603,310.5,7.678,3.084,2.16,-16.87,0.68
"2008-06-18 23:10:00",360,2.428,307.3,8.14,2.842,2.137,-16.22,0.68
"2008-06-18 23:15:00",361,2.19,306.9,8.64,2.479,2.112,-15.12,0.68
"2008-06-18 23:20:00",362,2.535,308.5,7.541,3.136,2.082,-17.33,0.68
"2008-06-18 23:25:00",363,2.297,307.6,6.348,2.568,2.085,-16.85,0.68
"2008-06-18 23:30:00",364,2.578,305.4,7.728,3.293,2.087,-22.55,0.68
"2008-06-18 23:35:00",365,2.197,304.3,7.425,3.129,2.1,-24.26,0.68
"2008-06-18 23:40:00",366,1.996,297.2,7.226,2.146,2.085,-24.51,0.68
"2008-06-18 23:45:00",367,1.555,300.6,10.21,2.032,1.965,-17.53,0.68
"2008-06-18 23:50:00",368,1.19,290.2,9.78,1.493,1.908,-22.52,0.68
"2008-06-18 23:55:00",369,1.311,299.8,11.7,1.901,1.937,-19.84,0.68
"2008-06-19 00:00:00",370,0.851,270.6,25.13,1.225,1.899,-20.14,0.68
"2008-06-19 00:05:00",371,0.446,252.6,10.53,0.758,1.896,-23.35,0.68
"2008-06-19 00:10:00",372,0.363,317.8,6.084,1.245,1.903,-23.05,0.68
"2008-06-19 00:15:00",373,0.73,326,15.9,1.147,1.851,-20.77,0.68
"2008-06-19 00:20:00",374,0.439,305.7,10.9,0.706,1.793,-23.58,0.68
"2008-06-19 00:25:00",375,0.551,294.9,12.04,0.706,1.755,-24.13,0.68
"2008-06-19 00:30:00",376,0.612,269.3,10.75,0.836,1.664,-23.03,0.68
"2008-06-19 00:35:00",377,0.662,259.5,5.559,0.813,1.622,-23,0.68
"2008-06-19 00:40:00",378,0.725,278.7,16.21,1.124,1.582,-21.82,0.68
"2008-06-19 00:45:00",379,1.337,296.8,6.892,1.578,1.684,-20.77,0.68
"2008-06-19 00:50:00",380,1.095,287.1,8.27,1.379,1.731,-19.29,0.68
"2008-06-19 00:55:00",381,0.747,275.8,26.64,1.16,1.684,-19.86,0.68
"2008-06-19 01:00:00",382,1.702,308.3,5.364,1.96,1.737,-20.99,0.68
"2008-06-19 01:05:00",383,1.917,296.3,6.34,2.189,1.827,-22.73,0.68
"2008-06-19 01:10:00",384,2.327,298.8,8.76,2.574,1.836,-22.6,0.68
"2008-06-19 01:15:00",385,2.431,293.9,4.062,2.669,1.806,-22.15,0.68
"2008-06-19 01:20:00",386,2.791,310.4,11.07,3.329,1.796,-22.68,0.68
"2008-06-19 01:25:00",387,2.904,318.4,9.41,3.502,1.796,-21.12,0.68
"2008-06-19 01:30:00",388,2.724,319.2,4.916,3.018,1.753,-17.43,0.68
"2008-06-19 01:35:00",389,2.118,300.1,4.021,2.349,1.711,-16.05,0.68
"2008-06-19 01:40:00",390,1.772,299.1,9.77,2.094,1.639,-14.39,0.68
"2008-06-19 01:45:00",391,1.286,282.5,9.77,1.643,1.605,-12.88,0.68
"2008-06-19 01:50:00",392,1.294,284.1,9.4,1.669,1.597,-13.36,0.68
"2008-06-19 01:55:00",393,1.572,294.9,10.86,1.986,1.597,-15.49,0.68
"2008-06-19 02:00:00",394,1.595,291.1,11.91,2.169,1.592,-16,0.68
"2008-06-19 02:05:00",395,1.455,285.1,15.27,1.774,1.553,-12.83,0.68
"2008-06-19 02:10:00",396,0.854,279.2,9.79,1.336,1.543,-11.2,0.68
"2008-06-19 02:15:00",397,1.159,303.3,20.22,1.516,1.496,-10.17,0.68
"2008-06-19 02:20:00",398,0.87,286,16.21,1.343,1.452,-8.99,0.68
"2008-06-19 02:25:00",399,0.912,300.5,22.7,1.493,1.44,-9.94,0.68
"2008-06-19 02:30:00",400,0.739,275.4,11.81,1.117,1.415,-10.37,0.68
"2008-06-19 02:35:00",401,1.027,301.1,7.642,1.414,1.403,-9.54,0.68
"2008-06-19 02:40:00",402,0.782,297.3,10.64,1.147,1.389,-9.84,0.68
"2008-06-19 02:45:00",403,1.09,299.7,10.13,1.447,1.344,-10.17,0.68
"2008-06-19 02:50:00",404,1.005,296.4,8.11,1.29,1.29,-11.03,0.68
"2008-06-19 02:55:00",405,0.755,280.3,13.09,0.866,1.249,-11.7,0.68
"2008-06-19 03:00:00",406,0.956,299.7,11.71,1.264,1.256,-12.51,0.68
"2008-06-19 03:05:00",407,0.706,285,7.041,0.934,1.265,-13.84,0.68
"2008-06-19 03:10:00",408,0.902,303.7,7.05,1.251,1.242,-13.81,0.68
"2008-06-19 03:15:00",409,1.245,296.3,5.398,1.444,1.204,-13.84,0.68
"2008-06-19 03:20:00",410,1.526,295.8,3.182,1.679,1.141,-14.47,0.68
"2008-06-19 03:25:00",411,1.682,295.8,2.671,1.934,1.106,-15.02,0.68
"2008-06-19 03:30:00",412,2.002,297.2,2.943,2.192,1.082,-13.31,0.68
"2008-06-19 03:35:00",413,2.174,297,4.992,2.522,1.078,-16.78,0.68
"2008-06-19 03:40:00",414,2.61,304,5.369,2.842,1.05,-19.59,0.68
"2008-06-19 03:45:00",415,2.163,312.7,5.51,2.76,1.008,-24.14,0.68
"2008-06-19 03:50:00",416,1.855,297.3,5.278,2.12,0.94,-21.9,0.68
"2008-06-19 03:55:00",417,1.757,286.6,9.15,2.006,0.863,-19.59,0.68
"2008-06-19 04:00:00",418,1.919,293.8,9.35,2.14,0.856,-16.96,0.68
"2008-06-19 04:05:00",419,1.695,288.2,7.543,1.996,0.823,-22.51,0.68
"2008-06-19 04:10:00",420,1.382,277.9,10.87,1.833,0.825,-14.95,0.68
"2008-06-19 04:15:00",421,1.842,290.1,7.687,2.421,0.868,-10.65,0.68
"2008-06-19 04:20:00",422,2.454,301.1,11.36,3.103,0.851,-8.54,0.68
"2008-06-19 04:25:00",423,2.624,312.1,5.184,2.868,0.802,-10.15,0.68
"2008-06-19 04:30:00",424,2.533,300.8,4.205,2.868,0.769,-7.033,0.68
"2008-06-19 04:35:00",425,2.695,303.3,4.921,3.214,0.765,-8.92,0.68
"2008-06-19 04:40:00",426,2.678,298.6,4.964,3.009,0.748,-9.62,0.68
"2008-06-19 04:45:00",427,2.453,300.1,10.48,3.512,0.722,-7.234,0.68
"2008-06-19 04:50:00",428,2.094,311,9.66,2.558,0.723,-9.17,0.68
"2008-06-19 04:55:00",429,1.263,309,22.64,1.744,0.763,-16.98,0.68
"2008-06-19 05:00:00",430,1.225,288.7,14.09,1.806,0.718,-11.83,0.68
"2008-06-19 05:05:00",431,1.451,292.7,7.758,1.614,0.674,-2.838,0.68
"2008-06-19 05:10:00",432,1.633,294.3,5.844,2.247,0.692,-2.788,0.68
"2008-06-19 05:15:00",433,1.858,303.5,7.543,2.264,0.722,-8.64,0.68
"2008-06-19 05:20:00",434,1.375,292.5,8.66,1.921,0.693,-6.104,0.68
"2008-06-19 05:25:00",435,1.707,302.1,6.749,2.097,0.676,-5.702,0.68
"2008-06-19 05:30:00",436,1.718,291.2,7.925,2.012,0.674,-5.702,0.68
"2008-06-19 05:35:00",437,1.818,302.7,8.83,2.267,0.696,-7.636,0.68
"2008-06-19 05:40:00",438,1.808,298.5,6.061,2.463,0.648,-1.08,0.68
"2008-06-19 05:45:00",439,3.03,315.7,10.53,3.976,0.728,-1.834,0.68
"2008-06-19 05:50:00",440,3.794,328.3,4.941,4.348,0.858,2.612,0.68
"2008-06-19 05:55:00",441,3.638,320.1,11.6,4.172,0.847,-1.356,0.68
"2008-06-19 06:00:00",442,3.904,328.8,5.918,4.557,0.829,-1.181,0.68
"2008-06-19 06:05:00",443,5.082,334.3,2.762,5.602,0.905,5.325,0.68
"2008-06-19 06:10:00",444,5.484,330.9,2.296,6.02,0.889,3.24,0.68
"2008-06-19 06:15:00",445,5.595,329.9,3.233,6.007,0.823,8.06,0.68
"2008-06-19 06:20:00",446,5.616,332.3,3.725,6.122,0.83,11.86,0.68
"2008-06-19 06:25:00",447,5.716,338.5,6.5,6.066,0.798,13.87,0.68
"2008-06-19 06:30:00",448,6.053,339.4,5.598,6.563,0.761,16.45,0.68
"2008-06-19 06:35:00",449,6.103,335.6,5,6.723,0.706,19.62,0.68
"2008-06-19 06:40:00",450,5.314,337.3,5.565,5.681,0.598,22.33,0.68
"2008-06-19 06:45:00",451,4.813,333.4,5.428,5.269,0.51,22.98,0.68
"2008-06-19 06:50:00",452,4.947,340.4,5.275,5.367,0.451,19.97,0.68
"2008-06-19 06:55:00",453,4.796,337.6,6.141,5.439,0.378,15.82,0.68
"2008-06-19 07:00:00",454,4.848,337.5,4.545,5.217,0.303,18.59,0.68
"2008-06-19 07:05:00",455,5.053,340,7.077,5.922,0.319,21.6,0.68
"2008-06-19 07:10:00",456,5.565,331.9,4.623,5.952,0.288,26.65,0.68
"2008-06-19 07:15:00",457,5.255,326.4,4.943,5.746,0.267,32.78,0.68
"2008-06-19 07:20:00",458,4.449,324.1,2.78,4.675,0.192,39.26,0.68
"2008-06-19 07:25:00",459,4.035,324.5,4.67,4.573,0.137,48.91,0.68
"2008-06-19 07:30:00",460,3.849,325.9,6.162,4.103,0.145,55.69,0.68
"2008-06-19 07:35:00",461,3.686,318.7,4.902,4.178,0.18,48.93,0.68
"2008-06-19 07:40:00",462,3.873,323.7,7.328,4.283,0.166,42.25,0.68
"2008-06-19 07:45:00",463,2.92,318.4,8.14,3.678,0.125,50.06,0.68
"2008-06-19 07:50:00",464,3.008,311.5,6.262,3.361,0.13,61.19,0.68
"2008-06-19 07:55:00",465,3,312,5.39,3.276,0.142,58.93,0.68
"2008-06-19 08:00:00",466,3.636,320.6,7.409,4.109,0.189,61.69,0.68
"2008-06-19 08:05:00",467,3.274,318.6,4.476,3.675,0.194,78.87,0.68
"2008-06-19 08:10:00",468,3.272,317.1,8.51,3.985,0.235,81.8,0.68
"2008-06-19 08:15:00",469,3.788,323.4,5.524,4.142,0.237,96.9,0.68
"2008-06-19 08:20:00",470,3.826,323.6,10.1,4.279,0.245,108,0.68
"2008-06-19 08:25:00",471,3.817,321.9,7.426,4.168,0.219,113.3,0.68
"2008-06-19 08:30:00",472,3.86,316.8,6.46,4.139,0.235,122.4,0.68
"2008-06-19 08:35:00",473,3.567,314.8,11,4.1,0.274,122.9,0.68
"2008-06-19 08:40:00",474,4.06,315.7,4.137,4.586,0.236,121.2,0.68
"2008-06-19 08:45:00",475,3.711,311,8.22,4.299,0.193,120.6,0.68
"2008-06-19 08:50:00",476,3.499,315,7.139,3.891,0.199,118,0.68
"2008-06-19 08:55:00",477,2.993,311.8,6.659,3.724,0.257,101.6,0.68
"2008-06-19 09:00:00",478,3.925,325.7,3.003,4.446,0.299,108.8,0.68
"2008-06-19 09:05:00",479,4.258,326.4,4.898,4.92,0.279,108.5,0.68
"2008-06-19 09:10:00",480,4.576,319.3,8.04,5.034,0.232,107.4,0.68
"2008-06-19 09:15:00",481,4.402,321.1,5.633,4.648,0.268,111.6,0.68
"2008-06-19 09:20:00",482,4.381,317.4,5.23,4.668,0.233,119.8,0.68
"2008-06-19 09:25:00",483,4.199,308.9,5.435,4.861,0.203,129.4,0.68
"2008-06-19 09:30:00",484,3.569,312.1,6.705,4.08,0.328,147.9,0.68
"2008-06-19 09:35:00",485,3.623,322.2,5.701,4.217,0.337,140.9,0.68
"2008-06-19 09:40:00",486,3.716,320.6,6.767,4.322,0.279,132.3,0.68
"2008-06-19 09:45:00",487,3.554,326.5,5.802,4.132,0.328,120.6,0.68
"2008-06-19 09:50:00",488,3.581,318.2,6.488,3.907,0.314,124.3,0.68
"2008-06-19 09:55:00",489,3.082,302.1,8.25,3.384,0.377,151.5,0.68
"2008-06-19 10:00:00",490,2.043,281.7,8.82,2.489,0.438,197.3,0.68
"2008-06-19 10:05:00",491,2.219,258.9,9.14,2.525,0.625,212.1,0.68
"2008-06-19 10:10:00",492,1.837,285.3,12.73,2.234,0.759,214.3,0.68
"2008-06-19 10:15:00",493,2.671,306.5,11.24,3.1,0.834,206.9,0.68
"2008-06-19 10:20:00",494,1.921,296.6,8.98,2.666,0.912,226.4,0.68
"2008-06-19 10:25:00",495,1.364,305.1,7.016,1.731,0.996,202.4,0.68
"2008-06-19 10:30:00",496,2.028,332.6,4.019,2.688,0.937,218.6,0.68
"2008-06-19 10:35:00",497,2.632,327.1,7.928,3.57,0.895,188.6,0.68
"2008-06-19 10:40:00",498,2.385,309.4,21.13,3.531,0.861,173.6,0.68
"2008-06-19 10:45:00",499,1.638,280.7,15.64,2.156,0.993,186,0.68
"2008-06-19 10:50:00",500,1.186,270,9.65,1.565,1.131,178.2,0.68
"2008-06-19 10:55:00",501,1.124,287,18.02,2.715,1.21,171.8,0.68
"2008-06-19 11:00:00",502,2.897,326.4,6.941,3.25,0.897,156.5,0.68
"2008-06-19 11:05:00",503,1.855,321.7,6.45,2.365,0.934,158.8,0.68
"2008-06-19 11:10:00",504,2.002,316.5,5.325,2.424,0.991,137.7,0.68
"2008-06-19 11:15:00",505,1.401,302.1,14.34,1.95,1.106,128.9,0.68
"2008-06-19 11:20:00",506,2.214,313.8,12.39,3.175,1.052,100.5,0.68
"2008-06-19 11:25:00",507,2.902,318.1,9.13,3.319,1.001,101.6,0.68
"2008-06-19 11:30:00",508,2.847,317.8,7.001,3.041,0.985,128.3,0.68
"2008-06-19 11:35:00",509,2.203,289.7,20.4,2.711,1.029,162.9,0.68
"2008-06-19 11:40:00",510,1.612,278.1,10.09,2.202,1.106,188.5,0.68
"2008-06-19 11:45:00",511,1.657,297.6,12.34,2.617,1.098,202.9,0.68
"2008-06-19 11:50:00",512,1.411,284.9,9.47,1.859,1.222,198.8,0.68
"2008-06-19 11:55:00",513,1.363,284.2,6.261,2.114,1.413,175.2,0.68
"2008-06-19 12:00:00",514,1.588,277.2,10.42,2.114,1.364,155.1,0.68
"2008-06-19 12:05:00",515,1.491,302.8,22.44,1.993,1.37,148.5,0.68
"2008-06-19 12:10:00",516,2.475,314.8,9.6,2.956,1.217,147.6,0.68
"2008-06-19 12:15:00",517,2.535,313.5,14.18,3.437,1.19,177.2,0.68
"2008-06-19 12:20:00",518,1.756,268.8,3.844,2.087,1.182,177.9,0.68
"2008-06-19 12:25:00",519,1.888,296.5,18.46,2.391,1.256,147.4,0.68
"2008-06-19 12:30:00",520,2.384,310.1,10.85,2.927,1.246,157.1,0.68
"2008-06-19 12:35:00",521,2.276,312.8,11.42,2.744,1.228,177.3,0.68
"2008-06-19 12:40:00",522,1.571,310.1,10.16,1.859,1.275,161.2,0.68
"2008-06-19 12:45:00",523,1.395,279.7,5.876,1.862,1.338,176,0.68
"2008-06-19 12:50:00",524,1.28,283.1,15.11,1.767,1.48,236.6,0.68
"2008-06-19 12:55:00",525,1.624,293.9,5.038,1.931,1.427,200,0.68
"2008-06-19 13:00:00",526,1.336,284.6,9.51,1.983,1.499,157.5,0.68
"2008-06-19 13:05:00",527,1.202,289.8,15.82,1.862,1.538,184.2,0.68
"2008-06-19 13:10:00",528,1.12,276,8.87,1.218,1.686,223.3,0.68
"2008-06-19 13:15:00",529,1.562,292.1,9.82,1.787,1.655,180.6,0.68
"2008-06-19 13:20:00",530,1.11,274.5,5.235,1.627,1.658,157.8,0.68
"2008-06-19 13:25:00",531,1.381,288.7,15.25,1.934,1.65,169.2,0.68
"2008-06-19 13:30:00",532,2.11,297.8,4.366,2.528,1.477,145.4,0.68
"2008-06-19 13:35:00",533,2.178,312,21.9,4.077,1.452,121.9,0.68
"2008-06-19 13:40:00",534,1.351,298.6,19.81,1.842,1.66,127.3,0.68
"2008-06-19 13:45:00",535,3.037,341.6,15.65,4.021,1.618,121.8,0.68
"2008-06-19 13:50:00",536,4.1,345.8,13.62,5.021,1.655,145.8,0.68
"2008-06-19 13:55:00",537,5.804,335.1,4.6,6.21,1.554,178.4,0.68
"2008-06-19 14:00:00",538,5.602,327.7,4.464,6.066,1.5,208,0.68
"2008-06-19 14:05:00",539,4.919,334,5.04,5.733,1.591,228.3,0.68
"2008-06-19 14:10:00",540,5.053,336.8,6.295,5.622,1.641,205.8,0.68
"2008-06-19 14:15:00",541,4.558,334.6,4.411,5.23,1.565,208.2,0.68
"2008-06-19 14:20:00",542,4.25,329,14.63,5.005,1.718,196.9,0.68
"2008-06-19 14:25:00",543,3.971,319.4,13.88,5.547,1.748,196.6,0.68
"2008-06-19 14:30:00",544,3.306,314.6,7.209,4.319,1.644,203.8,0.68
"2008-06-19 14:35:00",545,3.363,325.2,3.414,4.136,1.587,296.7,0.68
"2008-06-19 14:40:00",546,1.882,295.2,26.38,2.845,1.773,301.4,0.68
"2008-06-19 14:45:00",547,1.532,277.1,8.62,2.123,1.866,200.9,0.68
"2008-06-19 14:50:00",548,2.008,281,16.02,2.176,1.701,171.9,0.68
"2008-06-19 14:55:00",549,2.16,265,14.4,2.551,1.898,213.5,0.68
"2008-06-19 15:00:00",550,2.161,281,8.5,2.832,1.796,186,0.68
"2008-06-19 15:05:00",551,1.307,283,8.5,1.754,1.965,169.1,0.68
"2008-06-19 15:10:00",552,2.098,290.9,11.23,3.796,2.152,142.4,0.68
"2008-06-19 15:15:00",553,3.408,327.1,6.486,4.054,1.99,230.6,0.68
"2008-06-19 15:20:00",554,3.28,331.1,8.13,3.58,1.988,160.3,0.68
"2008-06-19 15:25:00",555,2.419,313.4,5.723,3.476,2.026,152.9,0.68
"2008-06-19 15:30:00",556,1.728,315.5,9.07,2.172,2.17,169.1,0.68
"2008-06-19 15:35:00",557,0.911,316.9,20.67,1.375,2.495,218.4,0.68
"2008-06-19 15:40:00",558,0.614,268.9,36.02,1.117,2.892,191.7,0.68
"2008-06-19 15:45:00",559,1.673,297,26.36,2.816,2.774,160,0.68
"2008-06-19 15:50:00",560,2.942,325.2,3.446,3.208,2.4,161.5,0.68
"2008-06-19 15:55:00",561,2.208,338.7,12.23,2.724,2.385,248.8,0.68
"2008-06-19 16:00:00",562,1.574,300.6,26.77,2.496,2.498,213.9,0.68
"2008-06-19 16:05:00",563,1.06,279.2,8.5,1.29,2.667,292.9,0.68
"2008-06-19 16:10:00",564,1.719,265.8,9.07,2.068,2.72,322.7,0.68
"2008-06-19 16:15:00",565,1.288,294.7,10.91,1.62,2.791,339.9,0.68
"2008-06-19 16:20:00",566,1.401,306.9,9.23,1.705,2.643,149.9,0.68
"2008-06-19 16:25:00",567,1.701,314.5,16.08,2.153,2.62,144.3,0.68
"2008-06-19 16:30:00",568,1.108,290.1,20.2,1.522,2.599,193.6,0.68
"2008-06-19 16:35:00",569,1.147,275.2,10.39,1.45,2.835,223.9,0.68
"2008-06-19 16:40:00",570,0.991,282.5,9.67,1.764,2.911,173.6,0.68
"2008-06-19 16:45:00",571,1.071,276,21.3,1.722,2.911,127.5,0.68
"2008-06-19 16:50:00",572,1.358,280.8,18.24,2.074,2.729,158.3,0.68
"2008-06-19 16:55:00",573,1.481,270.9,8.32,1.78,2.802,205.2,0.68
"2008-06-19 17:00:00",574,1.577,264,9.77,2.244,2.892,237.7,0.68
"2008-06-19 17:05:00",575,1.125,303.7,17.56,1.757,2.952,161.1,0.68
"2008-06-19 17:10:00",576,1.472,310.3,24.55,2.646,2.885,135.2,0.68
"2008-06-19 17:15:00",577,1.348,331.4,17.96,1.931,2.987,208.7,0.68
"2008-06-19 17:20:00",578,3.031,330.3,10.56,4.596,2.958,180.3,0.68
"2008-06-19 17:25:00",579,3.617,321.6,10.52,4.047,2.819,238,0.68
"2008-06-19 17:30:00",580,4.194,323.7,9.05,5.005,2.815,212.6,0.68
"2008-06-19 17:35:00",581,5.323,336.6,5.032,5.971,2.664,234.3,0.68
"2008-06-19 17:40:00",582,5.835,335.4,6.303,6.439,2.527,214.2,0.68
"2008-06-19 17:45:00",583,5.116,337.3,6.377,6.292,2.548,247.3,0.68
"2008-06-19 17:50:00",584,4.659,346.8,7.445,5.71,2.554,139,0.68
"2008-06-19 17:55:00",585,4.16,341.9,38.24,5.478,2.373,94.6,0.68
"2008-06-19 18:00:00",586,2.142,340.8,10.37,3.535,2.307,118.1,0.68
"2008-06-19 18:05:00",587,0.965,333.9,30.33,1.463,2.586,162,0.68
"2008-06-19 18:10:00",588,0.02,1.809,27.73,0.111,2.993,180.2,0.68
"2008-06-19 18:15:00",589,0.133,238.6,17.38,0.706,3.346,226.4,0.68
"2008-06-19 18:20:00",590,1.348,191.8,15.35,2.555,3.761,126.1,0.68
"2008-06-19 18:25:00",591,1.855,204.1,20,2.192,3.423,146.2,0.68
"2008-06-19 18:30:00",592,0.887,288.4,26.63,1.379,3.277,129.2,0.68
"2008-06-19 18:35:00",593,1.316,223.3,36.43,2.029,3.318,136.5,0.68
"2008-06-19 18:40:00",594,1.078,223.7,17.72,1.401,3.625,203.9,0.68
"2008-06-19 18:45:00",595,1.022,227.8,21.78,1.411,3.672,116.7,0.68
"2008-06-19 18:50:00",596,0.912,276.9,8.12,1.571,3.466,103.1,0.68
"2008-06-19 18:55:00",597,1.385,290.6,7.671,2.081,3.346,91.4,0.68
"2008-06-19 19:00:00",598,1.715,305.8,7.853,2.202,3.218,124.9,0.68
"2008-06-19 19:05:00",599,1.335,285.3,21.37,1.79,3.361,180.3,0.68
"2008-06-19 19:10:00",600,1.761,296.9,15.03,2.705,3.373,159.9,0.68
"2008-06-19 19:15:00",601,1.183,299.9,16.37,1.973,3.474,149.4,0.68
"2008-06-19 19:20:00",602,3.47,339.7,20.4,4.792,3.232,38.43,0.68
"2008-06-19 19:25:00",603,2.066,351.9,24.27,3.453,3.14,27.21,0.68
"2008-06-19 19:30:00",604,2.449,349.7,18.49,3.084,2.992,29.67,0.68
"2008-06-19 19:35:00",605,3.006,344.8,11.95,4.077,2.964,42.22,0.68
"2008-06-19 19:40:00",606,2.576,326.4,13.83,3.616,2.907,53.52,0.68
"2008-06-19 19:45:00",607,3.152,330,12.74,3.829,2.89,50.33,0.68
"2008-06-19 19:50:00",608,2.407,305.6,25.03,4.119,2.928,36.2,0.68
"2008-06-19 19:55:00",609,5.329,338.5,5.436,7.396,2.746,13.4,0.68
"2008-06-19 20:00:00",610,7.649,336.3,4.353,8.39,2.502,13.38,0.68
"2008-06-19 20:05:00",611,6.9,334.5,2.157,8.15,2.347,13.33,0.68
"2008-06-19 20:10:00",612,5.431,333.9,4.076,5.851,2.274,17.72,0.68
"2008-06-19 20:15:00",613,4.369,331.4,3.658,5.129,2.238,27.59,0.68
"2008-06-19 20:20:00",614,2.034,337,27.73,3.535,2.271,49.83,0.68
"2008-06-19 20:25:00",615,2.315,290.7,20.95,3.143,2.351,38.99,0.68
"2008-06-19 20:30:00",616,2.763,284.4,11.94,3.143,2.414,17.78,0.68
"2008-06-19 20:35:00",617,2.61,288.6,14.14,3.472,2.473,26.31,0.68
"2008-06-19 20:40:00",618,2.771,287.6,9.26,3.521,2.456,24.51,0.68
"2008-06-19 20:45:00",619,3.437,296.6,11.2,4.198,2.465,17.85,0.68
"2008-06-19 20:50:00",620,3.014,289.4,12.82,4.332,2.593,22.5,0.68
"2008-06-19 20:55:00",621,3.121,305.2,10.89,3.701,2.689,13.26,0.68
"2008-06-19 21:00:00",622,1.944,322.2,8.9,2.466,2.674,12.25,0.68
"2008-06-19 21:05:00",623,1.605,321.6,11.79,2.107,2.588,7.307,0.68
"2008-06-19 21:10:00",624,1.625,319.5,6.193,2.698,2.449,12.43,0.68
"2008-06-19 21:15:00",625,2.768,319.1,7.406,2.96,2.359,6.629,0.68
