"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:Duke_River_May2011.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2011-06-26 17:45:00",12458,3.393,135.7,8.34,3.943,9.93,385.2,61.05
"2011-06-26 17:50:00",12459,3.76,141,8.27,4.289,9.68,377.3,63.04
"2011-06-26 17:55:00",12460,4.467,151.2,4.342,5.194,10.07,375.1,58.44
"2011-06-26 18:00:00",12461,3.673,163,6.451,4.871,10.45,368.6,56.99
"2011-06-26 18:05:00",12462,3.339,152.6,8.55,3.701,10.44,362.1,57.77
"2011-06-26 18:10:00",12463,3.53,172.1,11.87,3.9,10.84,363.3,55.74
"2011-06-26 18:15:00",12464,3.293,168,11.59,3.887,11,349,54.43
"2011-06-26 18:20:00",12465,3.393,167,12.41,3.786,10.95,345.8,53.54
"2011-06-26 18:25:00",12466,3.477,152.6,5.69,3.822,10.55,334,57.49
"2011-06-26 18:30:00",12467,3.548,158.1,8.82,4.201,10.43,322.9,57.11
"2011-06-26 18:35:00",12468,3.791,149.2,4.605,4.266,10,312.3,60
"2011-06-26 18:40:00",12469,3.611,146,7.225,4.034,10.18,305.9,57.05
"2011-06-26 18:45:00",12470,3.672,145.7,7.247,4.067,10.1,289.7,58.41
"2011-06-26 18:50:00",12471,3.777,149.5,7.437,4.475,10.01,279,59.78
"2011-06-26 18:55:00",12472,3.429,160.2,8.45,3.593,10.41,281.9,57.38
"2011-06-26 19:00:00",12473,3.264,158,9.24,3.783,10.75,271.2,56.82
"2011-06-26 19:05:00",12474,3.335,155.5,1.49,3.966,10.61,263.2,56.75
"2011-06-26 19:10:00",12475,2.972,156.5,7.152,3.352,10.49,256.8,57.18
"2011-06-26 19:15:00",12476,3.254,151.8,6.327,3.747,10.38,244.3,57.37
"2011-06-26 19:20:00",12477,3.326,158.9,4.473,3.528,10.41,238.6,56.81
"2011-06-26 19:25:00",12478,3.402,155.8,7.288,4.015,10.54,224.4,57.07
"2011-06-26 19:30:00",12479,3.592,159,5.326,4.185,10.55,211.9,57.6
"2011-06-26 19:35:00",12480,3.984,163.6,5.352,4.485,10.48,203.1,58.01
"2011-06-26 19:40:00",12481,3.687,167.7,9.34,3.927,10.42,199.5,58.6
"2011-06-26 19:45:00",12482,3.585,159.2,5.729,4.136,10.23,193,59.39
"2011-06-26 19:50:00",12483,3.56,158,3.935,3.829,10.04,185.6,59.44
"2011-06-26 19:55:00",12484,3.357,170,4.296,3.76,10.22,182.3,58.99
"2011-06-26 20:00:00",12485,2.639,170.9,7.722,3.221,10.46,167,56.6
"2011-06-26 20:05:00",12486,2.441,170.4,11.41,2.79,10.5,162.7,55.95
"2011-06-26 20:10:00",12487,2.735,162.9,7.626,3.348,10.5,153.9,56.41
"2011-06-26 20:15:00",12488,2.873,161.2,6.886,3.136,10.4,144.1,57.46
"2011-06-26 20:20:00",12489,2.86,160.5,8,3.205,10.4,131.5,58.56
"2011-06-26 20:25:00",12490,2.974,172.8,8.04,3.499,10.19,123.4,59.26
"2011-06-26 20:30:00",12491,2.339,171.8,11.56,2.633,10.16,111,58.14
"2011-06-26 20:35:00",12492,1.854,173.9,9.5,2.182,10.08,108.6,57.04
"2011-06-26 20:40:00",12493,1.026,145.2,49.98,1.646,10.08,107.5,57.09
"2011-06-26 20:45:00",12494,0.218,91.4,34.08,0.693,9.33,81.1,61.94
"2011-06-26 20:50:00",12495,0.648,98.5,12.02,1.401,9.04,-13.32,62.16
"2011-06-26 20:55:00",12496,0.658,89,51.73,1.349,8.36,-17.01,64.42
"2011-06-26 21:00:00",12497,0.411,233.6,10.62,0.875,8.27,-27.75,61.77
"2011-06-26 21:05:00",12498,0.436,158,47.17,0.797,8.29,-15.41,63.82
"2011-06-26 21:10:00",12499,0.367,116,15.23,0.702,8.13,23.36,65.47
"2011-06-26 21:15:00",12500,0.784,188.3,21.21,1.336,8.43,55.88,63.16
"2011-06-26 21:20:00",12501,0.665,106.5,51.47,1.186,8.46,-0.928,64.64
"2011-06-26 21:25:00",12502,0.396,96.3,41.88,0.836,7.987,2.785,65.68
"2011-06-26 21:30:00",12503,0.434,158.9,67.7,0.823,8.14,25.87,64.18
"2011-06-26 21:35:00",12504,0.287,354.2,42.49,0.585,8.55,23.89,62.53
"2011-06-26 21:40:00",12505,0.429,73.44,46.47,0.823,8.64,26.88,61.96
"2011-06-26 21:45:00",12506,0.234,53.71,37.29,0.849,8.53,13.83,62.04
"2011-06-26 21:50:00",12507,0.908,133.7,23.23,1.382,8.39,6.65,63.06
"2011-06-26 21:55:00",12508,1.568,110.6,17.32,2.012,8.03,-43.04,64.97
"2011-06-26 22:00:00",12509,1.393,175.9,15.21,1.81,7.334,-64.37,66.88
"2011-06-26 22:05:00",12510,1.827,184.1,13.83,2.195,7.184,-63.86,65.93
"2011-06-26 22:10:00",12511,1.13,161.1,18.03,1.764,7.302,-64.01,65.04
"2011-06-26 22:15:00",12512,1.369,154.3,16.69,1.806,7.319,-64.19,63.87
"2011-06-26 22:20:00",12513,1.904,168.8,18.44,2.43,7.424,-61.94,62.55
"2011-06-26 22:25:00",12514,2.319,201.8,5.378,2.61,7.293,-65.53,63.58
"2011-06-26 22:30:00",12515,1.748,190.3,10.96,2.149,7.308,-64.05,61.35
"2011-06-26 22:35:00",12516,1.747,206.3,13.79,1.98,7.338,-62.09,60.72
"2011-06-26 22:40:00",12517,1.863,177.7,23.74,2.336,7.427,-64.15,59
"2011-06-26 22:45:00",12518,2.167,181.4,21.6,2.956,7.38,-64.26,60.16
"2011-06-26 22:50:00",12519,1.558,177.9,18.19,2.427,7.225,-64.06,60.7
"2011-06-26 22:55:00",12520,1.247,153.6,21.73,1.931,7.306,-61.45,60.69
"2011-06-26 23:00:00",12521,1.937,190.7,16.13,2.421,7.397,-65.92,60.19
"2011-06-26 23:05:00",12522,2.058,197.7,9.07,2.277,7.139,-65.77,61.66
"2011-06-26 23:10:00",12523,2.098,195.4,7.899,2.46,7.123,-66.14,61.47
"2011-06-26 23:15:00",12524,1.799,197.2,7.43,2.225,7.163,-66.97,61.02
"2011-06-26 23:20:00",12525,1.447,193.6,21.79,1.986,7.275,-64.01,60.51
"2011-06-26 23:25:00",12526,0.96,206,13.4,1.365,7.339,-45.08,60.78
"2011-06-26 23:30:00",12527,0.824,218.2,27.37,1.437,7.372,-29.44,60.78
"2011-06-26 23:35:00",12528,0.54,39.13,49.97,1.029,7.263,-23.52,63.05
"2011-06-26 23:40:00",12529,0.092,217.2,38.82,0.549,7.065,-19.43,64.05
"2011-06-26 23:45:00",12530,0.613,240.9,21.24,1.15,6.955,-22.92,64.67
"2011-06-26 23:50:00",12531,0.203,218,12.6,0.977,6.956,-26.31,65.2
"2011-06-26 23:55:00",12532,0.11,163.6,8.86,0.369,6.902,-31.15,66.11
"2011-06-27 00:00:00",12533,0.18,340.4,63.56,0.575,6.827,-36.1,66.32
"2011-06-27 00:05:00",12534,1.954,308.8,7.147,2.525,6.531,-38.26,66.69
"2011-06-27 00:10:00",12535,2.935,301.1,13.23,3.786,6.284,-40.39,69.27
"2011-06-27 00:15:00",12536,2.714,295.5,5.636,3.205,5.939,-47.92,79.21
"2011-06-27 00:20:00",12537,3.222,294.5,7.787,3.59,5.826,-56.73,85.9
"2011-06-27 00:25:00",12538,2.395,306.5,6.99,3.025,5.837,-62.26,90.8
"2011-06-27 00:30:00",12539,1.989,301,19.37,2.911,5.723,-58.87,92.1
"2011-06-27 00:35:00",12540,1.166,257.1,16.23,1.575,5.626,-63.34,92.7
"2011-06-27 00:40:00",12541,0.712,272.1,17.71,1.241,5.567,-64.77,92
"2011-06-27 00:45:00",12542,1.647,310.7,15.07,2.685,5.489,-60.08,93.7
"2011-06-27 00:50:00",12543,2.744,312.6,17.66,3.208,5.472,-62.51,95.5
"2011-06-27 00:55:00",12544,2.68,314.6,9.01,3.489,5.436,-63.54,96.2
"2011-06-27 01:00:00",12545,2.361,301,12.51,3.564,5.459,-63.59,96
"2011-06-27 01:05:00",12546,1.45,306.5,18.05,2.509,5.389,-64.65,94.4
"2011-06-27 01:10:00",12547,1.914,293.9,15.17,2.613,5.376,-66.83,92.5
"2011-06-27 01:15:00",12548,2.332,315.5,8.79,2.541,5.391,-64.8,91.1
"2011-06-27 01:20:00",12549,1.889,311.1,14.92,2.414,5.308,-61.34,90.3
"2011-06-27 01:25:00",12550,1.462,284.2,10.18,1.8,4.987,-54.28,89.1
"2011-06-27 01:30:00",12551,1.304,266.7,23.51,1.447,4.868,-61.06,88.4
"2011-06-27 01:35:00",12552,1.033,279.2,19.08,1.663,4.821,-64.25,90.1
"2011-06-27 01:40:00",12553,0.886,282.1,10.47,1.127,4.737,-67.24,88.4
"2011-06-27 01:45:00",12554,0.621,256.7,13.56,0.843,4.613,-64.68,87.9
"2011-06-27 01:50:00",12555,0.421,242.1,18.55,0.483,4.571,-64.53,87.3
"2011-06-27 01:55:00",12556,0.469,222.3,33.62,0.777,4.618,-55.72,90
"2011-06-27 02:00:00",12557,0.589,266,17.63,0.862,4.666,-59.21,90.8
"2011-06-27 02:05:00",12558,1.321,315.3,11.25,1.947,4.832,-32.62,94
"2011-06-27 02:10:00",12559,1.774,317.1,14,2.127,4.915,-31.54,96.9
"2011-06-27 02:15:00",12560,0.864,250.7,18.33,1.176,4.774,-62.17,96
"2011-06-27 02:20:00",12561,0.11,237.8,8.98,0.549,4.763,-66.12,94
"2011-06-27 02:25:00",12562,0,0,0,0,4.669,-65.69,95.2
"2011-06-27 02:30:00",12563,0,0,0,0,4.642,-64.91,94.5
"2011-06-27 02:35:00",12564,0,0,0,0,4.595,-66.12,95
"2011-06-27 02:40:00",12565,0.001,307.2,0,0.007,4.469,-67.92,96.4
"2011-06-27 02:45:00",12566,0.53,281.1,16.69,0.872,4.488,-66.49,94.8
"2011-06-27 02:50:00",12567,0.981,273.4,25.31,1.695,4.408,-63.25,89.9
"2011-06-27 02:55:00",12568,1.658,302.6,13.16,2.087,4.336,-59.36,90.5
"2011-06-27 03:00:00",12569,1.674,274.8,13.09,2.002,4.352,-56.53,95.2
"2011-06-27 03:05:00",12570,1.682,270.1,9.38,2.166,4.407,-51.53,97.7
"2011-06-27 03:10:00",12571,1.83,299.3,11.27,2.283,4.442,-22.93,98.5
"2011-06-27 03:15:00",12572,1.618,277,9.86,2.166,4.327,-27.45,98.8
"2011-06-27 03:20:00",12573,1.622,292.1,17.35,2.385,4.254,-49.17,99.1
"2011-06-27 03:25:00",12574,1.792,296.8,14.27,2.29,4.052,-45.48,99.2
"2011-06-27 03:30:00",12575,2.116,286.7,14.1,2.757,4.328,-12.21,99.5
"2011-06-27 03:35:00",12576,2.218,283,6.536,2.492,4.261,-5.223,99.4
"2011-06-27 03:40:00",12577,2.637,294.4,5.687,2.894,4.236,-11.02,99.6
"2011-06-27 03:45:00",12578,2.069,290.8,9.34,2.499,4.149,-8.74,99.6
"2011-06-27 03:50:00",12579,1.809,290.2,8.09,2.296,4.059,-7.508,99.7
"2011-06-27 03:55:00",12580,1.863,292.8,5.019,2.336,4.063,-22.02,99.7
"2011-06-27 04:00:00",12581,1.942,293.6,9.25,2.401,4.086,-48.26,99.8
"2011-06-27 04:05:00",12582,1.688,282.8,5.595,2.241,4.046,-65.74,99.5
"2011-06-27 04:10:00",12583,1.638,283,8.81,2.025,4.049,-64.69,99.3
"2011-06-27 04:15:00",12584,1.748,292.5,12.41,2.1,4.046,-61.2,99.1
"2011-06-27 04:20:00",12585,1.601,278.8,8.66,2.068,4.018,-59.06,98.5
"2011-06-27 04:25:00",12586,1.668,278.4,5.592,2.156,4.071,-27.57,98.3
"2011-06-27 04:30:00",12587,1.764,273.9,6.903,2.169,4.178,-28.65,97.7
"2011-06-27 04:35:00",12588,1.888,267.8,9.56,2.342,4.171,-35.36,97.7
"2011-06-27 04:40:00",12589,2.037,279.2,8.89,2.715,4.072,-31.64,97.8
"2011-06-27 04:45:00",12590,1.729,269.8,7.3,2.205,4.013,-57.2,97.9
"2011-06-27 04:50:00",12591,1.925,286.5,14.01,2.332,4.052,-38.57,97.5
"2011-06-27 04:55:00",12592,2.033,304.5,7.417,2.31,4.119,-21.04,97
"2011-06-27 05:00:00",12593,2.265,299.3,7.314,2.555,4.188,-11.78,96.1
"2011-06-27 05:05:00",12594,1.902,287.5,10.45,2.434,4.194,-31.16,96.1
"2011-06-27 05:10:00",12595,1.625,292.9,16.78,2.123,4.119,-16.65,96.4
"2011-06-27 05:15:00",12596,1.865,293,10.02,2.313,4.069,-19.18,96.5
"2011-06-27 05:20:00",12597,1.452,283.2,13.38,2.153,4.08,-32.22,96.9
"2011-06-27 05:25:00",12598,1.276,281,17.07,1.751,3.97,-29.91,97.4
"2011-06-27 05:30:00",12599,1.366,284.4,9.81,1.989,4.026,-45.73,97.6
"2011-06-27 05:35:00",12600,1.696,290,14.03,2.127,4.057,-24.03,97.6
"2011-06-27 05:40:00",12601,1.842,289.9,10.89,2.568,4.086,-21.19,97.7
"2011-06-27 05:45:00",12602,1.712,287.7,9.16,2.287,4.032,-33.83,97.5
"2011-06-27 05:50:00",12603,1.392,282.8,20.89,1.914,4.026,-31.97,97.2
"2011-06-27 05:55:00",12604,1.194,292.6,13.21,1.757,4.034,-15.09,97.1
"2011-06-27 06:00:00",12605,1.226,281.2,13.34,1.728,4.077,-35.26,97
"2011-06-27 06:05:00",12606,1.667,286.3,7.713,2.025,4.056,-28.63,96.7
"2011-06-27 06:10:00",12607,1.407,255.8,20.11,2.166,4.059,-45.45,96.3
"2011-06-27 06:15:00",12608,1.381,235.6,15.93,1.924,4.012,-26.14,96
"2011-06-27 06:20:00",12609,0.963,277,17.09,1.241,4.232,-46.11,95.1
"2011-06-27 06:25:00",12610,1.139,291.8,11.49,1.509,4.468,-42.36,94.3
"2011-06-27 06:30:00",12611,0.68,270.5,13.16,1.124,4.548,-38.47,93.4
"2011-06-27 06:35:00",12612,0.625,285.3,24.26,1.127,4.619,-8.79,92.9
"2011-06-27 06:40:00",12613,0.753,271.3,21.2,0.895,4.758,3.139,92.8
"2011-06-27 06:45:00",12614,1.038,236.7,9.38,1.245,4.836,-17.75,91.8
"2011-06-27 06:50:00",12615,0.687,262,9.94,1.026,4.969,21.22,90
"2011-06-27 06:55:00",12616,0.892,286.1,15.68,1.326,5.015,29.71,89.2
"2011-06-27 07:00:00",12617,0.689,290.3,16.36,0.99,5.084,35.73,88.8
"2011-06-27 07:05:00",12618,0.35,310.5,12.05,0.653,5.202,42.04,87.5
"2011-06-27 07:10:00",12619,0.044,331.1,1.51,0.232,5.478,50.15,86.6
"2011-06-27 07:15:00",12620,0.015,314.3,0.032,0.144,5.855,53.56,85
"2011-06-27 07:20:00",12621,0,314.3,0,0.003,5.831,61.02,87.6
"2011-06-27 07:25:00",12622,0,0,0,0,5.82,70.46,87.1
"2011-06-27 07:30:00",12623,0.04,187.6,1.802,0.359,6.182,81.2,83.5
"2011-06-27 07:35:00",12624,0.166,331.6,57.68,0.47,6.882,87.5,79.34
"2011-06-27 07:40:00",12625,0.183,345.1,4.83,0.434,6.481,94.9,80.8
"2011-06-27 07:45:00",12626,0.199,312.2,22.27,0.402,6.143,101.1,82.7
"2011-06-27 07:50:00",12627,0.342,179.9,52.92,0.833,6.317,109.5,82
"2011-06-27 07:55:00",12628,0.283,309.7,11.87,0.604,6.31,108.3,81.8
"2011-06-27 08:00:00",12629,0.187,316.2,5.789,0.689,6.119,107.7,82.6
"2011-06-27 08:05:00",12630,0.516,332.7,9.49,1.019,5.888,110.1,84.5
"2011-06-27 08:10:00",12631,0.559,329.5,10.1,0.944,5.816,107.6,86.4
"2011-06-27 08:15:00",12632,0.601,302.4,21.98,1.307,5.584,136.5,87.8
"2011-06-27 08:20:00",12633,0.847,273.1,8.05,1.196,5.44,147.6,89.1
"2011-06-27 08:25:00",12634,0.746,231,28.46,1.359,5.326,151.7,89.4
"2011-06-27 08:30:00",12635,0.473,192,8.14,1.183,6.102,173.2,83.7
"2011-06-27 08:35:00",12636,0.101,298.5,29.84,0.363,6.622,187.8,82.4
"2011-06-27 08:40:00",12637,0.153,292.2,11.22,0.454,6.455,187.5,83.3
"2011-06-27 08:45:00",12638,0.761,164.9,16.06,1.597,6.72,206.9,82.4
"2011-06-27 08:50:00",12639,1.176,164.2,16.68,1.405,7.468,210.4,78.09
"2011-06-27 08:55:00",12640,1.11,160.9,22.47,1.395,7.746,206.8,76.34
"2011-06-27 09:00:00",12641,0.451,359.1,44.47,1.287,6.995,220.5,81.4
"2011-06-27 09:05:00",12642,0.331,325.5,40.57,0.81,6.735,241.4,83.6
"2011-06-27 09:10:00",12643,0.534,319.4,55.49,1.349,6.472,265.6,85.2
"2011-06-27 09:15:00",12644,1.204,77.33,53.04,1.751,6.358,257,85.7
"2011-06-27 09:20:00",12645,1.144,86.3,29.42,1.552,6.472,245.4,85.1
"2011-06-27 09:25:00",12646,1.544,90.7,20.39,1.98,6.548,241.5,84.8
"2011-06-27 09:30:00",12647,1.737,98.8,15.2,2.071,6.629,243.4,84.8
"2011-06-27 09:35:00",12648,1.815,121.1,31.35,2.421,6.565,257.1,83.8
"2011-06-27 09:40:00",12649,1.689,109.3,26.56,2.215,6.682,261.7,82.5
"2011-06-27 09:45:00",12650,2.442,110.3,12.84,2.855,6.671,262,82.2
"2011-06-27 09:50:00",12651,2.701,126.1,12.71,3.368,6.912,273.9,80.2
"2011-06-27 09:55:00",12652,2.94,119,15.81,3.698,7.222,272.1,77.59
"2011-06-27 10:00:00",12653,3.603,101.6,8.45,3.989,7.177,286.6,75.48
"2011-06-27 10:05:00",12654,3.436,114.5,12.86,4.292,6.767,299.7,76.45
"2011-06-27 10:10:00",12655,3.92,111.6,6.327,4.707,6.813,309,77.07
"2011-06-27 10:15:00",12656,3.935,111.7,8.05,4.642,6.915,309.6,77.49
"2011-06-27 10:20:00",12657,4.215,106,8.76,4.838,6.941,314.4,76.66
"2011-06-27 10:25:00",12658,3.8,111.4,11.98,4.39,7.059,324,76.56
"2011-06-27 10:30:00",12659,4.103,98.7,9.77,4.88,7.025,331.9,76.65
"2011-06-27 10:35:00",12660,4.384,113.6,8.06,5.063,6.998,333.9,76.76
"2011-06-27 10:40:00",12661,4.872,120.5,8.74,5.707,7.035,346.2,75.28
"2011-06-27 10:45:00",12662,4.739,116.8,10.53,5.583,6.885,358.4,74.36
"2011-06-27 10:50:00",12663,5.027,118.9,6.355,5.54,7.239,355.4,73.06
"2011-06-27 10:55:00",12664,4.841,106.4,8.95,5.439,7.249,363.5,73
"2011-06-27 11:00:00",12665,5.432,118.6,12,6.109,7.227,373,72.08
"2011-06-27 11:05:00",12666,5.368,113.2,6.271,5.789,7.035,387.5,71.84
"2011-06-27 11:10:00",12667,4.769,130,15.71,5.713,7.101,388.5,72.83
"2011-06-27 11:15:00",12668,4.81,123.6,18.94,6.047,7.216,394.4,71.29
"2011-06-27 11:20:00",12669,5.004,124.1,10.17,5.782,7.273,402.8,69.32
"2011-06-27 11:25:00",12670,5.041,122.6,7.974,5.508,7.294,407.2,70.29
"2011-06-27 11:30:00",12671,5.345,122.9,10.72,6.262,7.263,415,68.98
"2011-06-27 11:35:00",12672,5.097,115.4,7.034,5.642,7.01,420.1,68.76
"2011-06-27 11:40:00",12673,5.199,119.9,12.53,5.664,7.066,411.9,69.04
"2011-06-27 11:45:00",12674,4.538,122.9,9.74,5.426,7.12,428.1,69.81
"2011-06-27 11:50:00",12675,4.509,120.9,16.69,5.658,7.157,434.5,68.65
"2011-06-27 11:55:00",12676,5.016,114.1,9.09,5.753,7.235,434.2,68.48
"2011-06-27 12:00:00",12677,4.944,116.5,13.91,5.988,7.544,436.7,68.06
"2011-06-27 12:05:00",12678,5.659,115.5,8.09,6.497,7.595,449.5,66.79
"2011-06-27 12:10:00",12679,5.691,113.6,8.99,6.328,7.317,452.1,68.05
"2011-06-27 12:15:00",12680,5.418,109.8,8.64,6.194,7.041,458.9,68.24
"2011-06-27 12:20:00",12681,5.193,108.5,8.1,6.086,7.227,460.4,68.38
"2011-06-27 12:25:00",12682,5.543,117,11.09,6.249,7.324,466.4,67.72
"2011-06-27 12:30:00",12683,5.557,113.1,8.14,6.21,7.382,465.8,66
"2011-06-27 12:35:00",12684,4.903,113.2,7.242,5.504,7.396,464.1,66.17
"2011-06-27 12:40:00",12685,5.776,108.9,10.87,6.533,7.627,465.1,66.05
"2011-06-27 12:45:00",12686,5.563,113.1,9.8,6.494,7.517,466.7,66.36
"2011-06-27 12:50:00",12687,5.845,122.4,10.25,6.837,7.25,479.5,67.38
"2011-06-27 12:55:00",12688,6.21,120.3,8.89,7.049,7.24,475.4,67.97
"2011-06-27 13:00:00",12689,6.173,126,6.346,6.625,7.489,477.8,67.68
"2011-06-27 13:05:00",12690,6.264,119.1,5.884,6.971,7.156,487.1,68.96
"2011-06-27 13:10:00",12691,6.477,122.2,9.68,6.857,7.246,488.9,68.93
"2011-06-27 13:15:00",12692,6.178,122.1,7.825,6.951,7.138,496.7,69.1
"2011-06-27 13:20:00",12693,6.394,125,6.662,6.729,7.019,492.5,71.64
"2011-06-27 13:25:00",12694,6.303,116.7,7.218,6.857,7.088,495.3,70.47
"2011-06-27 13:30:00",12695,6.619,118.7,5.328,7.232,7.018,496.7,71.27
"2011-06-27 13:35:00",12696,6.4,121.7,5.192,6.906,7.089,505.7,70.54
"2011-06-27 13:40:00",12697,6.175,118.9,3.693,6.945,7.336,499.8,69.92
"2011-06-27 13:45:00",12698,5.916,113.9,10.43,6.664,7.431,497.5,68.67
"2011-06-27 13:50:00",12699,5.598,111.8,16.79,6.677,7.492,496.9,68.03
"2011-06-27 13:55:00",12700,6.144,115.5,12.68,7.255,7.467,502.6,68.92
"2011-06-27 14:00:00",12701,6.824,116.1,6.997,7.193,7.515,503.8,68.86
"2011-06-27 14:05:00",12702,6.269,117.1,4.11,6.909,7.419,505.4,69.1
"2011-06-27 14:10:00",12703,6.329,115.1,6.634,7.138,7.555,512.4,67.79
"2011-06-27 14:15:00",12704,6.321,108.4,9.74,7.428,7.386,503.1,68.18
"2011-06-27 14:20:00",12705,6.846,113.3,7.34,7.801,7.624,506.9,68.24
"2011-06-27 14:25:00",12706,6.593,117.6,5.828,7.422,7.542,511.7,67.52
"2011-06-27 14:30:00",12707,6.359,120.2,5.095,7.118,7.645,510.8,67.29
"2011-06-27 14:35:00",12708,6.117,116.8,6.318,6.804,7.914,503,66.69
"2011-06-27 14:40:00",12709,6.083,122,3.739,6.373,7.854,502.3,65.02
"2011-06-27 14:45:00",12710,6.425,117.4,5.192,7.056,7.819,502.2,65.6
"2011-06-27 14:50:00",12711,6.368,120.8,7.002,7.033,7.792,506.3,65.43
"2011-06-27 14:55:00",12712,6.23,112.5,6.53,6.664,7.781,502.5,66.49
"2011-06-27 15:00:00",12713,6.4,118,3.79,6.906,7.98,500.7,64.51
"2011-06-27 15:05:00",12714,6.46,123.2,3.733,7.343,7.935,504.5,65.16
"2011-06-27 15:10:00",12715,6.124,117.8,8.01,7.105,8.06,499.1,65.8
"2011-06-27 15:15:00",12716,6.575,113.3,3.802,6.997,7.972,495.7,65.71
"2011-06-27 15:20:00",12717,6.053,112.5,16.53,7.654,7.972,492.1,65.21
"2011-06-27 15:25:00",12718,6.632,111.5,11.52,7.788,7.937,499.9,64.07
"2011-06-27 15:30:00",12719,6.917,110.9,12.62,8.01,7.893,501.3,64.09
"2011-06-27 15:35:00",12720,6.996,106.2,9.95,7.987,7.884,481.8,62.82
"2011-06-27 15:40:00",12721,6.617,113.9,13.36,7.775,7.999,490.7,61.57
"2011-06-27 15:45:00",12722,6.884,109.3,14.41,8.11,7.971,477.1,61.92
"2011-06-27 15:50:00",12723,7.095,107.8,8.53,8.42,7.864,475.9,62.13
"2011-06-27 15:55:00",12724,7.576,102.9,11.19,8.49,8.17,464.1,62.28
"2011-06-27 16:00:00",12725,6.316,101.3,8.52,7.762,8.16,484.6,63.93
"2011-06-27 16:05:00",12726,6.939,105.7,11.01,8.28,8.29,458.3,63.94
"2011-06-27 16:10:00",12727,6.844,111.3,13.11,7.922,8.18,455.7,62.38
"2011-06-27 16:15:00",12728,7.314,101.6,3.939,8.47,8.04,449.3,62.96
"2011-06-27 16:20:00",12729,8.19,101.1,6.421,9.15,8.01,445,61.8
"2011-06-27 16:25:00",12730,7,96.3,14.97,7.98,8.01,444.5,62.39
"2011-06-27 16:30:00",12731,7.551,106.5,7.439,8.38,8.21,437.2,62.35
"2011-06-27 16:35:00",12732,7.329,96.3,4.974,8.23,8.04,427.1,60.71
"2011-06-27 16:40:00",12733,7.534,99.3,7.706,8.32,8.09,429.5,60.85
"2011-06-27 16:45:00",12734,7.738,101.5,9.49,8.45,8.1,419.8,60.59
"2011-06-27 16:50:00",12735,7.608,104,5.305,9.09,8.1,413.4,61.42
"2011-06-27 16:55:00",12736,7.074,100.1,9.01,7.997,8.1,410,60.57
"2011-06-27 17:00:00",12737,7.65,104.9,9.42,8.75,8.31,404.9,58.37
"2011-06-27 17:05:00",12738,7.228,97.4,7.032,8.55,8.03,404.2,59.04
"2011-06-27 17:10:00",12739,7.342,106.2,14.89,8.29,8.15,397.6,58.98
"2011-06-27 17:15:00",12740,6.735,107,10.27,7.781,8.1,369.9,60.52
"2011-06-27 17:20:00",12741,7.207,108,8.14,8.53,8.02,380.4,59.37
"2011-06-27 17:25:00",12742,7.022,111.9,6.933,7.729,8.05,376.8,58.69
"2011-06-27 17:30:00",12743,7.669,102.8,9.12,8.35,7.98,367.8,58.08
"2011-06-27 17:35:00",12744,7.199,106.3,12.13,8.42,7.886,374.1,57.93
"2011-06-27 17:40:00",12745,7.732,100.6,11.78,9.19,7.807,349.3,58.69
"2011-06-27 17:45:00",12746,7.614,104.6,13.59,9.13,7.679,354.4,59.27
"2011-06-27 17:50:00",12747,6.577,116.6,13.03,8.16,7.836,354.5,60.01
"2011-06-27 17:55:00",12748,6.186,116.3,8.05,7.268,7.867,348.4,60.38
"2011-06-27 18:00:00",12749,6.821,108.4,15.06,8.23,7.649,336.8,59.71
"2011-06-27 18:05:00",12750,6.208,109.8,17.21,8.85,7.514,344.1,59.45
"2011-06-27 18:10:00",12751,7.594,112.4,7.867,9.04,7.664,325.4,57.96
"2011-06-27 18:15:00",12752,7.284,116,11.38,8.46,7.694,311.4,57.89
"2011-06-27 18:20:00",12753,6.687,111.9,9.02,7.971,7.853,294,57.48
"2011-06-27 18:25:00",12754,6.997,113.6,10.42,8.5,7.758,235.6,56.53
"2011-06-27 18:30:00",12755,5.923,119.1,7.423,7.317,7.754,284.3,56.11
"2011-06-27 18:35:00",12756,6.386,114.7,10.5,8.2,7.68,258.4,56.53
"2011-06-27 18:40:00",12757,7.027,109.9,8.89,8.67,7.647,293.8,55.96
"2011-06-27 18:45:00",12758,6.418,112.7,10,7.278,7.573,288.6,56.72
"2011-06-27 18:50:00",12759,7.174,111.3,11.05,8.15,7.436,283.3,57.06
"2011-06-27 18:55:00",12760,6.705,103.8,9.49,8.68,7.387,281.4,56.47
"2011-06-27 19:00:00",12761,6.026,107,11.16,8.03,7.409,271.7,57.03
"2011-06-27 19:05:00",12762,6.907,112.7,12.66,8.72,7.257,251.7,56.9
"2011-06-27 19:10:00",12763,6.429,110.2,18.57,7.713,7.301,265.1,56.67
"2011-06-27 19:15:00",12764,5.52,125.6,16.98,6.723,7.29,256,56.31
"2011-06-27 19:20:00",12765,5.269,118.7,14.75,7.02,7.376,227.8,56.36
