TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_30JULY2016.CR1,35202,HalfHour
TIMESTAMP,RECORD,DT,BP,Rain_mm_Tot,,,
TS,RN,m,hPa(mb),mm,,,
,,Smp,Smp,Tot,,,
16-08-15 23:00,1172,1.496,920,0,,,
16-08-15 23:30,1173,1.485,921,0,,,
16-08-16 0:00,1174,1.498,921,0,,,
16-08-16 0:30,1175,1.505,921,0,,,
16-08-16 1:00,1176,1.506,922,0,,,
16-08-16 1:30,1177,1.498,922,0,,,
16-08-16 2:00,1178,1.499,922,0,,,
16-08-16 2:30,1179,1.507,922,0,,,
16-08-16 3:00,1180,1.507,923,0,,,
16-08-16 3:30,1181,1.507,923,0,,,
16-08-16 4:00,1182,1.512,923,0,,,
16-08-16 4:30,1183,1.497,923,0,,,
16-08-16 5:00,1184,1.488,924,0,,,
16-08-16 5:30,1185,1.503,924,0,,,
16-08-16 6:00,1186,1.497,924,0,,,
16-08-16 6:30,1187,1.492,924,0,,,
16-08-16 7:00,1188,1.497,925,0,,,
16-08-16 7:30,1189,1.497,925,0,,,
16-08-16 8:00,1190,1.496,925,0,,,
16-08-16 8:30,1191,1.494,925,0,,,
16-08-16 9:00,1192,1.489,925,0,,,
16-08-16 9:30,1193,1.491,926,0,,,
16-08-16 10:00,1194,1.482,926,0,,,
16-08-16 10:30,1195,1.477,926,0,,,
16-08-16 11:00,1196,1.474,926,0,,,
16-08-16 11:30,1197,1.473,926,0,,,
16-08-16 12:00,1198,1.483,926,0,,,
16-08-16 12:30,1199,1.482,926,0,,,
16-08-16 13:00,1200,1.484,926,0,,,
16-08-16 13:30,1201,1.494,926,0,,,
16-08-16 14:00,1202,1.473,926,0,,,
16-08-16 14:30,1203,1.474,926,0,,,
16-08-16 15:00,1204,1.49,926,0,,,
16-08-16 15:30,1205,1.474,927,0,,,
16-08-16 16:00,1206,1.475,926,0,,,
16-08-16 16:30,1207,1.486,927,0,,,
16-08-16 17:00,1208,1.499,927,0,,,
16-08-16 17:30,1209,1.502,927,0,,,
16-08-16 18:00,1210,1.49,927,0,,,
16-08-16 18:30,1211,1.488,927,0,,,
16-08-16 19:00,1212,1.47,927,0,,,
16-08-16 19:30,1213,1.487,928,0,,,
16-08-16 20:00,1214,1.49,928,0,,,
16-08-16 20:30,1215,1.494,929,0,,,
16-08-16 21:00,1216,1.501,929,0,,,
16-08-16 21:30,1217,1.508,930,0,,,
16-08-16 22:00,1218,1.509,930,0,,,
16-08-16 22:30,1219,1.512,931,0,,,
16-08-16 23:00,1220,1.504,931,0,,,
16-08-16 23:30,1221,1.505,931,0,,,
16-08-17 0:00,1222,1.501,932,0,,,
16-08-17 0:30,1223,1.508,932,0,,,
16-08-17 1:00,1224,1.509,932,0,,,
16-08-17 1:30,1225,1.505,933,0,,,
16-08-17 2:00,1226,1.512,933,0,,,
16-08-17 2:30,1227,1.516,933,0,,,
16-08-17 3:00,1228,1.519,933,0,,,
16-08-17 3:30,1229,1.509,934,0,,,
16-08-17 4:00,1230,1.526,934,0,,,
16-08-17 4:30,1231,1.514,934,0,,,
16-08-17 5:00,1232,1.511,934,0,,,
16-08-17 5:30,1233,1.507,934,0,,,
16-08-17 6:00,1234,1.525,934,0,,,
16-08-17 6:30,1235,1.521,934,0,,,
16-08-17 7:00,1236,1.498,935,0,,,
16-08-17 7:30,1237,1.511,935,0,,,
16-08-17 8:00,1238,1.518,935,0,,,
16-08-17 8:30,1239,1.518,935,0,,,
16-08-17 9:00,1240,1.496,935,0,,,
16-08-17 9:30,1241,1.486,935,0,,,
16-08-17 10:00,1242,1.486,935,0,,,
16-08-17 10:30,1243,1.483,935,0,,,
16-08-17 11:00,1244,1.485,935,0,,,
16-08-17 11:30,1245,1.49,935,0,,,
16-08-17 12:00,1246,1.48,935,0,,,
16-08-17 12:30,1247,1.499,935,0,,,
16-08-17 13:00,1248,1.478,934,0,,,
16-08-17 13:30,1249,1.481,934,0,,,
16-08-17 14:00,1250,1.498,934,0,,,
16-08-17 14:30,1251,1.497,934,0,,,
16-08-17 15:00,1252,1.471,934,0,,,
16-08-17 15:30,1253,1.484,933,0,,,
16-08-17 16:00,1254,1.488,933,0,,,
16-08-17 16:30,1255,1.485,933,0,,,
16-08-17 17:00,1256,1.483,932,0,,,
16-08-17 17:30,1257,1.484,932,0,,,
16-08-17 18:00,1258,1.502,932,0,,,
16-08-17 18:30,1259,1.501,932,0,,,
16-08-17 19:00,1260,1.5,932,0,,,
16-08-17 19:30,1261,1.501,932,0,,,
16-08-17 20:00,1262,1.501,932,0,,,
16-08-17 20:30,1263,1.508,932,0,,,
16-08-17 21:00,1264,1.489,932,0,,,
16-08-17 21:30,1265,1.482,932,0,,,
16-08-17 22:00,1266,1.495,933,0,,,
16-08-17 22:30,1267,1.51,933,0,,,
16-08-17 23:00,1268,1.5,933,0,,,
16-08-17 23:30,1269,1.499,933,0,,,
16-08-18 0:00,1270,1.502,933,0,,,
16-08-18 0:30,1271,1.499,933,0,,,
16-08-18 1:00,1272,1.504,933,0,,,
16-08-18 1:30,1273,1.501,933,0,,,
16-08-18 2:00,1274,1.501,933,0,,,
16-08-18 2:30,1275,1.507,933,0,,,
16-08-18 3:00,1276,1.504,932,0,,,
16-08-18 3:30,1277,1.5,932,0,,,
16-08-18 4:00,1278,1.502,932,0,,,
16-08-18 4:30,1279,1.5,932,0,,,
16-08-18 5:00,1280,1.501,932,0,,,
16-08-18 5:30,1281,1.499,931,0,,,
16-08-18 6:00,1282,1.498,931,0,,,
16-08-18 6:30,1283,1.5,931,0,,,
16-08-18 7:00,1284,1.497,930,0,,,
16-08-18 7:30,1285,1.499,930,0,,,
16-08-18 8:00,1286,1.498,930,0,,,
16-08-18 8:30,1287,1.497,930,0,,,
16-08-18 9:00,1288,1.5,930,0,,,
16-08-18 9:30,1289,1.501,930,0,,,
16-08-18 10:00,1290,1.503,929,0,,,
16-08-18 10:30,1291,1.502,929,0,,,
16-08-18 11:00,1292,1.5,929,0,,,
16-08-18 11:30,1293,1.5,929,0,,,
16-08-18 12:00,1294,1.502,928,0,,,
16-08-18 12:30,1295,1.5,928,0,,,
16-08-18 13:00,1296,1.492,928,0,,,
16-08-18 13:30,1297,1.494,928,0,,,
16-08-18 14:00,1298,1.501,928,0.1,,,
16-08-18 14:30,1299,1.5,928,0,,,
16-08-18 15:00,1300,1.496,928,0,,,
16-08-18 15:30,1301,1.499,927,0,,,
16-08-18 16:00,1302,1.491,927,0,,,
16-08-18 16:30,1303,1.497,927,0,,,
16-08-18 17:00,1304,1.498,927,0,,,
16-08-18 17:30,1305,1.503,927,0,,,
16-08-18 18:00,1306,1.499,927,0,,,
16-08-18 18:30,1307,1.5,927,0,,,
16-08-18 19:00,1308,1.5,927,0,,,
16-08-18 19:30,1309,1.502,927,0,,,
16-08-18 20:00,1310,1.502,927,0,,,
16-08-18 20:30,1311,1.503,927,0,,,
16-08-18 21:00,1312,1.502,927,0,,,
16-08-18 21:30,1313,1.501,928,0,,,
16-08-18 22:00,1314,1.503,928,0,,,
16-08-18 22:30,1315,1.504,928,0,,,
16-08-18 23:00,1316,1.504,928,0,,,
16-08-18 23:30,1317,1.504,928,0,,,
16-08-19 0:00,1318,1.504,929,0,,,
16-08-19 0:30,1319,1.505,929,0,,,
16-08-19 1:00,1320,1.507,929,0,,,
16-08-19 1:30,1321,1.5,929,0,,,
16-08-19 2:00,1322,1.504,929,0,,,
16-08-19 2:30,1323,1.51,929,0,,,
16-08-19 3:00,1324,1.506,929,0,,,
16-08-19 3:30,1325,1.507,930,0,,,
16-08-19 4:00,1326,1.506,930,0,,,
16-08-19 4:30,1327,1.502,930,0,,,
16-08-19 5:00,1328,1.507,930,0,,,
16-08-19 5:30,1329,1.513,929,0,,,
16-08-19 6:00,1330,1.514,930,0,,,
16-08-19 6:30,1331,1.517,930,0,,,
16-08-19 7:00,1332,1.493,930,0,,,
16-08-19 7:30,1333,1.505,930,0,,,
16-08-19 8:00,1334,1.506,930,0,,,
16-08-19 8:30,1335,1.512,930,0,,,
16-08-19 9:00,1336,1.508,930,0,,,
16-08-19 9:30,1337,1.503,930,0,,,
16-08-19 10:00,1338,1.499,929,0,,,
16-08-19 10:30,1339,1.496,929,0,,,
16-08-19 11:00,1340,1.49,929,0,,,
16-08-19 11:30,1341,1.501,929,0,,,
16-08-19 12:00,1342,1.496,929,0,,,
16-08-19 12:30,1343,1.497,929,0,,,
16-08-19 13:00,1344,1.498,929,0,,,
16-08-19 13:30,1345,1.492,928,0,,,
16-08-19 14:00,1346,1.501,928,0,,,
16-08-19 14:30,1347,1.5,928,0,,,
16-08-19 15:00,1348,1.494,927,0,,,
16-08-19 15:30,1349,1.492,927,0,,,
16-08-19 16:00,1350,1.49,927,0,,,
16-08-19 16:30,1351,1.496,927,0,,,
16-08-19 17:00,1352,1.495,926,0,,,
16-08-19 17:30,1353,1.497,926,0,,,
16-08-19 18:00,1354,1.489,926,0,,,
16-08-19 18:30,1355,1.495,925,0,,,
16-08-19 19:00,1356,1.5,925,0,,,
16-08-19 19:30,1357,1.498,925,0,,,
16-08-19 20:00,1358,1.501,925,0,,,
16-08-19 20:30,1359,1.499,925,0,,,
16-08-19 21:00,1360,1.502,925,0,,,
16-08-19 21:30,1361,1.501,926,0,,,
16-08-19 22:00,1362,1.506,926,0,,,
16-08-19 22:30,1363,1.506,926,0,,,
16-08-19 23:00,1364,1.504,926,0,,,
16-08-19 23:30,1365,1.507,926,0,,,
16-08-20 0:00,1366,1.512,926,0,,,
16-08-20 0:30,1367,1.511,926,0,,,
16-08-20 1:00,1368,1.508,927,0,,,
16-08-20 1:30,1369,1.508,927,0.4,,,
16-08-20 2:00,1370,1.484,927,1.3,,,
16-08-20 2:30,1371,1.494,927,0,,,
16-08-20 3:00,1372,1.518,927,0,,,
16-08-20 3:30,1373,1.5,927,0.1,,,
16-08-20 4:00,1374,1.497,926,0.2,,,
16-08-20 4:30,1375,1.491,926,0,,,
16-08-20 5:00,1376,1.505,926,0.1,,,
16-08-20 5:30,1377,1.494,926,0,,,
16-08-20 6:00,1378,1.5,926,0,,,
16-08-20 6:30,1379,1.498,926,0,,,
16-08-20 7:00,1380,1.497,926,0,,,
16-08-20 7:30,1381,1.499,926,0,,,
16-08-20 8:00,1382,1.505,926,0,,,
16-08-20 8:30,1383,1.503,926,0,,,
16-08-20 9:00,1384,1.505,926,0,,,
16-08-20 9:30,1385,1.51,926,0,,,
16-08-20 10:00,1386,1.505,926,0,,,
16-08-20 10:30,1387,1.505,926,0,,,
16-08-20 11:00,1388,1.493,926,0,,,
16-08-20 11:30,1389,1.51,925,0,,,
16-08-20 12:00,1390,1.493,925,0,,,
16-08-20 12:30,1391,1.481,925,0,,,
16-08-20 13:00,1392,1.498,925,0,,,
16-08-20 13:30,1393,1.496,924,0,,,
16-08-20 14:00,1394,1.493,924,0,,,
16-08-20 14:30,1395,1.5,924,0,,,
16-08-20 15:00,1396,1.503,923,0,,,
16-08-20 15:30,1397,1.493,923,0,,,
16-08-20 16:00,1398,1.51,923,0,,,
16-08-20 16:30,1399,1.513,922,0,,,
16-08-20 17:00,1400,1.501,922,0,,,
16-08-20 17:30,1401,1.495,922,0,,,
16-08-20 18:00,1402,1.504,922,0,,,
16-08-20 18:30,1403,1.493,921,0,,,
16-08-20 19:00,1404,1.502,921,0,,,
16-08-20 19:30,1405,1.498,921,0,,,
16-08-20 20:00,1406,1.502,921,0,,,
16-08-20 20:30,1407,1.501,921,0,,,
16-08-20 21:00,1408,1.512,921,0,,,
16-08-20 21:30,1409,1.515,921,0,,,
16-08-20 22:00,1410,1.517,921,0,,,
16-08-20 22:30,1411,1.52,921,0,,,
16-08-20 23:00,1412,1.529,921,0,,,
16-08-20 23:30,1413,1.525,921,0,,,
16-08-21 0:00,1414,1.527,921,0,,,
16-08-21 0:30,1415,1.523,922,0,,,
16-08-21 1:00,1416,1.526,922,0,,,
16-08-21 1:30,1417,1.533,922,0,,,
16-08-21 2:00,1418,1.531,922,0,,,
16-08-21 2:30,1419,1.516,922,0,,,
16-08-21 3:00,1420,1.522,921,0,,,
16-08-21 3:30,1421,1.525,921,0,,,
16-08-21 4:00,1422,1.526,921,0,,,
16-08-21 4:30,1423,1.528,921,0,,,
16-08-21 5:00,1424,1.53,921,0,,,
16-08-21 5:30,1425,1.547,921,0,,,
16-08-21 6:00,1426,1.534,921,0,,,
16-08-21 6:30,1427,1.536,921,0,,,
16-08-21 7:00,1428,1.534,921,0,,,
16-08-21 7:30,1429,1.529,920,0,,,
16-08-21 8:00,1430,1.537,920,0,,,
16-08-21 8:30,1431,1.523,920,0,,,
16-08-21 9:00,1432,1.521,920,0,,,
16-08-21 9:30,1433,1.518,920,0,,,
16-08-21 10:00,1434,1.515,920,0,,,
16-08-21 10:30,1435,1.517,919,0,,,
16-08-21 11:00,1436,1.511,919,0,,,
16-08-21 11:30,1437,1.505,919,0,,,
16-08-21 12:00,1438,1.502,919,0,,,
16-08-21 12:30,1439,1.513,918,0,,,
16-08-21 13:00,1440,1.501,918,0,,,
16-08-21 13:30,1441,1.499,918,0,,,
16-08-21 14:00,1442,1.501,917,0,,,
16-08-21 14:30,1443,1.505,917,0,,,
16-08-21 15:00,1444,1.5,917,0,,,
16-08-21 15:30,1445,1.498,916,0,,,
16-08-21 16:00,1446,1.487,916,0,,,
16-08-21 16:30,1447,1.494,916,0,,,
16-08-21 17:00,1448,1.485,915,0,,,
16-08-21 17:30,1449,1.491,915,0,,,
16-08-21 18:00,1450,1.499,915,0,,,
16-08-21 18:30,1451,1.495,915,0,,,
16-08-21 19:00,1452,1.504,915,0,,,
16-08-21 19:30,1453,1.497,915,0,,,
16-08-21 20:00,1454,1.507,915,0,,,
16-08-21 20:30,1455,1.507,915,0,,,
16-08-21 21:00,1456,1.512,916,0,,,
16-08-21 21:30,1457,1.522,916,0,,,
16-08-21 22:00,1458,1.521,916,0,,,
16-08-21 22:30,1459,1.524,916,0,,,
16-08-21 23:00,1460,1.529,916,0,,,
16-08-21 23:30,1461,1.502,916,0,,,
16-08-22 0:00,1462,1.474,916,0,,,
16-08-22 0:30,1463,1.52,916,0,,,
16-08-22 1:00,1464,1.532,916,0,,,
16-08-22 1:30,1465,1.524,917,0,,,
16-08-22 2:00,1466,1.52,917,0,,,
16-08-22 2:30,1467,1.51,917,0,,,
16-08-22 3:00,1468,1.534,917,0,,,
16-08-22 3:30,1469,1.507,917,0,,,
16-08-22 4:00,1470,1.503,917,0,,,
16-08-22 4:30,1471,1.497,917,0,,,
16-08-22 5:00,1472,1.529,917,0,,,
16-08-22 5:30,1473,1.515,917,0,,,
16-08-22 6:00,1474,1.513,917,0,,,
16-08-22 6:30,1475,1.524,917,0,,,
16-08-22 7:00,1476,1.507,918,0,,,
16-08-22 7:30,1477,1.512,918,0,,,
16-08-22 8:00,1478,1.509,918,0,,,
16-08-22 8:30,1479,1.519,918,0,,,
16-08-22 9:00,1480,1.512,918,0,,,
16-08-22 9:30,1481,1.521,918,0,,,
16-08-22 10:00,1482,1.524,919,0,,,
16-08-22 10:30,1483,1.507,919,0,,,
16-08-22 11:00,1484,1.495,919,0,,,
16-08-22 11:30,1485,1.518,918,0,,,
16-08-22 12:00,1486,1.51,918,0,,,
16-08-22 12:30,1487,1.503,918,0,,,
16-08-22 13:00,1488,1.508,918,0,,,
16-08-22 13:30,1489,1.494,918,0,,,
16-08-22 14:00,1490,1.479,918,0,,,
16-08-22 14:30,1491,1.514,918,0,,,
16-08-22 15:00,1492,1.504,918,0,,,
16-08-22 15:30,1493,1.504,918,0,,,
16-08-22 16:00,1494,1.501,918,0,,,
16-08-22 16:30,1495,1.52,918,0,,,
16-08-22 17:00,1496,1.49,918,0,,,
16-08-22 17:30,1497,1.505,919,0,,,
16-08-22 18:00,1498,1.5,918,0,,,
16-08-22 18:30,1499,1.523,918,0,,,
16-08-22 19:00,1500,1.523,919,0,,,
16-08-22 19:30,1501,1.52,919,0,,,
16-08-22 20:00,1502,1.523,919,0,,,
16-08-22 20:30,1503,1.52,920,0,,,
16-08-22 21:00,1504,1.516,920,0,,,
16-08-22 21:30,1505,1.523,920,0,,,
16-08-22 22:00,1506,1.526,920,0,,,
16-08-22 22:30,1507,1.51,920,0,,,
16-08-22 23:00,1508,1.527,921,0,,,
16-08-22 23:30,1509,1.525,921,0,,,
16-08-23 0:00,1510,1.525,920,0,,,
16-08-23 0:30,1511,1.512,921,0,,,
16-08-23 1:00,1512,1.511,921,0,,,
16-08-23 1:30,1513,1.516,921,0,,,
16-08-23 2:00,1514,1.512,921,0,,,
16-08-23 2:30,1515,1.524,921,0,,,
16-08-23 3:00,1516,1.525,921,0,,,
16-08-23 3:30,1517,1.512,922,0,,,
16-08-23 4:00,1518,1.524,922,0,,,
16-08-23 4:30,1519,1.531,922,0,,,
16-08-23 5:00,1520,1.537,922,0,,,
16-08-23 5:30,1521,1.522,922,0,,,
16-08-23 6:00,1522,1.528,923,0,,,
16-08-23 6:30,1523,1.531,923,0,,,
16-08-23 7:00,1524,1.538,924,0,,,
16-08-23 7:30,1525,1.505,924,0,,,
16-08-23 8:00,1526,1.534,924,0,,,
16-08-23 8:30,1527,1.515,925,0,,,
16-08-23 9:00,1528,1.514,925,0,,,
16-08-23 9:30,1529,1.525,925,0,,,
16-08-23 10:00,1530,1.506,925,0,,,
16-08-23 10:30,1531,1.494,926,0,,,
16-08-23 11:00,1532,1.496,926,0,,,
16-08-23 11:30,1533,1.512,926,0,,,
16-08-23 12:00,1534,1.507,926,0,,,
16-08-23 12:30,1535,1.486,926,0,,,
16-08-23 13:00,1536,1.5,927,0,,,
16-08-23 13:30,1537,1.499,927,0,,,
16-08-23 14:00,1538,1.502,927,0,,,
16-08-23 14:30,1539,1.49,927,0,,,
16-08-23 15:00,1540,1.489,927,0,,,
16-08-23 15:30,1541,1.491,927,0,,,
16-08-23 16:00,1542,1.508,927,0,,,
16-08-23 16:30,1543,1.484,927,0,,,
16-08-23 17:00,1544,1.5,928,0,,,
16-08-23 17:30,1545,1.488,928,0,,,
16-08-23 18:00,1546,1.506,928,0,,,
16-08-23 18:30,1547,1.889,929,0,,,
16-08-23 19:00,1548,1.469,929,0,,,
16-08-23 19:30,1549,1.492,929,0,,,
16-08-23 20:00,1550,1.49,930,0,,,
16-08-23 20:30,1551,1.503,930,0,,,
16-08-23 21:00,1552,1.495,931,0,,,
16-08-23 21:30,1553,1.52,931,0,,,
16-08-23 22:00,1554,1.513,932,0,,,
16-08-23 22:30,1555,1.516,933,0,,,
16-08-23 23:00,1556,1.52,933,0,,,
16-08-23 23:30,1557,1.487,934,0,,,
16-08-24 0:00,1558,1.529,934,0,,,
16-08-24 0:30,1559,1.514,935,0,,,
16-08-24 1:00,1560,1.517,935,0,,,
16-08-24 1:30,1561,1.528,935,0,,,
16-08-24 2:00,1562,1.493,935,0,,,
16-08-24 2:30,1563,1.498,936,0,,,
16-08-24 3:00,1564,1.544,936,0,,,
16-08-24 3:30,1565,1.498,936,0,,,
16-08-24 4:00,1566,1.495,937,0,,,
16-08-24 4:30,1567,1.517,937,0,,,
16-08-24 5:00,1568,1.5,937,0,,,
16-08-24 5:30,1569,1.533,937,0,,,
16-08-24 6:00,1570,1.535,937,0,,,
16-08-24 6:30,1571,1.517,937,0,,,
16-08-24 7:00,1572,1.535,937,0,,,
16-08-24 7:30,1573,1.534,937,0,,,
16-08-24 8:00,1574,1.532,937,0,,,
16-08-24 8:30,1575,1.528,938,0,,,
16-08-24 9:00,1576,1.525,938,0,,,
16-08-24 9:30,1577,1.523,938,0,,,
16-08-24 10:00,1578,1.492,937,0,,,
16-08-24 10:30,1579,1.514,937,0,,,
16-08-24 11:00,1580,1.501,937,0,,,
16-08-24 11:30,1581,1.497,937,0,,,
16-08-24 12:00,1582,1.497,937,0,,,
16-08-24 12:30,1583,1.484,937,0,,,
16-08-24 13:00,1584,1.488,937,0,,,
16-08-24 13:30,1585,1.484,936,0,,,
16-08-24 14:00,1586,1.474,936,0,,,
16-08-24 14:30,1587,1.467,936,0,,,
16-08-24 15:00,1588,1.489,935,0,,,
16-08-24 15:30,1589,1.466,935,0,,,
16-08-24 16:00,1590,1.476,935,0,,,
16-08-24 16:30,1591,1.495,935,0,,,
16-08-24 17:00,1592,1.486,935,0,,,
16-08-24 17:30,1593,1.486,935,0,,,
16-08-24 18:00,1594,1.495,935,0,,,
16-08-24 18:30,1595,1.488,935,0,,,
16-08-24 19:00,1596,1.49,935,0,,,
16-08-24 19:30,1597,1.488,935,0,,,
16-08-24 20:00,1598,1.492,935,0,,,
16-08-24 20:30,1599,1.486,935,0,,,
16-08-24 21:00,1600,1.512,936,0,,,
16-08-24 21:30,1601,1.513,936,0,,,
16-08-24 22:00,1602,1.514,936,0,,,
16-08-24 22:30,1603,1.52,936,0,,,
16-08-24 23:00,1604,1.52,936,0,,,
16-08-24 23:30,1605,1.515,936,0,,,
16-08-25 0:00,1606,1.501,936,0,,,
16-08-25 0:30,1607,1.517,936,0,,,
16-08-25 1:00,1608,1.516,936,0,,,
16-08-25 1:30,1609,1.519,936,0,,,
16-08-25 2:00,1610,1.52,936,0,,,
16-08-25 2:30,1611,1.52,936,0,,,
16-08-25 3:00,1612,1.527,936,0,,,
16-08-25 3:30,1613,1.526,936,0,,,
16-08-25 4:00,1614,1.529,936,0,,,
16-08-25 4:30,1615,1.531,936,0,,,
16-08-25 5:00,1616,1.531,936,0,,,
16-08-25 5:30,1617,1.535,936,0,,,
16-08-25 6:00,1618,1.538,936,0,,,
16-08-25 6:30,1619,1.528,936,0,,,
16-08-25 7:00,1620,1.531,935,0,,,
16-08-25 7:30,1621,1.529,935,0,,,
16-08-25 8:00,1622,1.526,935,0,,,
16-08-25 8:30,1623,1.52,934,0,,,
16-08-25 9:00,1624,1.517,934,0,,,
16-08-25 9:30,1625,1.516,934,0,,,
16-08-25 10:00,1626,1.515,933,0,,,
16-08-25 10:30,1627,1.508,933,0,,,
16-08-25 11:00,1628,1.505,932,0,,,
16-08-25 11:30,1629,1.509,931,0,,,
16-08-25 12:00,1630,1.506,931,0,,,
16-08-25 12:30,1631,1.495,930,0,,,
16-08-25 13:00,1632,1.505,929,0,,,
16-08-25 13:30,1633,1.504,929,0,,,
16-08-25 14:00,1634,1.489,928,0,,,
16-08-25 14:30,1635,1.508,928,0,,,
16-08-25 15:00,1636,1.483,927,0,,,
16-08-25 15:30,1637,1.483,927,0,,,
16-08-25 16:00,1638,1.478,926,0,,,
16-08-25 16:30,1639,1.488,926,0,,,
16-08-25 17:00,1640,1.483,926,0,,,
16-08-25 17:30,1641,1.485,926,0,,,
16-08-25 18:00,1642,1.473,925,0,,,
16-08-25 18:30,1643,1.486,925,0,,,
16-08-25 19:00,1644,1.486,925,0,,,
16-08-25 19:30,1645,1.497,925,0,,,
16-08-25 20:00,1646,1.481,926,0,,,
16-08-25 20:30,1647,1.52,926,0,,,
16-08-25 21:00,1648,1.515,926,0,,,
16-08-25 21:30,1649,1.486,926,0,,,
16-08-25 22:00,1650,1.495,926,0,,,
16-08-25 22:30,1651,1.453,925,0.1,,,
16-08-25 23:00,1652,1.533,926,0.3,,,
16-08-25 23:30,1653,1.521,931,1,,,
16-08-26 0:00,1654,1.461,929,1.4,,,
16-08-26 0:30,1655,1.488,928,1.3,,,
16-08-26 1:00,1656,1.475,927,0.3,,,
16-08-26 1:30,1657,1.503,927,0.7,,,
16-08-26 2:00,1658,1.533,926,1,,,
16-08-26 2:30,1659,1.528,926,1,,,
16-08-26 3:00,1660,1.509,926,0.4,,,
16-08-26 3:30,1661,1.457,925,0.2,,,
16-08-26 4:00,1662,1.475,926,0.4,,,
16-08-26 4:30,1663,1.479,926,0.2,,,
16-08-26 5:00,1664,1.468,925,0.1,,,
16-08-26 5:30,1665,1.481,924,0.1,,,
16-08-26 6:00,1666,1.491,924,0,,,
16-08-26 6:30,1667,1.487,926,0.2,,,
16-08-26 7:00,1668,1.462,925,0,,,
16-08-26 7:30,1669,1.459,924,0,,,
16-08-26 8:00,1670,1.476,923,0,,,
16-08-26 8:30,1671,1.49,926,0,,,
16-08-26 9:00,1672,1.472,926,0.1,,,
16-08-26 9:30,1673,1.482,927,0.1,,,
16-08-26 10:00,1674,0,927,0,,,
16-08-26 10:30,1675,1.499,927,0.1,,,
16-08-26 11:00,1676,1.477,929,0.4,,,
16-08-26 11:30,1677,1.495,929,0.3,,,
16-08-26 12:00,1678,1.479,929,0.1,,,
16-08-26 12:30,1679,1.459,930,0.1,,,
16-08-26 13:00,1680,1.482,930,0,,,
16-08-26 13:30,1681,1.477,930,0,,,
16-08-26 14:00,1682,1.491,929,0,,,
16-08-26 14:30,1683,1.478,929,0,,,
16-08-26 15:00,1684,1.522,930,0,,,
16-08-26 15:30,1685,1.519,930,0,,,
16-08-26 16:00,1686,1.495,930,0,,,
16-08-26 16:30,1687,1.479,929,0,,,
16-08-26 17:00,1688,1.479,929,0,,,
16-08-26 17:30,1689,1.507,929,0,,,
16-08-26 18:00,1690,1.519,930,0,,,
16-08-26 18:30,1691,1.498,930,0,,,
16-08-26 19:00,1692,1.516,930,0,,,
16-08-26 19:30,1693,1.507,930,0,,,
16-08-26 20:00,1694,1.496,930,0,,,
16-08-26 20:30,1695,1.511,930,0,,,
16-08-26 21:00,1696,1.524,930,0,,,
16-08-26 21:30,1697,1.518,930,0,,,
16-08-26 22:00,1698,1.53,930,0,,,
16-08-26 22:30,1699,1.524,930,0,,,
16-08-26 23:00,1700,1.497,930,0,,,
16-08-26 23:30,1701,1.519,930,0,,,
16-08-27 0:00,1702,1.521,930,0,,,
16-08-27 0:30,1703,1.523,930,0,,,
16-08-27 1:00,1704,1.506,930,0,,,
16-08-27 1:30,1705,1.522,930,0,,,
16-08-27 2:00,1706,1.519,930,0,,,
16-08-27 2:30,1707,1.524,930,0,,,
16-08-27 3:00,1708,1.522,930,0,,,
16-08-27 3:30,1709,1.519,930,0,,,
16-08-27 4:00,1710,1.524,929,0,,,
16-08-27 4:30,1711,1.526,929,0,,,
16-08-27 5:00,1712,1.508,929,0,,,
16-08-27 5:30,1713,1.526,929,0,,,
16-08-27 6:00,1714,1.529,929,0,,,
16-08-27 6:30,1715,1.531,929,0,,,
16-08-27 7:00,1716,1.526,929,0,,,
16-08-27 7:30,1717,1.526,929,0,,,
16-08-27 8:00,1718,1.529,929,0,,,
16-08-27 8:30,1719,1.514,929,0.1,,,
16-08-27 9:00,1720,1.521,929,0,,,
16-08-27 9:30,1721,1.518,929,0.1,,,
16-08-27 10:00,1722,1.522,929,0,,,
16-08-27 10:30,1723,1.494,929,0.3,,,
16-08-27 11:00,1724,1.517,929,0.5,,,
16-08-27 11:30,1725,1.52,928,0.1,,,
16-08-27 12:00,1726,1.515,928,0,,,
16-08-27 12:30,1727,1.505,928,0,,,
16-08-27 13:00,1728,1.476,928,0,,,
16-08-27 13:30,1729,1.516,928,0,,,
16-08-27 14:00,1730,1.493,928,0.1,,,
16-08-27 14:30,1731,1.495,928,0,,,
16-08-27 15:00,1732,1.475,928,0,,,
16-08-27 15:30,1733,1.512,928,0,,,
16-08-27 16:00,1734,1.526,927,0.3,,,
16-08-27 16:30,1735,1.491,927,0.1,,,
16-08-27 17:00,1736,1.508,927,0,,,
16-08-27 17:30,1737,1.504,926,0.4,,,
16-08-27 18:00,1738,1.497,927,0,,,
16-08-27 18:30,1739,1.493,927,0,,,
16-08-27 19:00,1740,1.512,932,0.3,,,
16-08-27 19:30,1741,1.532,930,0.2,,,
16-08-27 20:00,1742,1.52,930,0,,,
16-08-27 20:30,1743,1.521,929,0,,,
16-08-27 21:00,1744,1.516,928,0,,,
16-08-27 21:30,1745,1.523,927,0,,,
