TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_13JULY2015.CR1,35202,FiveMin,,,
TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg,SWin_Wm2_Avg,SWout_Wm2_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m²,%,W/m²,W/m²
,,WVc,WVc,WVc,Max,Avg,Avg,Avg,Avg,Avg
15-08-01 3:40,3303,0.157,144.7,8.26,0.405,8.34,-16.88,87.6,0,0.413
15-08-01 3:45,3304,0,0,0,0,8.35,-16.27,87.4,0,0.413
15-08-01 3:50,3305,0,0,0,0,8.41,-19.37,88.5,0,0.534
15-08-01 3:55,3306,0,0,0,0,8.39,-22.09,89.3,0,0.607
15-08-01 4:00,3307,0,0,0,0,8.31,-27.02,89.5,0,0.646
15-08-01 4:05,3308,0,0,0,0,8.23,-30.86,89.7,0,0.74
15-08-01 4:10,3309,0.086,138.9,0.913,0.434,8.19,-36.07,89.4,0,0.808
15-08-01 4:15,3310,0.292,157.4,15.05,0.614,8.08,-43.87,89.2,0,0.89
15-08-01 4:20,3311,0.39,111,13.76,0.666,7.906,-47.71,89.5,0,0.853
15-08-01 4:25,3312,0.187,117.3,19.97,0.425,7.776,-43.8,90.1,0,0.861
15-08-01 4:30,3313,0.061,129.2,9.53,0.274,7.51,-31.9,90.4,0,0.769
15-08-01 4:35,3314,0.184,112.9,9.76,0.395,7.405,-24.45,90.9,0,0.55
15-08-01 4:40,3315,0,0,0,0,7.363,-24.78,91.1,0,0.609
15-08-01 4:45,3316,0.097,121.7,6.789,0.294,7.298,-23.38,91.3,0,0.583
15-08-01 4:50,3317,0.162,211,24.33,0.552,7.329,-20.64,91.2,0,0.528
15-08-01 4:55,3318,0.43,176.8,26.28,0.679,7.431,-18.3,91.2,0,0.362
15-08-01 5:00,3319,0.01,176.3,0,0.098,7.71,-19.22,89.6,0,0.524
15-08-01 5:05,3320,0.302,158.4,18.45,0.562,7.834,-18.91,88.2,0,0.509
15-08-01 5:10,3321,0.12,135.8,10.43,0.461,7.901,-18.71,87.7,0,0.54
15-08-01 5:15,3322,0.551,109.7,12.26,0.689,8.01,-18.4,86.9,0,0.387
15-08-01 5:20,3323,0.178,132.7,7.099,0.536,8.05,-18.25,86.9,0,0.483
15-08-01 5:25,3324,0.142,98.1,11.9,0.539,7.982,-18.56,87.8,0,0.526
15-08-01 5:30,3325,0.165,91.6,8.56,0.519,7.933,-18.76,87.9,0.018,0.521
15-08-01 5:35,3326,0.043,156.9,5.178,0.219,7.888,-18.56,87.5,0.248,0.609
15-08-01 5:40,3327,0.05,120.7,3.893,0.261,7.883,-18.71,87.5,0.668,0.683
15-08-01 5:45,3328,0.016,80.3,0,0.16,7.892,-21.17,87.6,1.331,0.755
15-08-01 5:50,3329,0.099,107.5,21.18,0.464,7.954,-22.6,87.3,2.379,0.949
15-08-01 5:55,3330,0.155,187,23.14,0.392,7.984,-29.89,87.2,3.268,1.196
15-08-01 6:00,3331,0,0,0,0,7.874,-30.88,87.7,4.717,1.456
15-08-01 6:05,3332,0,0,0,0,7.835,-21.99,87.9,6.788,1.822
15-08-01 6:10,3333,0.295,234.6,2.269,0.99,7.827,-15.07,88.2,9.21,2.137
15-08-01 6:15,3334,0.555,235.9,8.31,1.039,7.702,-15.68,89.1,11.08,2.135
15-08-01 6:20,3335,0.117,203.1,4.316,0.461,7.879,-18.89,89.2,13.67,2.35
15-08-01 6:25,3336,0.915,247.7,15.07,1.33,8.3,-28.8,89.6,15.98,2.507
15-08-01 6:30,3337,1.198,241.3,13.28,1.673,8.64,-37.77,87.7,18.63,3.031
15-08-01 6:35,3338,0.855,239.9,9.72,1.058,8.6,-37.64,87.8,25.63,5.219
15-08-01 6:40,3339,0.742,225.5,16.64,1.019,8.64,-33.22,88.4,23.77,3.749
15-08-01 6:45,3340,0.832,240.7,11.25,1.516,8.6,-31.24,88.3,24.21,3.579
15-08-01 6:50,3341,0.713,236.9,9.14,1.13,8.61,-36.3,87.9,24.33,3.673
15-08-01 6:55,3342,0.389,185.5,18.96,0.826,8.66,-36.17,87.3,26.04,3.967
15-08-01 7:00,3343,0.61,132.4,23.38,0.813,8.51,-24.48,88.2,32.41,4.71
15-08-01 7:05,3344,0.665,162.5,13.36,0.902,8.28,-15.38,89.4,36.98,4.943
15-08-01 7:10,3345,0.364,140.3,23.43,0.546,8.27,-6.482,89.4,41.43,5.354
15-08-01 7:15,3346,0.207,146.6,21.99,0.323,8.29,1.525,89.5,46.74,5.908
15-08-01 7:20,3347,0.214,132.3,6.262,0.389,8.4,10.52,89.3,53.51,6.787
15-08-01 7:25,3348,0.351,141.1,18.49,0.572,8.48,15.89,89.3,60.02,7.544
15-08-01 7:30,3349,0.352,128.4,26.69,0.634,8.54,18.94,88.3,63.59,7.978
15-08-01 7:35,3350,0.118,124,8.63,0.595,8.63,19.62,87.5,64.61,7.941
15-08-01 7:40,3351,0.207,132.1,15.59,0.591,8.76,19.78,86.8,65.85,8.1
15-08-01 7:45,3352,0.104,127.6,16.26,0.216,8.89,21.2,86.9,68.92,8.49
15-08-01 7:50,3353,0.243,179,24.13,0.542,9.04,23.89,86.3,74.73,9.17
15-08-01 7:55,3354,0.576,208.8,13.82,0.954,9.22,30.2,85.3,84.4,10.34
15-08-01 8:00,3355,0.848,218.4,15.65,1.137,9.42,36.04,84.2,92.4,11.3
15-08-01 8:05,3356,0.929,198.4,14.46,1.215,9.51,39.12,83.6,94.1,11.46
15-08-01 8:10,3357,0.594,208.3,22.14,1.186,9.63,42.65,83.3,97.3,11.64
15-08-01 8:15,3358,0.122,222.9,13.99,0.477,9.73,40.9,83.2,100.6,11.88
15-08-01 8:20,3359,0.879,222.4,10.37,1.313,9.81,37.06,81.3,99.4,11.96
15-08-01 8:25,3360,1.067,216.6,8.93,1.477,9.92,42.3,81.2,102.1,12.35
15-08-01 8:30,3361,1.1,225.8,15.41,1.431,10.05,44.81,77.99,103.6,12.41
15-08-01 8:35,3362,0.973,230.9,19.99,1.13,10.08,34.11,77.55,93.5,11.27
15-08-01 8:40,3363,1.115,226.1,17.23,1.463,10.05,40.9,77.27,104.2,12.91
15-08-01 8:45,3364,1.335,233.3,16.73,1.604,10.04,52.39,76.91,120.5,14.9
15-08-01 8:50,3365,1.127,230.9,17.91,1.496,10.09,66.62,77.16,139.7,16.89
15-08-01 8:55,3366,0.96,230.3,17.83,1.336,10.13,65.22,77.48,141.1,16.9
15-08-01 9:00,3367,1.091,250.7,18.75,1.496,10.04,59.29,76.97,127.5,15.35
15-08-01 9:05,3368,0.711,233.5,12.47,1.065,9.98,56.29,77.81,111.9,13.36
15-08-01 9:10,3369,0.558,241,11.89,1.013,10,44.02,78.06,90.5,10.94
15-08-01 9:15,3370,0.515,243.9,7.667,0.787,10.03,42.95,77.87,86.9,10.43
15-08-01 9:20,3371,0.608,240.5,12.06,1.029,10.02,43.12,77.66,87,10.22
15-08-01 9:25,3372,0.574,234.8,15.84,0.889,9.97,39.85,77.98,82.4,9.67
15-08-01 9:30,3373,0.847,224.6,9.63,1.042,9.96,40.1,78.19,87.8,10.17
15-08-01 9:35,3374,1,213.7,12.41,1.313,9.95,30.9,78.93,77.53,9.21
15-08-01 9:40,3375,1.116,224.3,11.13,1.552,9.93,2.109,79.77,67.43,8.4
15-08-01 9:45,3376,0.662,216.6,10.94,0.973,9.88,5.921,82.2,76.17,9.45
15-08-01 9:50,3377,0.185,237.7,17.9,0.425,9.84,22.08,84,88.3,10.71
15-08-01 9:55,3378,0.293,237.5,8.7,0.908,9.9,39.46,83.7,118.6,14.42
15-08-01 10:00,3379,0.206,219.7,9.85,0.624,10.04,52.04,83.2,142.1,17.14
15-08-01 10:05,3380,0.419,231.3,12.75,0.559,10.21,63.47,82.4,167.5,19.84
15-08-01 10:10,3381,0.44,223.3,11.97,0.608,10.41,65.43,81.2,179.5,21.17
15-08-01 10:15,3382,0.604,253.8,22.32,0.983,10.52,71.68,79.36,203.3,23.47
15-08-01 10:20,3383,0.609,261.8,8.47,1.147,10.6,73.33,78.61,216.8,25.09
15-08-01 10:25,3384,0.918,249.3,10.52,1.343,10.58,79.66,79.44,226.2,26.38
15-08-01 10:30,3385,0.881,252.5,23.94,1.16,10.64,82.6,79.77,231.3,27.06
15-08-01 10:35,3386,0.552,268.2,17.75,1.065,10.7,67.03,78.88,196.4,23.13
15-08-01 10:40,3387,0.56,280.2,13.88,0.951,10.81,52.93,78.2,173.4,20.94
15-08-01 10:45,3388,0.583,276,16.81,1.12,10.94,55.11,78.38,176,21.4
15-08-01 10:50,3389,0.513,265.3,13.38,0.862,11.01,68.05,77.6,192.1,23.27
15-08-01 10:55,3390,1.117,242.4,19.41,1.401,11.02,88.4,78.83,225.4,27.79
15-08-01 11:00,3391,0.743,232.4,21.83,1.036,10.99,149.1,79.3,303,37
15-08-01 11:05,3392,0.953,225.3,21.02,1.401,11.15,212.6,78.93,390.2,47.55
15-08-01 11:10,3393,0.921,236.6,9.55,1.548,11.36,185.5,77.8,392.7,48.91
15-08-01 11:15,3394,1.14,249,19.57,1.725,11.72,350.6,77.68,615.2,80.2
15-08-01 11:20,3395,0.967,242.1,25.19,1.401,11.92,354.8,75.76,579.9,74.54
15-08-01 11:25,3396,1.06,301.8,24.93,1.499,12.01,178.5,74.91,345,40.69
15-08-01 11:30,3397,1.255,306.9,11.61,1.64,11.75,188.8,75.5,348,42.73
15-08-01 11:35,3398,1.276,307,23.14,1.983,11.81,473,75.99,716.4,93.4
15-08-01 11:40,3399,1.279,289,28.63,1.976,12.52,477.4,72.23,738.6,95.5
15-08-01 11:45,3400,1.921,284.8,10.72,2.332,12.42,486.9,71.43,747.3,98.2
15-08-01 11:50,3401,1.411,267.9,18.5,1.914,12.45,511.5,71.38,779.9,102
15-08-01 11:55,3402,1.956,314.1,23.17,2.77,12.61,503.2,73.18,761.7,98.9
15-08-01 12:00,3403,1.666,294.4,18.44,2.163,12.34,501.8,72.74,759.8,97.9
15-08-01 12:05,3404,1.633,273.2,13.03,2.117,12.47,443.2,71.72,675.9,85.6
15-08-01 12:10,3405,1.856,285.3,16.61,2.506,12.46,428.3,75.13,684.4,88.2
15-08-01 12:15,3406,1.917,276.9,15.38,2.316,12.32,427.8,74.71,674,86.4
15-08-01 12:20,3407,1.739,278.9,15.85,2.097,12.5,443.6,73.54,686,87.1
15-08-01 12:25,3408,2.023,252.1,15.29,2.339,12.49,333.7,74.03,531.1,67.15
15-08-01 12:30,3409,1.833,277,18.76,2.212,12.65,280.3,73.65,468.8,58.87
15-08-01 12:35,3410,2.044,240.4,14.35,2.538,12.67,427.9,70.73,641.2,81.2
15-08-01 12:40,3411,2.07,265,19.56,2.754,12.97,462.5,69.9,677.4,86
15-08-01 12:45,3412,2.009,253.5,15.17,2.394,12.76,238.5,71.55,394.9,49.77
15-08-01 12:50,3413,1.83,269.4,20.12,2.146,12.72,220.5,73.61,370.4,46.4
15-08-01 12:55,3414,1.978,251.4,14.56,2.421,12.81,224.5,73.19,369.7,46.44
15-08-01 13:00,3415,1.648,245,19.29,2.434,13.27,194.2,71.21,332.9,41.15
15-08-01 13:05,3416,1.612,229.9,17.2,2.074,13.26,195.4,71.1,337.2,42
15-08-01 13:10,3417,1.496,245.2,20.68,2.13,13.38,195.1,70.3,342.9,42
15-08-01 13:15,3418,1.383,241.6,19.56,1.571,13.5,187.5,69.8,331.9,40.2
15-08-01 13:20,3419,1.604,230.6,12.19,1.98,13.53,338,68.62,534.6,66.15
15-08-01 13:25,3420,1.817,230.6,13.78,2.169,13.85,423.4,67.34,664.7,82
15-08-01 13:30,3421,1.495,205.7,22.18,1.989,14.22,563.7,64.91,838,103.2
15-08-01 13:35,3422,1.184,224.4,32.26,1.535,14.68,476.1,63.12,745.1,90.5
15-08-01 13:40,3423,1.408,247.1,25.99,2.038,14.97,497.4,61.05,775.8,95
15-08-01 13:45,3424,1.65,247.3,15.86,2.731,15.13,507.2,60.62,774,94.7
15-08-01 13:50,3425,1.904,251.8,19.58,2.13,14.87,501.6,63.02,778.7,96.1
15-08-01 13:55,3426,1.801,253,13.23,2.646,14.87,496.9,62.18,781.5,96.3
15-08-01 14:00,3427,1.919,255.8,22.02,2.76,14.81,502.6,63.18,784.2,96.7
15-08-01 14:05,3428,1.51,258.4,19.04,1.993,14.89,506.4,62.55,786.8,96.3
15-08-01 14:10,3429,1.742,252,22.29,2.241,15.07,508.6,63.21,787.5,96.6
15-08-01 14:15,3430,1.642,245.6,20.87,2.274,15.05,513.9,61.06,788.3,96.8
15-08-01 14:20,3431,1.463,303.6,25.04,2.143,15.01,510.3,62.27,790.6,96.9
15-08-01 14:25,3432,1.215,275.5,20.78,1.771,15.21,497.6,60.59,789.5,96.1
15-08-01 14:30,3433,1.384,267.4,25.57,2.522,15.64,509.2,57.74,790.1,96.2
15-08-01 14:35,3434,1.696,281.4,35.17,2.545,15.2,517.4,59.21,792.1,97.9
15-08-01 14:40,3435,1.565,250.2,14.47,2.149,15.37,510.9,57.02,790.3,97.1
15-08-01 14:45,3436,1.246,267.1,35.1,1.999,15.95,501.9,52.32,785.1,95.9
15-08-01 14:50,3437,1.391,282,27.06,1.728,16.2,504,50.23,783.9,96.2
15-08-01 14:55,3438,1.114,247.8,25.64,1.64,16.54,509.9,48.19,780.6,95.1
15-08-01 15:00,3439,0.869,273.5,46.95,1.362,16.86,502.2,48.99,780.4,95.3
15-08-01 15:05,3440,0.856,292,34.06,2.006,16.86,491.4,49.15,777.5,94.7
15-08-01 15:10,3441,1.209,253,19.17,1.666,16.89,495.5,48.16,775,95.2
15-08-01 15:15,3442,1.005,315.6,47.47,1.614,16.87,497.9,47.89,774.4,95
15-08-01 15:20,3443,1.217,350.8,25.56,1.944,16.89,500.5,46.31,773.7,95
15-08-01 15:25,3444,0.711,337.2,53.94,1.594,16.8,492,45.98,770.7,94.3
15-08-01 15:30,3445,0.927,314.8,34.58,1.754,17.32,493.4,44.09,767,94
15-08-01 15:35,3446,0.92,331.2,36.79,1.441,17.38,489.1,42.53,766.2,94.6
15-08-01 15:40,3447,0.917,5.635,37.42,1.506,17.3,494.3,41.46,763,94
15-08-01 15:45,3448,1.264,350.8,15.54,2.055,17.38,493.6,41.21,761.6,94.5
15-08-01 15:50,3449,1.195,350,20.92,1.646,17.41,480.4,43.48,764.6,95.6
15-08-01 15:55,3450,1.074,337.8,31.87,1.431,17.72,487.1,41.22,763.8,95.4
15-08-01 16:00,3451,1.157,331,33.61,1.712,17.68,482.4,41.65,759.4,95.8
15-08-01 16:05,3452,1.245,334.7,27.37,1.771,17.49,478.4,41.11,753.1,95.6
15-08-01 16:10,3453,1.082,304.4,17.72,1.666,17.56,460.2,41.2,750.8,96
15-08-01 16:15,3454,1.247,330.5,30.67,1.842,17.62,466.7,40.01,743.1,95.1
15-08-01 16:20,3455,1.286,326.4,14.81,1.614,17.79,453.4,38.42,733.9,94.3
15-08-01 16:25,3456,1.227,308.9,27.15,1.764,18.05,436.1,41.56,723.2,93.3
15-08-01 16:30,3457,1.262,297.6,20.04,1.813,18.11,431,40.2,715.8,92.7
15-08-01 16:35,3458,1.654,275,13.77,2.182,17.98,416.9,40.37,708.7,93.4
15-08-01 16:40,3459,1.499,296.3,22.16,1.859,17.89,419,40.58,701.4,92.1
15-08-01 16:45,3460,1.632,322,28.06,2.274,17.75,421.4,40.08,693.7,91.6
15-08-01 16:50,3461,1.713,327.6,15.18,1.976,17.45,415.6,38.73,686.3,90.4
15-08-01 16:55,3462,1.45,335,12.7,1.937,17.63,407.2,37.57,678.3,89.1
15-08-01 17:00,3463,1.509,315,22.42,2.016,17.65,402.8,37.31,671.5,89.1
15-08-01 17:05,3464,1.493,323.4,20.5,1.813,17.61,390.8,40.06,663.8,88.6
15-08-01 17:10,3465,1.387,302.9,13.56,1.731,17.74,385.6,38.16,655,88.2
15-08-01 17:15,3466,1.343,302.2,12.81,1.663,17.81,378.4,36.11,644.3,86.9
15-08-01 17:20,3467,1.425,298.6,13.21,1.944,17.85,367.8,35.13,637,86.4
15-08-01 17:25,3468,1.373,335.6,26.26,1.891,17.95,368.7,37.19,628.8,85.1
15-08-01 17:30,3469,1.348,354.6,18.45,1.627,17.92,355.9,39.03,618.5,83.3
15-08-01 17:35,3470,1.213,358.7,21.71,1.679,18.06,352.3,39.14,606.5,82.1
15-08-01 17:40,3471,1.43,312.8,15.22,1.774,17.95,342.2,39.13,601.9,82.6
15-08-01 17:45,3472,2.06,349.5,13.87,2.953,17.66,331.9,43.96,592.2,82.3
15-08-01 17:50,3473,2.418,348.9,19.76,3.861,17.46,327.4,50.88,583.3,82
15-08-01 17:55,3474,2.464,340,9.78,3.022,17.08,298.3,54.13,543.2,77.48
15-08-01 18:00,3475,2.492,336.9,10.83,3.061,16.77,311.6,56.91,562.1,80.5
15-08-01 18:05,3476,2.054,336,23.59,2.656,16.89,299.4,56.58,548.7,77.58
15-08-01 18:10,3477,2.369,332.2,11.01,2.96,16.59,297.7,55.08,538.3,77.53
15-08-01 18:15,3478,1.638,335.3,21.91,2.172,16.92,270.7,54.1,528,75.51
15-08-01 18:20,3479,1.865,326.4,42.35,2.408,17.07,276.1,53.14,519,75.29
15-08-01 18:25,3480,1.708,3.464,24.46,2.362,17.17,279,55.66,510.6,73.49
15-08-01 18:30,3481,1.608,359.7,16.63,2.189,17.09,272,53.14,495.3,70.82
15-08-01 18:35,3482,1.712,5.594,21.87,2.166,17.23,249.4,53.58,481.3,69.49
15-08-01 18:40,3483,1.721,2.197,20.01,2.133,17.26,235.4,50.18,465.2,67.87
15-08-01 18:45,3484,1.758,25.72,23.02,2.375,17.52,230.4,48.79,464.3,68.35
15-08-01 18:50,3485,1.39,17.35,22.61,1.875,17.73,219.3,47.8,453,66.88
15-08-01 18:55,3486,1.683,21.31,17.41,2.198,17.9,229.8,45.68,462,68.59
15-08-01 19:00,3487,1.179,347.8,18.49,1.548,17.99,226.5,45.25,460,67.88
15-08-01 19:05,3488,1.5,24.69,17.32,1.97,18.12,179.6,43.92,376.6,53.45
15-08-01 19:10,3489,1.06,18.74,22.45,2.087,17.7,149.1,46.07,310.4,43.34
15-08-01 19:15,3490,1.168,327.8,26.18,2.149,17.95,262.2,42.8,468.4,71.36
15-08-01 19:20,3491,1.486,344.3,17.56,1.891,18.09,253.3,42.31,463.5,70.1
15-08-01 19:25,3492,1.45,355.7,12.05,2.277,18.15,177,42.35,366.2,54.63
15-08-01 19:30,3493,1.314,355.8,14.05,1.624,17.77,123.6,43.97,298,43.93
15-08-01 19:35,3494,0.978,348.4,11.99,1.307,17.52,153.4,45.01,349.1,54.83
15-08-01 19:40,3495,1.094,350,17.78,1.473,17.46,54.59,43.84,192.9,27.73
15-08-01 19:45,3496,1.039,342.6,14.34,1.382,17.05,1.674,44.03,106.6,14.55
15-08-01 19:50,3497,0.764,9.6,15.21,1.071,16.71,0.888,45.81,99.4,13.53
15-08-01 19:55,3498,0.109,355.9,7.498,0.647,16.63,18.21,47.8,131,19.76
15-08-01 20:00,3499,0.066,40.72,37.08,0.359,17.05,103.8,46.7,261.3,41.78
15-08-01 20:05,3500,0.069,78.83,63.56,0.235,17.61,105.6,44.83,272.3,42.5
15-08-01 20:10,3501,0.656,294.9,10.94,1.372,18.14,110.6,40.84,298.1,48.46
15-08-01 20:15,3502,0.589,273.9,13.12,1.218,18.03,60.16,40.13,230.4,37.32
15-08-01 20:20,3503,0.745,275.9,21.17,1.134,17.7,-15.15,41.01,105.6,14.3
15-08-01 20:25,3504,0.644,258.1,7.248,0.898,17.05,-16.7,44.52,105.4,16.42
15-08-01 20:30,3505,0.277,237.4,11.93,0.529,16.59,-46.99,47.24,50.78,6.387
15-08-01 20:35,3506,0.02,230.5,1.19,0.189,16.24,-46.51,49.26,48.96,6.485
15-08-01 20:40,3507,0,0,0,0,15.97,-45.04,50.01,49.46,6.826
15-08-01 20:45,3508,0.516,247.3,13.1,1,15.61,-44.58,55.08,48.94,7.278
15-08-01 20:50,3509,0.689,222.4,18.17,0.921,15.16,-33.77,56.62,68.82,11.68
15-08-01 20:55,3510,1.158,220.6,11.52,1.976,15.37,-18.52,55.75,96.3,16.54
15-08-01 21:00,3511,0.961,187,15.32,1.173,15.47,-39.43,56.59,57.31,8.71
15-08-01 21:05,3512,0.689,179.5,12.88,0.866,15.33,-39.97,58.33,54.14,8.59
15-08-01 21:10,3513,0.989,170,15.63,1.493,15.09,-38.86,59.44,50.23,7.576
15-08-01 21:15,3514,1.658,194.5,14.67,2.048,15.07,-29.06,60.02,53.62,7.756
15-08-01 21:20,3515,1.8,213.8,13.77,2.254,15.14,-26.9,60.92,54.88,7.934
15-08-01 21:25,3516,1.623,216.7,6.777,1.963,14.96,-25.33,62.94,53.21,7.816
15-08-01 21:30,3517,1.523,229.4,8.37,1.898,14.86,-23.61,61.85,51.13,7.561
15-08-01 21:35,3518,1.683,228.8,10.59,2.061,14.9,-21.83,59.41,49.68,7.337
15-08-01 21:40,3519,1.67,224.2,11.78,2.375,14.98,-16.4,59.92,45.97,6.765
15-08-01 21:45,3520,1.974,220.1,14.04,2.757,14.87,-20.59,62.12,40.3,5.961
15-08-01 21:50,3521,1.932,223.1,12.23,2.662,14.66,-29.6,59.46,31.68,4.895
15-08-01 21:55,3522,1.456,228.2,16.31,1.702,14.36,-36.4,60.63,24.68,4.074
15-08-01 22:00,3523,1.716,219.4,14.47,2.244,14.11,-46.28,62.2,19.84,3.476
15-08-01 22:05,3524,1.647,204.6,12.53,2.28,13.97,-53.74,62.98,16.1,2.953
15-08-01 22:10,3525,1.983,195.8,11.57,2.862,13.98,-59.66,62.22,13.01,2.438
15-08-01 22:15,3526,1.467,194.5,14.69,1.722,13.84,-63.17,61.58,10.74,2.361
15-08-01 22:20,3527,1.367,178.9,14.41,1.842,13.72,-60.28,60.89,8.95,2.11
15-08-01 22:25,3528,1.502,189.9,10.68,1.976,13.52,-55.96,60.39,7.412,1.885
15-08-01 22:30,3529,1.512,194.6,18.2,1.934,13.48,-58.96,60.05,6.259,1.657
15-08-01 22:35,3530,1.776,194.1,11.84,2.172,13.51,-60.05,59.66,5.535,1.483
15-08-01 22:40,3531,1.416,187.9,17.3,1.8,13.54,-63.02,59.87,3.944,1.442
15-08-01 22:45,3532,1.593,188.5,14.83,2.065,13.53,-63.23,59.95,2.101,1.121
15-08-01 22:50,3533,1.65,190.5,12.94,2.59,13.56,-65.56,59.56,1.054,1.003
15-08-01 22:55,3534,1.863,183.7,17.74,2.332,13.64,-64.42,59.08,0.207,0.776
15-08-01 23:00,3535,1.379,181.9,20.02,2.342,13.58,-61.55,59.45,0,0.995
15-08-01 23:05,3536,1.249,185.3,18.65,1.532,13.42,-58.02,60.06,0,1.028
15-08-01 23:10,3537,1.715,197,16.28,2.394,13.34,-61.3,60.39,0,0.766
15-08-01 23:15,3538,1.402,187.6,16.18,2.329,13.3,-62.22,60.44,0,0.891
15-08-01 23:20,3539,1.296,190.9,15.75,1.61,13.22,-58.05,60.01,0,0.821
15-08-01 23:25,3540,1.304,192.2,26.18,1.797,13.19,-54.4,60.97,0,0.954
15-08-01 23:30,3541,1.086,180,21.26,2.127,12.73,-47.24,63.75,0,0.948
15-08-01 23:35,3542,0.787,178.6,14.55,1.022,12.58,-40.91,64.57,0,0.832
15-08-01 23:40,3543,0.776,165.6,35.12,1.209,12.69,-40.64,64.4,0,0.754
15-08-01 23:45,3544,1.021,158.6,10.87,1.336,12.33,-41.12,65.29,0,0.926
15-08-01 23:50,3545,1.096,148.2,25.99,1.552,12.21,-46.71,64.93,0,0.586
15-08-01 23:55,3546,0.52,152.8,30.73,0.967,12.96,-45.34,62.97,0,0.911
15-08-02 0:00,3547,0.304,173.2,14.57,0.742,12.15,-49.76,66.74,0,1.148
15-08-02 0:05,3548,0.799,181.6,6.02,1.016,11.72,-51.82,68.07,0,0.922
15-08-02 0:10,3549,0.575,125.2,50.26,1.068,12.27,-51.56,65.59,0,0.795
15-08-02 0:15,3550,0.507,139,70.64,1.032,12.17,-55.27,67.61,0,1.33
15-08-02 0:20,3551,0.613,88.4,34.77,0.99,11.57,-56.47,69.23,0,1.079
15-08-02 0:25,3552,0.241,65.84,21.13,0.856,10.92,-59.13,73.74,0,1.228
15-08-02 0:30,3553,1.352,70.6,7.146,1.731,10.92,-59.21,70.59,0,0.621
15-08-02 0:35,3554,0.726,143.9,53.85,1.601,11.73,-61.42,67.18,0,0.249
15-08-02 0:40,3555,0.899,147.1,24.55,1.343,12.05,-55.32,65.98,0,0.92
15-08-02 0:45,3556,0.568,133.6,33.37,0.879,11.56,-45.82,68.47,0,1.05
15-08-02 0:50,3557,0.487,179.7,16.25,0.732,11.22,-38.71,70,0,0.946
15-08-02 0:55,3558,0.765,94.6,12,1,11.1,-37.14,70.75,0,0.64
15-08-02 1:00,3559,0.326,106.7,45.07,0.63,10.96,-35.56,72.55,0,0.942
15-08-02 1:05,3560,0.366,166.3,29.14,0.568,10.45,-34.68,75.15,0,0.748
15-08-02 1:10,3561,1.354,90.2,48.73,2.166,10.49,-33.38,74.26,0,0.341
15-08-02 1:15,3562,0.616,238.9,38.74,1.254,10.35,-33.38,75.37,0,0.795
15-08-02 1:20,3563,0.367,123.3,71.46,1.042,10.24,-31.94,75.71,0,0.531
15-08-02 1:25,3564,0.803,67.25,48.88,1.245,10.38,-30.72,75.49,0,0.564
15-08-02 1:30,3565,0.516,97.2,22.25,1.561,10.4,-30.34,75.2,0,0.507
15-08-02 1:35,3566,0.833,95.4,22.8,1.597,10.49,-30.67,74.84,0,0.392
15-08-02 1:40,3567,0.703,160.7,32.1,1.222,10.33,-30.03,74.74,0,0.638
15-08-02 1:45,3568,0.311,156.8,27.73,0.996,10.12,-31.1,75.41,0,0.638
15-08-02 1:50,3569,0.459,125.1,32.62,1.085,10.08,-34.63,75.73,0,0.681
15-08-02 1:55,3570,0.399,162.4,54.44,0.889,10.03,-38.01,75,0,0.679
15-08-02 2:00,3571,0.825,149.1,32.35,1.29,10.26,-44.59,72.07,0,0.511
15-08-02 2:05,3572,0.903,138,24.36,1.323,10.52,-45.64,70.99,0,0.536
15-08-02 2:10,3573,0.727,133.3,32.98,1.176,10.28,-47.39,73.12,0,1
15-08-02 2:15,3574,0.371,178.8,46.08,0.663,9.96,-48.63,74.76,0,0.922
15-08-02 2:20,3575,0.931,200.8,45.22,1.656,9.96,-50.26,73.94,0,0.771
15-08-02 2:25,3576,0.742,136.8,30.44,1.225,9.96,-49.75,74.32,0,0.883
15-08-02 2:30,3577,0.904,189.3,47.63,1.614,9.77,-48.48,76,0,0.924
15-08-02 2:35,3578,1.689,102.2,19.68,2.019,9.7,-53.31,76.09,0,0.409
15-08-02 2:40,3579,0.62,123.7,27.45,1.183,9.76,-51.71,76.09,0,0.828
15-08-02 2:45,3580,0.384,142.5,29.54,0.977,9.54,-51.76,76.89,0,0.973
15-08-02 2:50,3581,0.05,227.5,1.733,0.229,9.29,-51.43,77.65,0,1.186
15-08-02 2:55,3582,0.249,140.2,17.01,0.611,9.09,-53.36,78.57,0,1.114
15-08-02 3:00,3583,0.44,125.6,15.5,0.663,8.99,-53.39,78.71,0,0.979
15-08-02 3:05,3584,0.042,108.8,4.638,0.261,8.98,-52.93,78.8,0,1.167
15-08-02 3:10,3585,0.058,20.95,3.321,0.376,8.94,-48.16,78.61,0,1.202
15-08-02 3:15,3586,0.312,58.56,13.65,0.732,9.03,-42.42,78.61,0,0.969
15-08-02 3:20,3587,0.311,14.22,14.88,0.412,9,-40,78.73,0,0.965
15-08-02 3:25,3588,0.198,137.1,5.691,0.601,8.93,-37.59,79.17,0,1.026
