TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_13JULY2015.CR1,35202,HalfHour
TIMESTAMP,RECORD,DT,BP,Rain_mm_Tot,,,
TS,RN,m,hPa(mb),mm,,,
,,Smp,Smp,Tot,,,
15-08-14 6:00,1179,1.57,930,0,,,
15-08-14 6:30,1180,1.571,930,0,,,
15-08-14 7:00,1181,1.567,930,0,,,
15-08-14 7:30,1182,1.565,930,0,,,
15-08-14 8:00,1183,1.56,930,0,,,
15-08-14 8:30,1184,1.562,930,0,,,
15-08-14 9:00,1185,1.551,930,0,,,
15-08-14 9:30,1186,1.549,930,0,,,
15-08-14 10:00,1187,1.547,930,0,,,
15-08-14 10:30,1188,1.548,930,0,,,
15-08-14 11:00,1189,1.547,930,0,,,
15-08-14 11:30,1190,1.547,929,0,,,
15-08-14 12:00,1191,1.547,929,0,,,
15-08-14 12:30,1192,1.543,929,0,,,
15-08-14 13:00,1193,1.54,929,0,,,
15-08-14 13:30,1194,1.537,929,0,,,
15-08-14 14:00,1195,1.541,928,0,,,
15-08-14 14:30,1196,1.533,928,0,,,
15-08-14 15:00,1197,1.536,928,0,,,
15-08-14 15:30,1198,1.531,928,0,,,
15-08-14 16:00,1199,1.531,927,0,,,
15-08-14 16:30,1200,1.53,927,0,,,
15-08-14 17:00,1201,1.526,927,0,,,
15-08-14 17:30,1202,1.527,927,0,,,
15-08-14 18:00,1203,1.528,927,0,,,
15-08-14 18:30,1204,1.525,927,0,,,
15-08-14 19:00,1205,1.526,927,0,,,
15-08-14 19:30,1206,1.52,927,0,,,
15-08-14 20:00,1207,1.519,927,0,,,
15-08-14 20:30,1208,1.532,927,0,,,
15-08-14 21:00,1209,1.541,927,0,,,
15-08-14 21:30,1210,1.545,927,0,,,
15-08-14 22:00,1211,1.544,927,0,,,
15-08-14 22:30,1212,1.545,927,0,,,
15-08-14 23:00,1213,1.548,927,0,,,
15-08-14 23:30,1214,1.548,928,0,,,
15-08-15 0:00,1215,1.554,928,0,,,
15-08-15 0:30,1216,1.556,928,0,,,
15-08-15 1:00,1217,1.56,928,0,,,
15-08-15 1:30,1218,1.566,928,0,,,
15-08-15 2:00,1219,1.561,928,0,,,
15-08-15 2:30,1220,1.562,928,0,,,
15-08-15 3:00,1221,1.563,928,0,,,
15-08-15 3:30,1222,1.571,929,0,,,
15-08-15 4:00,1223,1.568,929,0,,,
15-08-15 4:30,1224,1.564,928,0,,,
15-08-15 5:00,1225,1.567,929,0,,,
15-08-15 5:30,1226,1.57,929,0,,,
15-08-15 6:00,1227,1.563,929,0,,,
15-08-15 6:30,1228,1.567,929,0,,,
15-08-15 7:00,1229,1.572,929,0,,,
15-08-15 7:30,1230,1.566,929,0,,,
15-08-15 8:00,1231,1.562,929,0,,,
15-08-15 8:30,1232,1.557,929,0,,,
15-08-15 9:00,1233,1.549,928,0,,,
15-08-15 9:30,1234,1.548,928,0,,,
15-08-15 10:00,1235,1.541,928,0,,,
15-08-15 10:30,1236,1.537,928,0,,,
15-08-15 11:00,1237,1.539,927,0,,,
15-08-15 11:30,1238,1.536,927,0,,,
15-08-15 12:00,1239,1.536,927,0,,,
15-08-15 12:30,1240,1.538,927,0,,,
15-08-15 13:00,1241,1.535,926,0,,,
15-08-15 13:30,1242,1.543,926,0,,,
15-08-15 14:00,1243,1.529,926,0,,,
15-08-15 14:30,1244,1.529,926,0,,,
15-08-15 15:00,1245,1.526,925,0,,,
15-08-15 15:30,1246,1.527,925,0,,,
15-08-15 16:00,1247,1.524,925,0,,,
15-08-15 16:30,1248,1.526,925,0,,,
15-08-15 17:00,1249,1.528,924,0,,,
15-08-15 17:30,1250,1.524,924,0,,,
15-08-15 18:00,1251,1.538,924,0,,,
15-08-15 18:30,1252,1.534,924,0,,,
15-08-15 19:00,1253,1.53,924,0,,,
15-08-15 19:30,1254,1.532,924,0,,,
15-08-15 20:00,1255,1.535,924,0,,,
15-08-15 20:30,1256,1.531,924,0,,,
15-08-15 21:00,1257,1.536,924,0,,,
15-08-15 21:30,1258,1.54,924,0,,,
15-08-15 22:00,1259,1.55,924,0,,,
15-08-15 22:30,1260,1.548,924,0,,,
15-08-15 23:00,1261,1.543,924,0,,,
15-08-15 23:30,1262,1.545,924,0,,,
15-08-16 0:00,1263,1.547,925,0,,,
15-08-16 0:30,1264,1.549,925,0,,,
15-08-16 1:00,1265,1.556,925,0,,,
15-08-16 1:30,1266,1.553,925,0,,,
15-08-16 2:00,1267,1.554,925,0,,,
15-08-16 2:30,1268,1.554,925,0,,,
15-08-16 3:00,1269,1.56,925,0,,,
15-08-16 3:30,1270,1.558,925,0,,,
15-08-16 4:00,1271,1.558,925,0,,,
15-08-16 4:30,1272,1.559,925,0,,,
15-08-16 5:00,1273,1.553,925,0,,,
15-08-16 5:30,1274,1.558,925,0,,,
15-08-16 6:00,1275,1.553,925,0,,,
15-08-16 6:30,1276,1.567,926,0,,,
15-08-16 7:00,1277,1.57,926,0,,,
15-08-16 7:30,1278,1.569,926,0,,,
15-08-16 8:00,1279,1.56,926,0,,,
15-08-16 8:30,1280,1.551,926,0,,,
15-08-16 9:00,1281,1.546,926,0,,,
15-08-16 9:30,1282,1.547,926,0,,,
15-08-16 10:00,1283,1.544,926,0,,,
15-08-16 10:30,1284,1.547,926,0,,,
15-08-16 11:00,1285,1.543,926,0,,,
15-08-16 11:30,1286,1.54,926,0,,,
15-08-16 12:00,1287,1.539,926,0,,,
15-08-16 12:30,1288,1.54,926,0,,,
15-08-16 13:00,1289,1.54,926,0,,,
15-08-16 13:30,1290,1.537,925,0,,,
15-08-16 14:00,1291,1.539,925,0,,,
15-08-16 14:30,1292,1.533,925,0,,,
15-08-16 15:00,1293,1.537,925,0,,,
15-08-16 15:30,1294,1.541,925,0,,,
15-08-16 16:00,1295,1.534,925,0,,,
15-08-16 16:30,1296,1.536,925,0,,,
15-08-16 17:00,1297,1.534,925,0,,,
15-08-16 17:30,1298,1.534,925,0,,,
15-08-16 18:00,1299,1.532,925,0,,,
15-08-16 18:30,1300,1.529,925,0,,,
15-08-16 19:00,1301,1.535,925,0,,,
15-08-16 19:30,1302,1.536,925,0,,,
15-08-16 20:00,1303,1.549,925,0,,,
15-08-16 20:30,1304,1.542,925,0,,,
15-08-16 21:00,1305,1.542,925,0,,,
15-08-16 21:30,1306,1.545,925,0,,,
15-08-16 22:00,1307,1.545,926,0,,,
15-08-16 22:30,1308,1.546,926,0,,,
15-08-16 23:00,1309,1.547,926,0,,,
15-08-16 23:30,1310,1.553,926,0,,,
15-08-17 0:00,1311,1.552,926,0,,,
15-08-17 0:30,1312,1.553,926,0,,,
15-08-17 1:00,1313,1.555,927,0,,,
15-08-17 1:30,1314,1.553,927,0,,,
15-08-17 2:00,1315,1.551,927,0,,,
15-08-17 2:30,1316,1.558,927,0,,,
15-08-17 3:00,1317,1.562,927,0,,,
15-08-17 3:30,1318,1.564,927,0,,,
15-08-17 4:00,1319,1.563,927,0,,,
15-08-17 4:30,1320,1.564,927,0,,,
15-08-17 5:00,1321,1.564,927,0,,,
15-08-17 5:30,1322,1.564,927,0,,,
15-08-17 6:00,1323,1.564,927,0,,,
15-08-17 6:30,1324,1.563,927,0,,,
15-08-17 7:00,1325,1.566,927,0,,,
15-08-17 7:30,1326,1.562,926,0,,,
15-08-17 8:00,1327,1.56,926,0,,,
15-08-17 8:30,1328,1.558,926,0,,,
15-08-17 9:00,1329,1.551,926,0,,,
15-08-17 9:30,1330,1.55,926,0,,,
15-08-17 10:00,1331,1.547,926,0,,,
15-08-17 10:30,1332,1.547,925,0,,,
15-08-17 11:00,1333,1.544,925,0,,,
15-08-17 11:30,1334,1.543,925,0,,,
15-08-17 12:00,1335,1.544,924,0,,,
15-08-17 12:30,1336,1.543,924,0,,,
15-08-17 13:00,1337,1.542,923,0,,,
15-08-17 13:30,1338,1.541,923,0,,,
15-08-17 14:00,1339,1.542,923,0,,,
15-08-17 14:30,1340,1.541,922,0,,,
15-08-17 15:00,1341,1.536,922,0,,,
15-08-17 15:30,1342,1.543,922,0,,,
15-08-17 16:00,1343,1.54,921,0,,,
15-08-17 16:30,1344,1.54,921,0,,,
15-08-17 17:00,1345,1.538,921,0,,,
15-08-17 17:30,1346,1.537,920,0,,,
15-08-17 18:00,1347,1.535,919,0,,,
15-08-17 18:30,1348,1.539,919,0,,,
15-08-17 19:00,1349,1.54,918,0,,,
15-08-17 19:30,1350,1.54,918,0,,,
15-08-17 20:00,1351,1.541,917,0,,,
15-08-17 20:30,1352,1.542,916,0,,,
15-08-17 21:00,1353,1.543,916,0,,,
15-08-17 21:30,1354,1.546,916,0,,,
15-08-17 22:00,1355,1.548,914,0,,,
15-08-17 22:30,1356,1.548,915,0,,,
15-08-17 23:00,1357,1.549,914,0,,,
15-08-17 23:30,1358,1.554,913,0,,,
15-08-18 0:00,1359,1.55,913,0,,,
15-08-18 0:30,1360,1.55,913,0,,,
15-08-18 1:00,1361,1.546,912,0,,,
15-08-18 1:30,1362,1.56,912,0,,,
15-08-18 2:00,1363,1.562,911,0,,,
15-08-18 2:30,1364,1.56,911,0,,,
15-08-18 3:00,1365,1.555,911,0,,,
15-08-18 3:30,1366,1.553,911,0,,,
15-08-18 4:00,1367,1.551,910,0,,,
15-08-18 4:30,1368,1.559,910,0,,,
15-08-18 5:00,1369,1.558,910,0,,,
15-08-18 5:30,1370,1.549,909,0,,,
15-08-18 6:00,1371,1.543,909,0,,,
15-08-18 6:30,1372,1.545,909,0,,,
15-08-18 7:00,1373,1.546,909,0,,,
15-08-18 7:30,1374,1.547,909,0,,,
15-08-18 8:00,1375,1.545,909,0,,,
15-08-18 8:30,1376,1.545,908,0,,,
15-08-18 9:00,1377,1.547,908,0,,,
15-08-18 9:30,1378,1.543,908,0,,,
15-08-18 10:00,1379,1.539,908,0,,,
15-08-18 10:30,1380,1.534,907,0,,,
15-08-18 11:00,1381,1.53,907,0,,,
15-08-18 11:30,1382,1.528,907,0,,,
15-08-18 12:00,1383,1.524,907,0,,,
15-08-18 12:30,1384,1.527,908,0,,,
15-08-18 13:00,1385,1.526,908,0,,,
15-08-18 13:30,1386,1.53,908,0,,,
15-08-18 14:00,1387,1.524,909,0,,,
15-08-18 14:30,1388,1.521,909,0,,,
15-08-18 15:00,1389,1.528,909,0,,,
15-08-18 15:30,1390,1.528,909,0,,,
15-08-18 16:00,1391,1.545,911,0,,,
15-08-18 16:30,1392,1.571,911,0,,,
15-08-18 17:00,1393,1.536,912,0,,,
15-08-18 17:30,1394,1.546,913,0,,,
15-08-18 18:00,1395,1.545,913,0,,,
15-08-18 18:30,1396,1.559,914,0,,,
15-08-18 19:00,1397,1.544,915,0,,,
15-08-18 19:30,1398,1.549,916,0,,,
15-08-18 20:00,1399,1.571,918,0.4,,,
15-08-18 20:30,1400,1.558,921,0.5,,,
15-08-18 21:00,1401,1.557,920,0.3,,,
15-08-18 21:30,1402,1.554,919,0.4,,,
15-08-18 22:00,1403,1.551,919,0.3,,,
15-08-18 22:30,1404,1.554,919,0,,,
15-08-18 23:00,1405,1.556,918,0,,,
15-08-18 23:30,1406,1.556,917,0,,,
15-08-19 0:00,1407,1.556,917,0,,,
15-08-19 0:30,1408,1.556,918,0,,,
15-08-19 1:00,1409,1.558,918,0,,,
15-08-19 1:30,1410,1.562,916,0,,,
15-08-19 2:00,1411,1.564,913,0,,,
15-08-19 2:30,1412,1.565,913,0,,,
15-08-19 3:00,1413,1.565,913,0,,,
15-08-19 3:30,1414,1.563,915,0,,,
15-08-19 4:00,1415,1.554,918,0,,,
15-08-19 4:30,1416,1.554,921,0,,,
15-08-19 5:00,1417,1.549,922,0.1,,,
15-08-19 5:30,1418,1.555,922,0,,,
15-08-19 6:00,1419,1.556,922,0,,,
15-08-19 6:30,1420,1.553,922,0,,,
15-08-19 7:00,1421,1.552,922,0,,,
15-08-19 7:30,1422,1.553,922,0.1,,,
15-08-19 8:00,1423,1.569,923,0,,,
15-08-19 8:30,1424,1.552,923,0,,,
15-08-19 9:00,1425,1.555,923,0,,,
15-08-19 9:30,1426,1.554,923,0,,,
15-08-19 10:00,1427,1.585,923,0,,,
15-08-19 10:30,1428,1.563,923,0,,,
15-08-19 11:00,1429,1.572,924,0,,,
15-08-19 11:30,1430,1.554,924,0,,,
15-08-19 12:00,1431,1.546,923,0,,,
15-08-19 12:30,1432,1.545,923,0,,,
15-08-19 13:00,1433,1.545,923,0,,,
15-08-19 13:30,1434,1.547,923,0,,,
15-08-19 14:00,1435,1.549,923,0,,,
15-08-19 14:30,1436,1.56,923,0,,,
15-08-19 15:00,1437,1.544,923,0,,,
15-08-19 15:30,1438,1.542,923,0,,,
15-08-19 16:00,1439,1.545,923,0,,,
15-08-19 16:30,1440,1.539,923,0,,,
15-08-19 17:00,1441,1.541,923,0,,,
15-08-19 17:30,1442,1.543,922,0,,,
15-08-19 18:00,1443,1.549,922,0,,,
15-08-19 18:30,1444,1.562,922,0.3,,,
15-08-19 19:00,1445,1.58,927,1.4,,,
15-08-19 19:30,1446,1.548,925,0.3,,,
15-08-19 20:00,1447,1.56,924,1.1,,,
15-08-19 20:30,1448,1.56,923,0.2,,,
15-08-19 21:00,1449,1.559,922,0.1,,,
15-08-19 21:30,1450,1.56,921,0.2,,,
15-08-19 22:00,1451,1.561,920,0.1,,,
15-08-19 22:30,1452,1.564,919,0.1,,,
15-08-19 23:00,1453,1.562,918,0.1,,,
15-08-19 23:30,1454,1.564,922,0,,,
15-08-20 0:00,1455,1.564,922,0,,,
15-08-20 0:30,1456,1.559,922,0,,,
15-08-20 1:00,1457,1.554,922,0,,,
15-08-20 1:30,1458,1.553,923,0.1,,,
15-08-20 2:00,1459,1.554,923,0.2,,,
15-08-20 2:30,1460,1.564,923,0,,,
15-08-20 3:00,1461,1.567,923,0,,,
15-08-20 3:30,1462,1.561,923,0,,,
15-08-20 4:00,1463,1.557,923,0,,,
15-08-20 4:30,1464,1.551,923,0,,,
15-08-20 5:00,1465,1.57,923,0,,,
15-08-20 5:30,1466,1.553,924,0,,,
15-08-20 6:00,1467,1.554,924,0,,,
15-08-20 6:30,1468,1.556,924,0,,,
15-08-20 7:00,1469,1.563,925,0,,,
15-08-20 7:30,1470,1.566,925,0,,,
15-08-20 8:00,1471,1.59,925,0,,,
15-08-20 8:30,1472,1.575,926,0,,,
15-08-20 9:00,1473,1.561,926,0,,,
15-08-20 9:30,1474,1.558,926,0,,,
15-08-20 10:00,1475,1.579,927,0,,,
15-08-20 10:30,1476,1.583,927,0,,,
15-08-20 11:00,1477,1.573,927,0,,,
15-08-20 11:30,1478,1.565,927,0,,,
15-08-20 12:00,1479,1.57,927,0,,,
15-08-20 12:30,1480,1.562,927,0,,,
15-08-20 13:00,1481,1.56,928,0,,,
15-08-20 13:30,1482,1.554,928,0,,,
15-08-20 14:00,1483,1.56,928,0,,,
15-08-20 14:30,1484,1.548,928,0,,,
15-08-20 15:00,1485,1.55,928,0,,,
15-08-20 15:30,1486,1.564,928,0,,,
15-08-20 16:00,1487,1.565,928,0,,,
15-08-20 16:30,1488,1.542,928,0,,,
15-08-20 17:00,1489,1.546,927,0,,,
15-08-20 17:30,1490,1.546,927,0,,,
15-08-20 18:00,1491,1.542,927,0,,,
15-08-20 18:30,1492,1.544,927,0,,,
15-08-20 19:00,1493,1.542,926,0,,,
15-08-20 19:30,1494,1.541,926,0,,,
15-08-20 20:00,1495,1.544,926,0,,,
15-08-20 20:30,1496,1.545,926,0,,,
15-08-20 21:00,1497,1.554,926,0,,,
15-08-20 21:30,1498,1.559,926,0,,,
15-08-20 22:00,1499,1.559,926,0,,,
15-08-20 22:30,1500,1.565,926,0,,,
15-08-20 23:00,1501,1.565,926,0,,,
15-08-20 23:30,1502,1.568,926,0,,,
15-08-21 0:00,1503,1.571,926,0,,,
15-08-21 0:30,1504,1.57,926,0,,,
15-08-21 1:00,1505,1.568,926,0,,,
15-08-21 1:30,1506,1.572,926,0,,,
15-08-21 2:00,1507,1.573,926,0,,,
15-08-21 2:30,1508,1.573,926,0,,,
15-08-21 3:00,1509,1.573,926,0,,,
15-08-21 3:30,1510,1.573,926,0,,,
15-08-21 4:00,1511,1.574,925,0,,,
15-08-21 4:30,1512,1.574,925,0,,,
15-08-21 5:00,1513,1.557,925,0,,,
15-08-21 5:30,1514,1.577,925,0,,,
15-08-21 6:00,1515,1.576,925,0,,,
15-08-21 6:30,1516,1.574,925,0,,,
15-08-21 7:00,1517,1.576,924,0,,,
15-08-21 7:30,1518,1.57,924,0,,,
15-08-21 8:00,1519,1.566,924,0,,,
15-08-21 8:30,1520,1.563,924,0,,,
15-08-21 9:00,1521,1.56,924,0,,,
15-08-21 9:30,1522,1.558,924,0,,,
15-08-21 10:00,1523,1.556,924,0,,,
15-08-21 10:30,1524,1.554,924,0,,,
15-08-21 11:00,1525,1.549,923,0,,,
15-08-21 11:30,1526,1.553,923,0,,,
15-08-21 12:00,1527,1.548,923,0,,,
15-08-21 12:30,1528,1.541,923,0,,,
15-08-21 13:00,1529,1.548,922,0,,,
15-08-21 13:30,1530,1.543,922,0,,,
15-08-21 14:00,1531,1.543,922,0,,,
15-08-21 14:30,1532,1.539,921,0,,,
15-08-21 15:00,1533,1.541,921,0,,,
15-08-21 15:30,1534,1.538,920,0,,,
15-08-21 16:00,1535,1.539,920,0,,,
15-08-21 16:30,1536,1.539,920,0,,,
15-08-21 17:00,1537,1.536,919,0,,,
15-08-21 17:30,1538,1.537,919,0,,,
15-08-21 18:00,1539,1.54,919,0,,,
15-08-21 18:30,1540,1.541,919,0,,,
15-08-21 19:00,1541,1.54,919,0,,,
15-08-21 19:30,1542,1.541,919,0,,,
15-08-21 20:00,1543,1.541,918,0,,,
15-08-21 20:30,1544,1.543,918,0,,,
15-08-21 21:00,1545,1.546,918,0,,,
15-08-21 21:30,1546,1.548,917,0,,,
15-08-21 22:00,1547,1.546,917,0,,,
15-08-21 22:30,1548,1.552,917,0,,,
15-08-21 23:00,1549,1.551,917,0,,,
15-08-21 23:30,1550,1.549,917,0,,,
15-08-22 0:00,1551,1.551,916,0,,,
15-08-22 0:30,1552,1.551,916,0,,,
15-08-22 1:00,1553,1.553,916,0,,,
15-08-22 1:30,1554,1.552,915,0,,,
15-08-22 2:00,1555,1.551,915,0,,,
15-08-22 2:30,1556,1.549,915,0,,,
15-08-22 3:00,1557,1.55,914,0,,,
15-08-22 3:30,1558,1.551,914,0,,,
15-08-22 4:00,1559,1.552,914,0,,,
15-08-22 4:30,1560,1.554,913,0,,,
15-08-22 5:00,1561,1.554,913,0.2,,,
15-08-22 5:30,1562,1.56,913,0.3,,,
15-08-22 6:00,1563,1.565,913,0.3,,,
15-08-22 6:30,1564,1.597,913,0.8,,,
15-08-22 7:00,1565,1.57,913,1.5,,,
15-08-22 7:30,1566,1.604,912,1.2,,,
15-08-22 8:00,1567,1.566,912,1.1,,,
15-08-22 8:30,1568,1.56,912,1,,,
15-08-22 9:00,1569,1.562,912,0.6,,,
15-08-22 9:30,1570,1.577,912,0.7,,,
15-08-22 10:00,1571,1.556,912,0,,,
15-08-22 10:30,1572,1.554,912,0,,,
15-08-22 11:00,1573,1.555,912,0,,,
15-08-22 11:30,1574,1.556,911,0,,,
15-08-22 12:00,1575,1.557,911,0,,,
15-08-22 12:30,1576,1.553,911,0,,,
15-08-22 13:00,1577,1.553,911,0,,,
15-08-22 13:30,1578,1.551,911,0,,,
15-08-22 14:00,1579,1.552,911,0,,,
15-08-22 14:30,1580,1.549,911,0,,,
15-08-22 15:00,1581,1.545,911,0,,,
15-08-22 15:30,1582,1.546,910,0.1,,,
15-08-22 16:00,1583,1.547,910,0,,,
15-08-22 16:30,1584,1.547,910,0,,,
15-08-22 17:00,1585,1.545,910,0,,,
15-08-22 17:30,1586,1.543,911,0,,,
15-08-22 18:00,1587,1.545,910,0,,,
15-08-22 18:30,1588,1.546,910,0,,,
15-08-22 19:00,1589,1.545,910,0,,,
15-08-22 19:30,1590,1.544,910,0,,,
15-08-22 20:00,1591,1.545,910,0,,,
15-08-22 20:30,1592,1.548,910,0,,,
15-08-22 21:00,1593,1.55,910,0,,,
15-08-22 21:30,1594,1.551,910,0,,,
15-08-22 22:00,1595,1.558,911,0,,,
15-08-22 22:30,1596,1.557,911,0,,,
15-08-22 23:00,1597,1.558,911,0,,,
15-08-22 23:30,1598,1.557,911,0,,,
15-08-23 0:00,1599,1.557,911,0,,,
15-08-23 0:30,1600,1.558,911,0,,,
15-08-23 1:00,1601,1.557,911,0,,,
15-08-23 1:30,1602,1.556,911,0,,,
15-08-23 2:00,1603,1.556,911,0,,,
15-08-23 2:30,1604,1.555,912,0,,,
15-08-23 3:00,1605,1.556,912,0,,,
15-08-23 3:30,1606,1.557,912,0,,,
15-08-23 4:00,1607,1.558,912,0,,,
15-08-23 4:30,1608,1.561,912,0,,,
15-08-23 5:00,1609,1.561,912,0,,,
15-08-23 5:30,1610,1.563,912,0,,,
15-08-23 6:00,1611,1.563,913,0,,,
15-08-23 6:30,1612,1.563,913,0,,,
15-08-23 7:00,1613,1.563,913,0,,,
15-08-23 7:30,1614,1.564,913,0,,,
15-08-23 8:00,1615,1.564,913,0,,,
15-08-23 8:30,1616,1.562,913,0,,,
15-08-23 9:00,1617,1.56,913,0,,,
15-08-23 9:30,1618,1.558,913,0,,,
15-08-23 10:00,1619,1.558,913,0.1,,,
15-08-23 10:30,1620,1.558,914,0.2,,,
15-08-23 11:00,1621,1.559,914,0.2,,,
15-08-23 11:30,1622,1.563,914,0,,,
15-08-23 12:00,1623,1.561,914,0.1,,,
15-08-23 12:30,1624,1.561,914,0,,,
15-08-23 13:00,1625,1.561,914,0,,,
15-08-23 13:30,1626,1.555,915,0,,,
15-08-23 14:00,1627,1.553,915,0,,,
15-08-23 14:30,1628,1.556,915,0,,,
15-08-23 15:00,1629,1.553,915,0,,,
15-08-23 15:30,1630,1.554,915,0,,,
15-08-23 16:00,1631,1.554,915,0,,,
15-08-23 16:30,1632,1.556,915,0,,,
15-08-23 17:00,1633,1.551,915,0,,,
15-08-23 17:30,1634,1.552,915,0,,,
15-08-23 18:00,1635,1.552,915,0,,,
15-08-23 18:30,1636,1.55,915,0,,,
15-08-23 19:00,1637,1.55,915,0,,,
15-08-23 19:30,1638,1.551,916,0,,,
15-08-23 20:00,1639,1.551,916,0,,,
15-08-23 20:30,1640,1.552,916,0,,,
15-08-23 21:00,1641,1.556,917,0,,,
15-08-23 21:30,1642,1.558,917,0,,,
15-08-23 22:00,1643,1.558,917,0,,,
15-08-23 22:30,1644,1.564,918,0,,,
15-08-23 23:00,1645,1.567,918,0,,,
15-08-23 23:30,1646,1.565,919,0,,,
15-08-24 0:00,1647,1.564,919,0,,,
15-08-24 0:30,1648,1.57,919,0,,,
15-08-24 1:00,1649,1.569,920,0,,,
15-08-24 1:30,1650,1.567,920,0,,,
15-08-24 2:00,1651,1.564,920,0,,,
15-08-24 2:30,1652,1.563,921,0,,,
15-08-24 3:00,1653,1.564,921,0,,,
15-08-24 3:30,1654,1.564,921,0,,,
15-08-24 4:00,1655,1.558,922,0.3,,,
15-08-24 4:30,1656,1.576,928,0.7,,,
15-08-24 5:00,1657,1.554,929,1,,,
15-08-24 5:30,1658,1.562,929,0,,,
15-08-24 6:00,1659,1.561,929,0,,,
15-08-24 6:30,1660,1.56,929,0,,,
15-08-24 7:00,1661,1.562,929,0,,,
15-08-24 7:30,1662,1.56,928,0,,,
15-08-24 8:00,1663,1.557,927,0,,,
15-08-24 8:30,1664,1.56,926,0,,,
15-08-24 9:00,1665,1.559,926,0,,,
15-08-24 9:30,1666,1.559,925,0,,,
15-08-24 10:00,1667,1.557,926,0.1,,,
15-08-24 10:30,1668,1.566,926,0.4,,,
15-08-24 11:00,1669,1.56,926,0.2,,,
15-08-24 11:30,1670,1.561,926,0,,,
15-08-24 12:00,1671,1.563,926,0,,,
15-08-24 12:30,1672,1.553,926,0,,,
15-08-24 13:00,1673,1.553,926,0,,,
15-08-24 13:30,1674,1.552,927,0,,,
15-08-24 14:00,1675,1.554,927,0,,,
15-08-24 14:30,1676,1.552,927,0,,,
15-08-24 15:00,1677,1.549,927,0,,,
15-08-24 15:30,1678,1.549,927,0,,,
15-08-24 16:00,1679,1.554,927,0,,,
15-08-24 16:30,1680,1.545,927,0,,,
15-08-24 17:00,1681,1.58,927,0,,,
15-08-24 17:30,1682,1.551,927,0,,,
15-08-24 18:00,1683,1.544,927,0,,,
15-08-24 18:30,1684,1.548,927,0,,,
15-08-24 19:00,1685,1.545,927,0,,,
15-08-24 19:30,1686,1.547,927,0,,,
15-08-24 20:00,1687,1.549,927,0,,,
15-08-24 20:30,1688,1.548,928,0,,,
15-08-24 21:00,1689,1.549,928,0,,,
15-08-24 21:30,1690,1.553,928,0,,,
15-08-24 22:00,1691,1.55,928,0,,,
15-08-24 22:30,1692,1.554,929,0,,,
15-08-24 23:00,1693,1.554,929,0,,,
15-08-24 23:30,1694,1.555,929,0,,,
15-08-25 0:00,1695,1.555,929,0,,,
15-08-25 0:30,1696,1.558,930,0,,,
15-08-25 1:00,1697,1.556,930,0,,,
15-08-25 1:30,1698,1.556,930,0,,,
15-08-25 2:00,1699,1.564,930,0,,,
15-08-25 2:30,1700,1.556,930,0,,,
15-08-25 3:00,1701,1.563,930,0,,,
15-08-25 3:30,1702,1.57,930,0,,,
15-08-25 4:00,1703,1.574,930,0,,,
15-08-25 4:30,1704,1.575,930,0,,,
15-08-25 5:00,1705,1.574,930,0,,,
15-08-25 5:30,1706,1.576,930,0,,,
15-08-25 6:00,1707,1.579,930,0,,,
15-08-25 6:30,1708,1.578,930,0,,,
15-08-25 7:00,1709,1.578,930,0,,,
15-08-25 7:30,1710,1.576,931,0,,,
15-08-25 8:00,1711,1.571,931,0,,,
15-08-25 8:30,1712,1.565,931,0,,,
15-08-25 9:00,1713,1.554,931,0,,,
15-08-25 9:30,1714,1.557,931,0,,,
15-08-25 10:00,1715,1.554,931,0,,,
15-08-25 10:30,1716,1.552,931,0,,,
15-08-25 11:00,1717,1.552,931,0,,,
15-08-25 11:30,1718,1.552,931,0,,,
15-08-25 12:00,1719,1.549,931,0,,,
15-08-25 12:30,1720,1.551,931,0,,,
15-08-25 13:00,1721,1.546,931,0,,,
15-08-25 13:30,1722,1.544,930,0,,,
15-08-25 14:00,1723,1.54,930,0,,,
15-08-25 14:30,1724,1.539,930,0,,,
15-08-25 15:00,1725,1.54,930,0,,,
15-08-25 15:30,1726,1.538,929,0,,,
15-08-25 16:00,1727,1.54,929,0,,,
15-08-25 16:30,1728,1.537,929,0,,,
15-08-25 17:00,1729,1.536,929,0,,,
15-08-25 17:30,1730,1.537,929,0,,,
15-08-25 18:00,1731,1.532,929,0,,,
15-08-25 18:30,1732,1.534,929,0,,,
15-08-25 19:00,1733,1.534,928,0,,,
15-08-25 19:30,1734,1.534,928,0,,,
15-08-25 20:00,1735,1.537,928,0,,,
15-08-25 20:30,1736,1.545,928,0,,,
15-08-25 21:00,1737,1.553,928,0,,,
15-08-25 21:30,1738,1.557,928,0,,,
15-08-25 22:00,1739,1.556,928,0,,,
15-08-25 22:30,1740,1.564,928,0,,,
15-08-25 23:00,1741,1.56,928,0,,,
15-08-25 23:30,1742,1.561,929,0,,,
15-08-26 0:00,1743,1.556,929,0,,,
15-08-26 0:30,1744,1.555,929,0,,,
15-08-26 1:00,1745,1.56,929,0,,,
15-08-26 1:30,1746,1.562,928,0,,,
15-08-26 2:00,1747,1.56,928,0,,,
15-08-26 2:30,1748,1.564,928,0,,,
15-08-26 3:00,1749,1.562,929,0,,,
15-08-26 3:30,1750,1.566,928,0,,,
15-08-26 4:00,1751,1.569,928,0,,,
15-08-26 4:30,1752,1.57,928,0,,,
