2014-07-06 12:15:00,311,3.353,267.6
2014-07-06 12:20:00,312,3.6,257.8
2014-07-06 12:25:00,313,3.564,255.2
2014-07-06 12:30:00,314,3.554,273.9
2014-07-06 12:35:00,315,3.268,267.4
2014-07-06 12:40:00,316,3.31,264.6
2014-07-06 12:45:00,317,3.653,254.9
2014-07-06 12:50:00,318,3.1,247.7
2014-07-06 12:55:00,319,2.645,256.1
2014-07-06 13:00:00,320,2.726,257.2
2014-07-06 13:05:00,321,3.255,257.2
2014-07-06 13:10:00,322,2.827,256.3
2014-07-06 13:15:00,323,3.136,250.9
2014-07-06 13:20:00,324,2.42,252.1
2014-07-06 13:25:00,325,2.876,252.7
2014-07-06 13:30:00,326,3.351,251.7
2014-07-06 13:35:00,327,3.589,240
2014-07-06 13:40:00,328,3.53,244.1
2014-07-06 13:45:00,329,3.955,242.6
2014-07-06 13:50:00,330,3.841,236.5
2014-07-06 13:55:00,331,3.353,249.4
2014-07-06 14:00:00,332,3.856,248.7
2014-07-06 14:05:00,333,3.433,259.8
2014-07-06 14:10:00,334,2.8,247.5
2014-07-06 14:15:00,335,4.132,250
2014-07-06 14:20:00,336,4.851,249.3
2014-07-06 14:25:00,337,4.244,244.4
2014-07-06 14:30:00,338,3.987,243.8
2014-07-06 14:35:00,339,4.184,244.7
2014-07-06 14:40:00,340,4.297,249.1
2014-07-06 14:45:00,341,4.423,238.5
2014-07-06 14:50:00,342,4.348,250.9
2014-07-06 14:55:00,343,4.123,252.2
2014-07-06 15:00:00,344,3.844,236.7
2014-07-06 15:05:00,345,4.044,264.5
2014-07-06 15:10:00,346,4.799,256.1
2014-07-06 15:15:00,347,4.631,244.7
2014-07-06 15:20:00,348,5.117,252.9
2014-07-06 15:25:00,349,3.777,257.6
2014-07-06 15:30:00,350,4.081,265
2014-07-06 15:35:00,351,3.798,256.7
2014-07-06 15:40:00,352,4.525,247.5
2014-07-06 15:45:00,353,2.677,255
2014-07-06 15:50:00,354,2.704,274.2
2014-07-06 15:55:00,355,3.533,271.5
2014-07-06 16:00:00,356,3.296,256.9
2014-07-06 16:05:00,357,2.292,241.2
2014-07-06 16:10:00,358,1.186,323.5
2014-07-06 16:15:00,359,1.687,307.6
2014-07-06 16:20:00,360,1.61,266.6
2014-07-06 16:25:00,361,3.824,247.6
2014-07-06 16:30:00,362,3.223,270.5
2014-07-06 16:35:00,363,3.284,262.7
2014-07-06 16:40:00,364,3.186,262
2014-07-06 16:45:00,365,3.824,253
2014-07-06 16:50:00,366,3.162,268.7
2014-07-06 16:55:00,367,3.343,259.7
2014-07-06 17:00:00,368,3.532,256.2
2014-07-06 17:05:00,369,3.477,259.5
2014-07-06 17:10:00,370,3.382,246.3
2014-07-06 17:15:00,371,3.124,249.5
2014-07-06 17:20:00,372,2.555,191.8
2014-07-06 17:25:00,373,2.729,215.7
2014-07-06 17:30:00,374,2.74,297.9
2014-07-06 17:35:00,375,2.856,0.149
2014-07-06 17:40:00,376,1.408,258.4
2014-07-06 17:45:00,377,2.377,255.6
2014-07-06 17:50:00,378,3.35,275.7
2014-07-06 17:55:00,379,3.063,267.3
2014-07-06 18:00:00,380,2.968,255.2
2014-07-06 18:05:00,381,3.816,267.1
2014-07-06 18:10:00,382,2.601,251
2014-07-06 18:15:00,383,2.956,240.9
2014-07-06 18:20:00,384,3.153,248.2
2014-07-06 18:25:00,385,2.494,252.8
2014-07-06 18:30:00,386,1.756,267.4
2014-07-06 18:35:00,387,2.508,284
2014-07-06 18:40:00,388,2.857,293
2014-07-06 18:45:00,389,2.255,352.5
2014-07-06 18:50:00,390,1.646,322.4
2014-07-06 18:55:00,391,2.017,16.78
2014-07-06 19:00:00,392,2.511,265.2
2014-07-06 19:05:00,393,4.286,250.9
2014-07-06 19:10:00,394,4.227,259.5
2014-07-06 19:15:00,395,3.804,260.2
2014-07-06 19:20:00,396,3.038,271.1
2014-07-06 19:25:00,397,2.306,301.1
2014-07-06 19:30:00,398,2.93,262.8
2014-07-06 19:35:00,399,3.276,248.2
2014-07-06 19:40:00,400,2.754,260.5
2014-07-06 19:45:00,401,2.601,276.2
2014-07-06 19:50:00,402,2.355,280.6
2014-07-06 19:55:00,403,1.052,296.3
2014-07-06 20:00:00,404,1.518,270.8
2014-07-06 20:05:00,405,1.335,309.2
2014-07-06 20:10:00,406,4.203,265.4
2014-07-06 20:15:00,407,3.733,252.7
2014-07-06 20:20:00,408,2.92,256.9
2014-07-06 20:25:00,409,2.291,280.3
2014-07-06 20:30:00,410,2.566,297.4
2014-07-06 20:35:00,411,2.622,302.8
2014-07-06 20:40:00,412,2.283,260.2
2014-07-06 20:45:00,413,3.33,238.8
2014-07-06 20:50:00,414,3.659,265.3
2014-07-06 20:55:00,415,1.736,205.6
2014-07-06 21:00:00,416,1.443,237.1
2014-07-06 21:05:00,417,4.434,240.5
2014-07-06 21:10:00,418,2.949,249.7
2014-07-06 21:15:00,419,3.057,245.3
2014-07-06 21:20:00,420,2.824,241.7
2014-07-06 21:25:00,421,3.15,253.8
2014-07-06 21:30:00,422,3.081,249.5
2014-07-06 21:35:00,423,2.979,236.2
2014-07-06 21:40:00,424,3.895,241.1
2014-07-06 21:45:00,425,3.671,250.5
2014-07-06 21:50:00,426,2.641,244.4
2014-07-06 21:55:00,427,1.814,14.29
2014-07-06 22:00:00,428,2.681,339.9
2014-07-06 22:05:00,429,2.341,353.2
2014-07-06 22:10:00,430,2.257,22.76
2014-07-06 22:15:00,431,0.323,99.4
2014-07-06 22:20:00,432,1.047,127.7
2014-07-06 22:25:00,433,1.846,8.79
2014-07-06 22:30:00,434,1.343,358.3
