Plot Title: N08H02				
#	"Date Time, GMT+00:00"	"H08 Temp., °C"	"H08 High Res. Temp., °C"	"GCap. RH, %"
2829	07/06/2012 12:01	0.73	0.95	75.7
2830	07/06/2012 12:31	2.46	2.46	68.8
2831	07/06/2012 13:01	1.6	1.79	72.3
2832	07/06/2012 13:31	3.31	3.5	67.2
2833	07/06/2012 14:01	3.31	3.21	68.8
2834	07/06/2012 14:31	1.6	1.41	82.8
2835	07/06/2012 15:01	0.73	0.53	90.3
2836	07/06/2012 15:31	0.29	0.17	92.3
2837	07/06/2012 16:01	-0.61	-0.44	95.8
2838	07/06/2012 16:31	0.29	0.51	91.9
2839	07/06/2012 17:01	0.73	0.92	90.7
2840	07/06/2012 17:31	1.17	1.03	82.4
2841	07/06/2012 18:01	1.6	1.82	77.2
2842	07/06/2012 18:31	1.17	1.08	86
2843	07/06/2012 19:01	0.73	0.95	81.9
2844	07/06/2012 19:31	0.73	0.92	80.5
2845	07/06/2012 20:01	0.73	0.81	80.5
2846	07/06/2012 20:31	0.73	0.67	81.4
2847	07/06/2012 21:01	0.29	0.42	81.9
2848	07/06/2012 21:31	0.29	0.31	82.4
2849	07/06/2012 22:01	0.29	0.34	81
2850	07/06/2012 22:31	0.29	0.12	84.6
2851	07/06/2012 23:01	-0.16	-0.05	82.8
2852	07/06/2012 23:31	-1.06	-1.06	95.1
2853	07/07/2012 0:01	-1.06	-0.97	93.1
2854	07/07/2012 0:31	-0.16	-0.24	84.2
2855	07/07/2012 1:01	-1.51	-1.43	96.6
2856	07/07/2012 1:31	-1.06	-1.14	92.3
2857	07/07/2012 2:01	-1.51	-1.66	96.6
2858	07/07/2012 2:31	-0.61	-0.64	86.9
2859	07/07/2012 3:01	-0.61	-0.55	86.9
2860	07/07/2012 3:31	-0.16	-0.35	85.1
2861	07/07/2012 4:01	-0.61	-0.52	86
2862	07/07/2012 4:31	-1.51	-1.71	97.7
2863	07/07/2012 5:01	-1.51	-1.63	97.3
2864	07/07/2012 5:31	-1.51	-1.43	93.5
2865	07/07/2012 6:01	-1.51	-1.57	94.3
2866	07/07/2012 6:31	-0.16	-0.27	81
2867	07/07/2012 7:01	-0.16	-0.27	80.5
2868	07/07/2012 7:31	-1.06	-1.03	92.3
2869	07/07/2012 8:01	-0.16	-0.24	81.9
2870	07/07/2012 8:31	-0.16	0.06	79.1
2871	07/07/2012 9:01	-0.16	-0.05	81.4
2872	07/07/2012 9:31	-0.16	-0.16	83.3
2873	07/07/2012 10:01	-0.16	-0.13	81.9
2874	07/07/2012 10:31	-0.16	-0.1	81
2875	07/07/2012 11:01	-0.16	0.01	81
2876	07/07/2012 11:31	-0.16	0.04	80.5
2877	07/07/2012 12:01	0.29	0.17	79.6
2878	07/07/2012 12:31	0.29	0.12	81.9
2879	07/07/2012 13:01	-0.61	-0.41	88.2
2880	07/07/2012 13:31	-0.61	-0.72	91.5
2881	07/07/2012 14:01	-1.06	-0.95	93.5
2882	07/07/2012 14:31	-1.06	-1.26	94.3
2883	07/07/2012 15:01	-1.51	-1.4	94.3
2884	07/07/2012 15:31	-1.06	-1.09	92.7
2885	07/07/2012 16:01	-1.06	-0.97	91.5
2886	07/07/2012 16:31	-1.51	-1.37	94.7
2887	07/07/2012 17:01	-1.51	-1.51	95.8
2888	07/07/2012 17:31	-1.06	-1.26	90.7
2889	07/07/2012 18:01	-1.51	-1.4	95.5
2890	07/07/2012 18:31	-1.51	-1.51	92.3
2891	07/07/2012 19:01	-1.51	-1.69	93.1
2892	07/07/2012 19:31	-2.44	-2.29	97
2893	07/07/2012 20:01	-2.44	-2.38	87.3
2894	07/07/2012 20:31	-1.97	-2.06	78.6
2895	07/07/2012 21:01	-1.97	-1.83	77.7
2896	07/07/2012 21:31	-1.97	-1.83	72.3
2897	07/07/2012 22:01	-2.44	-2.26	72.3
2898	07/07/2012 22:31	-2.44	-2.52	72.8
2899	07/07/2012 23:01	-2.9	-2.88	73.3
2900	07/07/2012 23:31	-3.37	-3.35	75.7
2901	07/08/2012 0:01	-3.37	-3.29	72.3
2902	07/08/2012 0:31	-3.37	-3.44	70.3
2903	07/08/2012 1:01	-3.85	-3.7	70.8
2904	07/08/2012 1:31	-3.85	-3.91	72.3
2905	07/08/2012 2:01	-4.33	-4.21	71.3
2906	07/08/2012 2:31	-4.33	-4.3	70.8
2907	07/08/2012 3:01	-4.33	-4.33	68.8
2908	07/08/2012 3:31	-4.82	-4.64	70.8
2909	07/08/2012 4:01	-4.82	-4.76	69.8
2910	07/08/2012 4:31	-4.82	-4.79	67.2
2911	07/08/2012 5:01	-5.81	-5.97	71.8
2912	07/08/2012 5:31	-7.85	-7.59	75.2
2913	07/08/2012 6:01	-6.31	-6.09	73.3
2914	07/08/2012 6:31	-6.82	-6.92	76.7
2915	07/08/2012 7:01	-6.31	-6.22	73.8
2916	07/08/2012 7:31	-6.82	-6.66	73.8
2917	07/08/2012 8:01	-6.82	-6.82	75.2
2918	07/08/2012 8:31	-6.31	-6.34	73.8
2919	07/08/2012 9:01	-4.82	-4.94	69.8
2920	07/08/2012 9:31	-4.33	-4.27	69.3
2921	07/08/2012 10:01	-3.85	-4.06	68.8
2922	07/08/2012 10:31	-3.85	-3.94	71.3
2923	07/08/2012 11:01	-2.9	-2.9	69.8
2924	07/08/2012 11:31	-0.61	-0.47	56.9
2925	07/08/2012 12:01	-0.61	-0.69	59
2926	07/08/2012 12:31	0.29	0.29	55.9
2927	07/08/2012 13:01	-0.16	-0.35	59
2928	07/08/2012 13:31	-1.51	-1.4	66.7
2929	07/08/2012 14:01	-1.51	-1.66	69.3
2930	07/08/2012 14:31	-1.06	-1.17	64.7
2931	07/08/2012 15:01	-1.06	-1.09	65.7
2932	07/08/2012 15:31	-1.06	-0.86	64.7
2933	07/08/2012 16:01	-0.61	-0.66	65.2
2934	07/08/2012 16:31	-0.61	-0.61	62.6
2935	07/08/2012 17:01	-0.16	-0.27	56.9
2936	07/08/2012 17:31	-0.16	-0.35	54.3
2937	07/08/2012 18:01	-0.16	-0.35	53.3
2938	07/08/2012 18:31	-0.61	-0.55	53.3
2939	07/08/2012 19:01	-0.61	-0.66	51.2
2940	07/08/2012 19:31	-0.61	-0.47	48.1
2941	07/08/2012 20:01	-0.61	-0.66	50.2
2942	07/08/2012 20:31	-1.51	-1.31	53.3
2943	07/08/2012 21:01	-1.51	-1.49	53.8
2944	07/08/2012 21:31	-1.51	-1.6	53.8
2945	07/08/2012 22:01	-1.97	-1.8	54.8
2946	07/08/2012 22:31	-3.37	-3.44	61.6
2947	07/08/2012 23:01	-3.37	-3.17	60
2948	07/08/2012 23:31	-4.33	-4.09	64.2
2949	07/09/2012 0:01	-3.85	-3.79	60.6
2950	07/09/2012 0:31	-3.85	-4.06	61.6
2951	07/09/2012 1:01	-4.33	-4.18	61.6
2952	07/09/2012 1:31	-4.82	-4.85	65.2
2953	07/09/2012 2:01	-4.82	-4.97	64.7
2954	07/09/2012 2:31	-4.82	-4.85	65.2
2955	07/09/2012 3:01	-3.85	-3.85	63.1
2956	07/09/2012 3:31	-4.82	-4.85	65.2
2957	07/09/2012 4:01	-4.82	-4.73	62.6
2958	07/09/2012 4:31	-5.31	-5.22	64.7
2959	07/09/2012 5:01	-5.31	-5.5	65.2
2960	07/09/2012 5:31	-5.31	-5.25	63.1
2961	07/09/2012 6:01	-4.82	-4.88	62.1
2962	07/09/2012 6:31	-5.31	-5.4	63.1
2963	07/09/2012 7:01	-4.33	-4.52	59
2964	07/09/2012 7:31	-4.82	-4.67	59.5
2965	07/09/2012 8:01	-4.33	-4.21	58
2966	07/09/2012 8:31	-4.33	-4.15	56.4
2967	07/09/2012 9:01	-3.37	-3.53	54.8
2968	07/09/2012 9:31	-1.97	-2.18	53.3
2969	07/09/2012 10:01	-1.97	-2	47.6
2970	07/09/2012 10:31	-1.97	-2.15	58
2971	07/09/2012 11:01	-1.97	-2.06	60.6
2972	07/09/2012 11:31	-1.97	-2.15	59
2973	07/09/2012 12:01	0.73	0.89	49.1
2974	07/09/2012 12:31	0.29	0.37	52.8
2975	07/09/2012 13:01	2.46	2.49	46.5
2976	07/09/2012 13:31	2.89	2.94	47.6
2977	07/09/2012 14:01	2.03	1.9	48.6
2978	07/09/2012 14:31	4.15	4.13	41.4
2979	07/09/2012 15:01	1.17	1.22	48.1
2980	07/09/2012 15:31	2.46	2.41	45.5
2981	07/09/2012 16:01	2.03	1.95	52.2
2982	07/09/2012 16:31	0.29	0.37	55.4
2983	07/09/2012 17:01	0.73	0.53	62.1
2984	07/09/2012 17:31	0.73	0.95	64.7
2985	07/09/2012 18:01	1.17	1.22	61.6
2986	07/09/2012 18:31	-0.16	-0.02	78.1
2987	07/09/2012 19:01	-0.16	-0.3	82.4
2988	07/09/2012 19:31	-0.16	-0.35	84.2
2989	07/09/2012 20:01	-1.51	-1.31	93.5
2990	07/09/2012 20:31	-1.06	-1.09	92.3
2991	07/09/2012 21:01	-1.06	-1.23	92.3
2992	07/09/2012 21:31	-1.97	-1.97	96.6
2993	07/09/2012 22:01	-1.97	-1.74	96.6
2994	07/09/2012 22:31	-2.44	-2.44	97
2995	07/09/2012 23:01	-2.44	-2.38	97
2996	07/09/2012 23:31	-2.44	-2.41	97
2997	07/10/2012 0:01	-2.44	-2.44	97
2998	07/10/2012 0:31	-2.44	-2.58	97.3
2999	07/10/2012 1:01	-2.44	-2.58	97.7
3000	07/10/2012 1:31	-2.9	-2.9	97.7
3001	07/10/2012 2:01	-2.9	-2.9	98
3002	07/10/2012 2:31	-2.9	-3.11	98
3003	07/10/2012 3:01	-2.9	-3.11	97.7
3004	07/10/2012 3:31	-3.37	-3.17	97
3005	07/10/2012 4:01	-2.9	-2.99	95.8
3006	07/10/2012 4:31	-3.37	-3.17	96.6
3007	07/10/2012 5:01	-2.9	-2.82	87.3
3008	07/10/2012 5:31	-2.44	-2.64	83.7
3009	07/10/2012 6:01	-2.9	-2.99	80.5
3010	07/10/2012 6:31	-3.37	-3.23	79.1
3011	07/10/2012 7:01	-3.85	-3.64	83.3
3012	07/10/2012 7:31	-3.85	-3.79	81.4
3013	07/10/2012 8:01	-3.85	-3.91	81
3014	07/10/2012 8:31	-4.33	-4.12	81
3015	07/10/2012 9:01	-4.33	-4.21	81
3016	07/10/2012 9:31	-4.82	-4.61	81.9
3017	07/10/2012 10:01	-4.82	-5.04	86
3018	07/10/2012 10:31	-4.82	-5.04	83.7
3019	07/10/2012 11:01	-4.82	-4.85	81
3020	07/10/2012 11:31	-4.33	-4.55	74.7
3021	07/10/2012 12:01	-4.33	-4.49	73.8
3022	07/10/2012 12:31	-4.33	-4.36	74.3
3023	07/10/2012 13:01	-4.33	-4.27	79.1
3024	07/10/2012 13:31	-4.33	-4.24	74.7
3025	07/10/2012 14:01	-4.33	-4.3	80
3026	07/10/2012 14:31	-4.33	-4.15	78.1
3027	07/10/2012 15:01	-3.85	-4.03	75.2
3028	07/10/2012 15:31	-3.85	-4	77.2
